"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive"
2023-04-01 22:53:05,5.46 GB/s,0 kB/s,11.8 kB/s,3.48 GB/s,0 kB/s,5.48 GB/s
2023-04-01 22:53:10,5.46 GB/s,0 kB/s,11.8 kB/s,3.48 GB/s,0 kB/s,5.48 GB/s
2023-04-01 22:53:15,4.43 GB/s,0 kB/s,0 kB/s,2.82 GB/s,0 kB/s,4.45 GB/s
2023-04-01 22:53:20,4.43 GB/s,0 kB/s,0 kB/s,2.82 GB/s,0 kB/s,4.45 GB/s
2023-04-01 22:53:25,4.91 GB/s,0 kB/s,11.2 kB/s,3.12 GB/s,0 kB/s,4.93 GB/s
2023-04-01 22:53:30,4.91 GB/s,0 kB/s,11.2 kB/s,3.12 GB/s,0 kB/s,4.93 GB/s
2023-04-01 22:53:35,3.69 GB/s,0 kB/s,28.6 kB/s,2.33 GB/s,0 kB/s,3.70 GB/s
2023-04-01 22:53:40,3.69 GB/s,0 kB/s,28.6 kB/s,2.33 GB/s,0 kB/s,3.70 GB/s
2023-04-01 22:53:45,2.91 GB/s,0 kB/s,0 kB/s,1.93 GB/s,0 kB/s,2.93 GB/s
2023-04-01 22:53:50,2.91 GB/s,0 kB/s,0 kB/s,1.93 GB/s,0 kB/s,2.93 GB/s
2023-04-01 22:53:55,4.31 GB/s,0 kB/s,0 kB/s,2.70 GB/s,0 kB/s,4.32 GB/s
2023-04-01 22:54:00,4.31 GB/s,0 kB/s,0 kB/s,2.70 GB/s,0 kB/s,4.32 GB/s
2023-04-01 22:54:05,3.26 GB/s,0 kB/s,67.7 kB/s,2.11 GB/s,0 kB/s,3.27 GB/s
2023-04-01 22:54:10,3.26 GB/s,0 kB/s,67.7 kB/s,2.11 GB/s,0 kB/s,3.27 GB/s
2023-04-01 22:54:15,4.44 GB/s,0 kB/s,33.6 kB/s,2.85 GB/s,0 kB/s,4.46 GB/s
2023-04-01 22:54:20,4.44 GB/s,0 kB/s,33.6 kB/s,2.85 GB/s,0 kB/s,4.46 GB/s
2023-04-01 22:54:25,5.48 GB/s,0 kB/s,28 kB/s,3.43 GB/s,0 kB/s,5.49 GB/s
2023-04-01 22:54:30,5.48 GB/s,0 kB/s,28 kB/s,3.43 GB/s,0 kB/s,5.49 GB/s
2023-04-01 22:54:35,3.37 GB/s,0 kB/s,5.80 kB/s,2.11 GB/s,0 kB/s,3.38 GB/s
2023-04-01 22:54:40,3.37 GB/s,0 kB/s,5.80 kB/s,2.11 GB/s,0 kB/s,3.38 GB/s
2023-04-01 22:54:45,5.91 GB/s,0 kB/s,5.60 kB/s,3.71 GB/s,0 kB/s,5.92 GB/s
2023-04-01 22:54:50,5.91 GB/s,0 kB/s,5.60 kB/s,3.71 GB/s,0 kB/s,5.92 GB/s
2023-04-01 22:54:55,2.77 GB/s,0 kB/s,23 kB/s,2.14 GB/s,0 kB/s,2.78 GB/s
2023-04-01 22:55:00,2.77 GB/s,0 kB/s,23 kB/s,2.14 GB/s,0 kB/s,2.78 GB/s
2023-04-01 22:55:05,3.30 GB/s,0 kB/s,9.80 kB/s,1.76 GB/s,0 kB/s,3.32 GB/s
2023-04-01 22:55:10,3.30 GB/s,0 kB/s,9.80 kB/s,1.76 GB/s,0 kB/s,3.32 GB/s
2023-04-01 22:55:15,2.03 GB/s,0 kB/s,5.60 kB/s,1.61 GB/s,0 kB/s,2.05 GB/s
2023-04-01 22:55:20,2.03 GB/s,0 kB/s,5.60 kB/s,1.61 GB/s,0 kB/s,2.05 GB/s
2023-04-01 22:55:25,2.81 GB/s,0 kB/s,11.6 kB/s,1.60 GB/s,0 kB/s,2.82 GB/s
2023-04-01 22:55:30,2.81 GB/s,0 kB/s,11.6 kB/s,1.60 GB/s,0 kB/s,2.82 GB/s
2023-04-01 22:55:35,2.28 GB/s,0 kB/s,0 kB/s,1.48 GB/s,0 kB/s,2.29 GB/s
2023-04-01 22:55:40,2.28 GB/s,0 kB/s,0 kB/s,1.48 GB/s,0 kB/s,2.29 GB/s
2023-04-01 22:55:45,3.64 GB/s,0 kB/s,17.2 kB/s,2.29 GB/s,0 kB/s,3.65 GB/s
2023-04-01 22:55:50,3.64 GB/s,0 kB/s,17.2 kB/s,2.29 GB/s,0 kB/s,3.65 GB/s
2023-04-01 22:55:55,3.03 GB/s,0 kB/s,0 kB/s,1.89 GB/s,0 kB/s,3.04 GB/s
2023-04-01 22:56:00,3.03 GB/s,0 kB/s,0 kB/s,1.89 GB/s,0 kB/s,3.04 GB/s
2023-04-01 22:56:05,1.45 GB/s,0 kB/s,67.7 kB/s,1.03 GB/s,0 kB/s,1.47 GB/s
2023-04-01 22:56:10,1.45 GB/s,0 kB/s,67.7 kB/s,1.03 GB/s,0 kB/s,1.47 GB/s
2023-04-01 22:56:15,2.66 GB/s,0 kB/s,5.80 kB/s,1.99 GB/s,0 kB/s,2.67 GB/s
2023-04-01 22:56:20,2.66 GB/s,0 kB/s,5.80 kB/s,1.99 GB/s,0 kB/s,2.67 GB/s
2023-04-01 22:56:25,1.65 GB/s,0 kB/s,11.2 kB/s,742 MB/s,0 kB/s,1.66 GB/s
2023-04-01 22:56:30,1.65 GB/s,0 kB/s,11.2 kB/s,742 MB/s,0 kB/s,1.66 GB/s
2023-04-01 22:56:35,3.27 GB/s,0 kB/s,17.0 kB/s,2.06 GB/s,0 kB/s,3.28 GB/s
2023-04-01 22:56:40,3.27 GB/s,0 kB/s,17.0 kB/s,2.06 GB/s,0 kB/s,3.28 GB/s
2023-04-01 22:56:45,4.71 GB/s,0 kB/s,0 kB/s,2.93 GB/s,0 kB/s,4.72 GB/s
2023-04-01 22:56:50,4.71 GB/s,0 kB/s,0 kB/s,2.93 GB/s,0 kB/s,4.72 GB/s
2023-04-01 22:56:55,2.22 GB/s,0 kB/s,51.6 kB/s,1.73 GB/s,0 kB/s,2.23 GB/s
2023-04-01 22:57:00,2.22 GB/s,0 kB/s,51.6 kB/s,1.73 GB/s,0 kB/s,2.23 GB/s
2023-04-01 22:57:05,1.79 GB/s,0 kB/s,11.2 kB/s,845 MB/s,0 kB/s,1.80 GB/s
2023-04-01 22:57:10,1.79 GB/s,0 kB/s,11.2 kB/s,845 MB/s,0 kB/s,1.80 GB/s
2023-04-01 22:57:15,4.75 GB/s,0 kB/s,6.50 kB/s,2.98 GB/s,0 kB/s,4.76 GB/s
2023-04-01 22:57:20,4.75 GB/s,0 kB/s,6.50 kB/s,2.98 GB/s,0 kB/s,4.76 GB/s
2023-04-01 22:57:25,3.63 GB/s,0 kB/s,11.2 kB/s,2.29 GB/s,0 kB/s,3.64 GB/s
2023-04-01 22:57:30,3.63 GB/s,0 kB/s,11.2 kB/s,2.29 GB/s,0 kB/s,3.64 GB/s
2023-04-01 22:57:35,2.57 GB/s,0 kB/s,5.80 kB/s,1.62 GB/s,0 kB/s,2.57 GB/s
2023-04-01 22:57:40,2.57 GB/s,0 kB/s,5.80 kB/s,1.62 GB/s,0 kB/s,2.57 GB/s
2023-04-01 22:57:45,3.95 GB/s,0 kB/s,11.8 kB/s,2.45 GB/s,0 kB/s,3.96 GB/s
2023-04-01 22:57:50,3.95 GB/s,0 kB/s,11.8 kB/s,2.45 GB/s,0 kB/s,3.96 GB/s
2023-04-01 22:57:55,2.23 GB/s,0 kB/s,0 kB/s,1.42 GB/s,0 kB/s,2.24 GB/s
2023-04-01 22:58:00,2.23 GB/s,0 kB/s,0 kB/s,1.42 GB/s,0 kB/s,2.24 GB/s
2023-04-01 22:58:05,3.76 GB/s,0 kB/s,67.7 kB/s,2.36 GB/s,0 kB/s,3.77 GB/s
2023-04-01 22:58:10,3.76 GB/s,0 kB/s,67.7 kB/s,2.36 GB/s,0 kB/s,3.77 GB/s
2023-04-01 22:58:15,2.52 GB/s,0 kB/s,5.60 kB/s,1.67 GB/s,0 kB/s,2.53 GB/s
2023-04-01 22:58:20,2.52 GB/s,0 kB/s,5.60 kB/s,1.67 GB/s,0 kB/s,2.53 GB/s
2023-04-01 22:58:25,4.08 GB/s,0 kB/s,22.4 kB/s,2.56 GB/s,0 kB/s,4.09 GB/s
2023-04-01 22:58:30,4.08 GB/s,0 kB/s,22.4 kB/s,2.56 GB/s,0 kB/s,4.09 GB/s
2023-04-01 22:58:35,3.39 GB/s,0 kB/s,16.8 kB/s,2.20 GB/s,0 kB/s,3.41 GB/s
2023-04-01 22:58:40,3.39 GB/s,0 kB/s,16.8 kB/s,2.20 GB/s,0 kB/s,3.41 GB/s
2023-04-01 22:58:45,3.20 GB/s,0 kB/s,20.2 kB/s,2.11 GB/s,0 kB/s,3.21 GB/s
2023-04-01 22:58:50,3.20 GB/s,0 kB/s,20.2 kB/s,2.11 GB/s,0 kB/s,3.21 GB/s
2023-04-01 22:58:55,3.25 GB/s,0 kB/s,17.2 kB/s,2.28 GB/s,0 kB/s,3.26 GB/s
2023-04-01 22:59:00,3.25 GB/s,0 kB/s,17.2 kB/s,2.28 GB/s,0 kB/s,3.26 GB/s
2023-04-01 22:59:05,5.15 GB/s,0 kB/s,0 kB/s,2.98 GB/s,0 kB/s,5.17 GB/s
2023-04-01 22:59:10,5.15 GB/s,0 kB/s,0 kB/s,2.98 GB/s,0 kB/s,5.17 GB/s
2023-04-01 22:59:15,2.68 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,2.70 GB/s
2023-04-01 22:59:20,2.68 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,2.70 GB/s
2023-04-01 22:59:25,6.17 GB/s,0 kB/s,0 kB/s,3.93 GB/s,0 kB/s,6.19 GB/s
2023-04-01 22:59:30,6.17 GB/s,0 kB/s,0 kB/s,3.93 GB/s,0 kB/s,6.19 GB/s
2023-04-01 22:59:35,2.98 GB/s,0 kB/s,26.6 kB/s,2.08 GB/s,0 kB/s,2.99 GB/s
2023-04-01 22:59:40,2.98 GB/s,0 kB/s,26.6 kB/s,2.08 GB/s,0 kB/s,2.99 GB/s
2023-04-01 22:59:45,4.21 GB/s,0 kB/s,111 kB/s,2.59 GB/s,0 kB/s,4.22 GB/s
2023-04-01 22:59:50,4.21 GB/s,0 kB/s,111 kB/s,2.59 GB/s,0 kB/s,4.22 GB/s
2023-04-01 22:59:55,2.51 GB/s,0 kB/s,5.60 kB/s,1.53 GB/s,0 kB/s,2.53 GB/s
2023-04-01 23:00:00,2.51 GB/s,0 kB/s,5.60 kB/s,1.53 GB/s,0 kB/s,2.53 GB/s
2023-04-01 23:00:05,4.78 GB/s,0 kB/s,56.5 kB/s,3.01 GB/s,0 kB/s,4.79 GB/s
2023-04-01 23:00:10,4.78 GB/s,0 kB/s,56.5 kB/s,3.01 GB/s,0 kB/s,4.79 GB/s
2023-04-01 23:00:15,1.80 GB/s,0 kB/s,17 kB/s,1.17 GB/s,0 kB/s,1.82 GB/s
2023-04-01 23:00:20,1.80 GB/s,0 kB/s,17 kB/s,1.17 GB/s,0 kB/s,1.82 GB/s
2023-04-01 23:00:25,4.05 GB/s,0 kB/s,0 kB/s,2.59 GB/s,0 kB/s,4.06 GB/s
2023-04-01 23:00:30,4.05 GB/s,0 kB/s,0 kB/s,2.59 GB/s,0 kB/s,4.06 GB/s
2023-04-01 23:00:35,2.37 GB/s,0 kB/s,16.8 kB/s,1.73 GB/s,0 kB/s,2.38 GB/s
2023-04-01 23:00:40,2.37 GB/s,0 kB/s,16.8 kB/s,1.73 GB/s,0 kB/s,2.38 GB/s
2023-04-01 23:00:45,4.88 GB/s,0 kB/s,0 kB/s,2.85 GB/s,0 kB/s,4.89 GB/s
2023-04-01 23:00:50,4.88 GB/s,0 kB/s,0 kB/s,2.85 GB/s,0 kB/s,4.89 GB/s
2023-04-01 23:00:55,4.48 GB/s,0 kB/s,7.40 kB/s,3.27 GB/s,0 kB/s,4.50 GB/s
2023-04-01 23:01:00,4.48 GB/s,0 kB/s,7.40 kB/s,3.27 GB/s,0 kB/s,4.50 GB/s
2023-04-01 23:01:05,4.13 GB/s,0 kB/s,23 kB/s,2.86 GB/s,0 kB/s,4.15 GB/s
2023-04-01 23:01:10,4.13 GB/s,0 kB/s,23 kB/s,2.86 GB/s,0 kB/s,4.15 GB/s
2023-04-01 23:01:15,4.93 GB/s,0 kB/s,22.4 kB/s,3.04 GB/s,0 kB/s,4.94 GB/s
2023-04-01 23:01:20,4.93 GB/s,0 kB/s,22.4 kB/s,3.04 GB/s,0 kB/s,4.94 GB/s
2023-04-01 23:01:25,4.54 GB/s,0 kB/s,0 kB/s,4.02 GB/s,0 kB/s,4.55 GB/s
2023-04-01 23:01:30,4.54 GB/s,0 kB/s,0 kB/s,4.02 GB/s,0 kB/s,4.55 GB/s
2023-04-01 23:01:35,3.87 GB/s,0 kB/s,28 kB/s,2.52 GB/s,0 kB/s,3.89 GB/s
2023-04-01 23:01:40,3.87 GB/s,0 kB/s,28 kB/s,2.52 GB/s,0 kB/s,3.89 GB/s
2023-04-01 23:01:45,5.54 GB/s,0 kB/s,17.4 kB/s,3.55 GB/s,0 kB/s,5.57 GB/s
2023-04-01 23:01:50,5.54 GB/s,0 kB/s,17.4 kB/s,3.55 GB/s,0 kB/s,5.57 GB/s
2023-04-01 23:01:55,4.39 GB/s,0 kB/s,5.60 kB/s,2.65 GB/s,0 kB/s,4.41 GB/s
2023-04-01 23:02:00,4.39 GB/s,0 kB/s,5.60 kB/s,2.65 GB/s,0 kB/s,4.41 GB/s
2023-04-01 23:02:05,1.28 GB/s,0 kB/s,14 kB/s,1.20 GB/s,0 kB/s,1.30 GB/s
2023-04-01 23:02:10,1.28 GB/s,0 kB/s,14 kB/s,1.20 GB/s,0 kB/s,1.30 GB/s
2023-04-01 23:02:15,1.76 GB/s,0 kB/s,42.5 kB/s,3.27 GB/s,0 kB/s,1.77 GB/s
2023-04-01 23:02:20,1.76 GB/s,0 kB/s,42.5 kB/s,3.27 GB/s,0 kB/s,1.77 GB/s
2023-04-01 23:02:25,2.83 GB/s,0 kB/s,0 kB/s,2.57 GB/s,0 kB/s,2.85 GB/s
2023-04-01 23:02:30,2.83 GB/s,0 kB/s,0 kB/s,2.57 GB/s,0 kB/s,2.85 GB/s
2023-04-01 23:02:35,1.40 GB/s,0 kB/s,16.8 kB/s,944 MB/s,0 kB/s,1.41 GB/s
2023-04-01 23:02:40,1.40 GB/s,0 kB/s,16.8 kB/s,944 MB/s,0 kB/s,1.41 GB/s
2023-04-01 23:02:45,991 MB/s,0 kB/s,5.60 kB/s,608 MB/s,0 kB/s,991 MB/s
2023-04-01 23:02:50,991 MB/s,0 kB/s,5.60 kB/s,608 MB/s,0 kB/s,991 MB/s
2023-04-01 23:02:55,1.18 GB/s,0 kB/s,0 kB/s,774 MB/s,0 kB/s,1.19 GB/s
2023-04-01 23:03:00,1.18 GB/s,0 kB/s,0 kB/s,774 MB/s,0 kB/s,1.19 GB/s
2023-04-01 23:03:05,493 MB/s,0 kB/s,35.8 kB/s,357 MB/s,0 kB/s,494 MB/s
2023-04-01 23:03:10,493 MB/s,0 kB/s,35.8 kB/s,357 MB/s,0 kB/s,494 MB/s
2023-04-01 23:03:15,486 MB/s,0 kB/s,0 kB/s,246 MB/s,0 kB/s,487 MB/s
2023-04-01 23:03:20,486 MB/s,0 kB/s,0 kB/s,246 MB/s,0 kB/s,487 MB/s
2023-04-01 23:03:25,18.8 MB/s,0 kB/s,0 kB/s,16.5 MB/s,0 kB/s,19.4 MB/s
2023-04-01 23:03:30,18.8 MB/s,0 kB/s,0 kB/s,16.5 MB/s,0 kB/s,19.4 MB/s
2023-04-01 23:03:35,61.7 MB/s,0 kB/s,16.8 kB/s,70.2 MB/s,0 kB/s,63.9 MB/s
2023-04-01 23:03:40,61.7 MB/s,0 kB/s,16.8 kB/s,70.2 MB/s,0 kB/s,63.9 MB/s
2023-04-01 23:03:45,206 MB/s,0 kB/s,22.4 kB/s,193 MB/s,0 kB/s,213 MB/s
2023-04-01 23:03:50,206 MB/s,0 kB/s,22.4 kB/s,193 MB/s,0 kB/s,213 MB/s
2023-04-01 23:03:55,675 MB/s,0 kB/s,0 kB/s,451 MB/s,0 kB/s,681 MB/s
2023-04-01 23:04:00,675 MB/s,0 kB/s,0 kB/s,451 MB/s,0 kB/s,681 MB/s
2023-04-01 23:04:05,518 MB/s,0 kB/s,56.5 kB/s,315 MB/s,0 kB/s,518 MB/s
2023-04-01 23:04:10,518 MB/s,0 kB/s,56.5 kB/s,315 MB/s,0 kB/s,518 MB/s
2023-04-01 23:04:15,441 MB/s,0 kB/s,0 kB/s,271 MB/s,0 kB/s,442 MB/s
2023-04-01 23:04:20,441 MB/s,0 kB/s,0 kB/s,271 MB/s,0 kB/s,442 MB/s
2023-04-01 23:04:25,86.4 MB/s,0 kB/s,0 kB/s,77.6 MB/s,0 kB/s,89.2 MB/s
2023-04-01 23:04:30,86.4 MB/s,0 kB/s,0 kB/s,77.6 MB/s,0 kB/s,89.2 MB/s
2023-04-01 23:04:35,1.45 GB/s,0 kB/s,22.4 kB/s,910 MB/s,0 kB/s,1.45 GB/s
2023-04-01 23:04:40,1.45 GB/s,0 kB/s,22.4 kB/s,910 MB/s,0 kB/s,1.45 GB/s
2023-04-01 23:04:45,936 MB/s,0 kB/s,0 kB/s,600 MB/s,0 kB/s,938 MB/s
2023-04-01 23:04:50,936 MB/s,0 kB/s,0 kB/s,600 MB/s,0 kB/s,938 MB/s
2023-04-01 23:04:55,1.14 GB/s,0 kB/s,17.2 kB/s,745 MB/s,0 kB/s,1.15 GB/s
2023-04-01 23:05:00,1.14 GB/s,0 kB/s,17.2 kB/s,745 MB/s,0 kB/s,1.15 GB/s
2023-04-01 23:05:05,106 MB/s,0 kB/s,11.2 kB/s,90.1 MB/s,0 kB/s,110 MB/s
2023-04-01 23:05:10,106 MB/s,0 kB/s,11.2 kB/s,90.1 MB/s,0 kB/s,110 MB/s
2023-04-01 23:05:15,161 MB/s,0 kB/s,24.2 kB/s,132 MB/s,0 kB/s,166 MB/s
2023-04-01 23:05:20,161 MB/s,0 kB/s,24.2 kB/s,132 MB/s,0 kB/s,166 MB/s
2023-04-01 23:05:25,109 MB/s,0 kB/s,22.4 kB/s,100 MB/s,0 kB/s,112 MB/s
2023-04-01 23:05:30,109 MB/s,0 kB/s,22.4 kB/s,100 MB/s,0 kB/s,112 MB/s
2023-04-01 23:05:35,618 MB/s,0 kB/s,34 kB/s,401 MB/s,0 kB/s,621 MB/s
2023-04-01 23:05:40,618 MB/s,0 kB/s,34 kB/s,401 MB/s,0 kB/s,621 MB/s
2023-04-01 23:05:45,581 MB/s,0 kB/s,5.60 kB/s,376 MB/s,0 kB/s,583 MB/s
2023-04-01 23:05:50,581 MB/s,0 kB/s,5.60 kB/s,376 MB/s,0 kB/s,583 MB/s
2023-04-01 23:05:55,86.6 MB/s,0 kB/s,11.2 kB/s,78.5 MB/s,0 kB/s,89.4 MB/s
2023-04-01 23:06:00,86.6 MB/s,0 kB/s,11.2 kB/s,78.5 MB/s,0 kB/s,89.4 MB/s
2023-04-01 23:06:05,127 MB/s,0 kB/s,73.5 kB/s,142 MB/s,0 kB/s,133 MB/s
2023-04-01 23:06:10,127 MB/s,0 kB/s,73.5 kB/s,142 MB/s,0 kB/s,133 MB/s
2023-04-01 23:06:15,3.35 GB/s,0 kB/s,0 kB/s,2.17 GB/s,0 kB/s,3.37 GB/s
2023-04-01 23:06:20,3.35 GB/s,0 kB/s,0 kB/s,2.17 GB/s,0 kB/s,3.37 GB/s
2023-04-01 23:06:25,2.62 GB/s,0 kB/s,5.80 kB/s,1.96 GB/s,0 kB/s,2.64 GB/s
2023-04-01 23:06:30,2.62 GB/s,0 kB/s,5.80 kB/s,1.96 GB/s,0 kB/s,2.64 GB/s
2023-04-01 23:06:35,6.03 GB/s,0 kB/s,22.4 kB/s,3.93 GB/s,0 kB/s,6.05 GB/s
2023-04-01 23:06:40,6.03 GB/s,0 kB/s,22.4 kB/s,3.93 GB/s,0 kB/s,6.05 GB/s
2023-04-01 23:06:45,2.87 GB/s,0 kB/s,11.8 kB/s,1.64 GB/s,0 kB/s,2.88 GB/s
2023-04-01 23:06:50,2.87 GB/s,0 kB/s,11.8 kB/s,1.64 GB/s,0 kB/s,2.88 GB/s
2023-04-01 23:06:55,5.84 GB/s,0 kB/s,17 kB/s,3.68 GB/s,0 kB/s,5.86 GB/s
2023-04-01 23:07:00,5.84 GB/s,0 kB/s,17 kB/s,3.68 GB/s,0 kB/s,5.86 GB/s
2023-04-01 23:07:05,3.85 GB/s,0 kB/s,0 kB/s,2.56 GB/s,0 kB/s,3.87 GB/s
2023-04-01 23:07:10,3.85 GB/s,0 kB/s,0 kB/s,2.56 GB/s,0 kB/s,3.87 GB/s
2023-04-01 23:07:15,4.32 GB/s,0 kB/s,5.60 kB/s,2.77 GB/s,0 kB/s,4.34 GB/s
2023-04-01 23:07:20,4.32 GB/s,0 kB/s,5.60 kB/s,2.77 GB/s,0 kB/s,4.34 GB/s
2023-04-01 23:07:25,6.86 GB/s,0 kB/s,17.2 kB/s,4.66 GB/s,0 kB/s,6.89 GB/s
2023-04-01 23:07:30,6.86 GB/s,0 kB/s,17.2 kB/s,4.66 GB/s,0 kB/s,6.89 GB/s
2023-04-01 23:07:35,4.52 GB/s,0 kB/s,16.8 kB/s,2.64 GB/s,0 kB/s,4.54 GB/s
2023-04-01 23:07:40,4.52 GB/s,0 kB/s,16.8 kB/s,2.64 GB/s,0 kB/s,4.54 GB/s
2023-04-01 23:07:45,6.61 GB/s,0 kB/s,0 kB/s,4.12 GB/s,0 kB/s,6.62 GB/s
2023-04-01 23:07:50,6.61 GB/s,0 kB/s,0 kB/s,4.12 GB/s,0 kB/s,6.62 GB/s
2023-04-01 23:07:55,4.94 GB/s,0 kB/s,0 kB/s,3.16 GB/s,0 kB/s,4.95 GB/s
2023-04-01 23:08:00,4.94 GB/s,0 kB/s,0 kB/s,3.16 GB/s,0 kB/s,4.95 GB/s
2023-04-01 23:08:05,3.75 GB/s,0 kB/s,78.9 kB/s,2.37 GB/s,0 kB/s,3.76 GB/s
2023-04-01 23:08:10,3.75 GB/s,0 kB/s,78.9 kB/s,2.37 GB/s,0 kB/s,3.76 GB/s
2023-04-01 23:08:15,5.75 GB/s,0 kB/s,5.60 kB/s,3.93 GB/s,0 kB/s,5.76 GB/s
2023-04-01 23:08:20,5.75 GB/s,0 kB/s,5.60 kB/s,3.93 GB/s,0 kB/s,5.76 GB/s
2023-04-01 23:08:25,4.34 GB/s,0 kB/s,17 kB/s,2.44 GB/s,0 kB/s,4.35 GB/s
2023-04-01 23:08:30,4.34 GB/s,0 kB/s,17 kB/s,2.44 GB/s,0 kB/s,4.35 GB/s
2023-04-01 23:08:35,5.08 GB/s,0 kB/s,22.8 kB/s,3.36 GB/s,0 kB/s,5.10 GB/s
2023-04-01 23:08:40,5.08 GB/s,0 kB/s,22.8 kB/s,3.36 GB/s,0 kB/s,5.10 GB/s
2023-04-01 23:08:45,3.33 GB/s,0 kB/s,0 kB/s,2.00 GB/s,0 kB/s,3.34 GB/s
2023-04-01 23:08:50,3.33 GB/s,0 kB/s,0 kB/s,2.00 GB/s,0 kB/s,3.34 GB/s
2023-04-01 23:08:55,5.00 GB/s,0 kB/s,0 kB/s,3.11 GB/s,0 kB/s,5.01 GB/s
2023-04-01 23:09:00,5.00 GB/s,0 kB/s,0 kB/s,3.11 GB/s,0 kB/s,5.01 GB/s
2023-04-01 23:09:05,3.76 GB/s,0 kB/s,5.60 kB/s,2.37 GB/s,0 kB/s,3.77 GB/s
2023-04-01 23:09:10,3.76 GB/s,0 kB/s,5.60 kB/s,2.37 GB/s,0 kB/s,3.77 GB/s
2023-04-01 23:09:15,4.71 GB/s,0 kB/s,22.8 kB/s,3.02 GB/s,0 kB/s,4.73 GB/s
2023-04-01 23:09:20,4.71 GB/s,0 kB/s,22.8 kB/s,3.02 GB/s,0 kB/s,4.73 GB/s
2023-04-01 23:09:25,3.43 GB/s,0 kB/s,22.4 kB/s,2.21 GB/s,0 kB/s,3.44 GB/s
2023-04-01 23:09:30,3.43 GB/s,0 kB/s,22.4 kB/s,2.21 GB/s,0 kB/s,3.44 GB/s
2023-04-01 23:09:35,4.89 GB/s,0 kB/s,28.4 kB/s,3.09 GB/s,0 kB/s,4.90 GB/s
2023-04-01 23:09:40,4.89 GB/s,0 kB/s,28.4 kB/s,3.09 GB/s,0 kB/s,4.90 GB/s
2023-04-01 23:09:45,4.53 GB/s,0 kB/s,11.2 kB/s,2.85 GB/s,0 kB/s,4.54 GB/s
2023-04-01 23:09:50,4.53 GB/s,0 kB/s,11.2 kB/s,2.85 GB/s,0 kB/s,4.54 GB/s
2023-04-01 23:09:55,4.72 GB/s,0 kB/s,11.2 kB/s,2.94 GB/s,0 kB/s,4.73 GB/s
2023-04-01 23:10:00,4.72 GB/s,0 kB/s,11.2 kB/s,2.94 GB/s,0 kB/s,4.73 GB/s
2023-04-01 23:10:05,3.69 GB/s,0 kB/s,62.5 kB/s,2.34 GB/s,0 kB/s,3.70 GB/s
2023-04-01 23:10:10,3.69 GB/s,0 kB/s,62.5 kB/s,2.34 GB/s,0 kB/s,3.70 GB/s
2023-04-01 23:10:15,3.92 GB/s,0 kB/s,0 kB/s,2.50 GB/s,0 kB/s,3.93 GB/s
2023-04-01 23:10:20,3.92 GB/s,0 kB/s,0 kB/s,2.50 GB/s,0 kB/s,3.93 GB/s
2023-04-01 23:10:25,3.66 GB/s,0 kB/s,8.90 kB/s,2.59 GB/s,0 kB/s,3.67 GB/s
2023-04-01 23:10:30,3.66 GB/s,0 kB/s,8.90 kB/s,2.59 GB/s,0 kB/s,3.67 GB/s
2023-04-01 23:10:35,2.19 GB/s,0 kB/s,39.6 kB/s,1.07 GB/s,0 kB/s,2.19 GB/s
2023-04-01 23:10:40,2.19 GB/s,0 kB/s,39.6 kB/s,1.07 GB/s,0 kB/s,2.19 GB/s
2023-04-01 23:10:45,483 MB/s,0 kB/s,0 kB/s,302 MB/s,0 kB/s,484 MB/s
2023-04-01 23:10:50,483 MB/s,0 kB/s,0 kB/s,302 MB/s,0 kB/s,484 MB/s
2023-04-01 23:10:55,558 MB/s,0 kB/s,0 kB/s,340 MB/s,0 kB/s,558 MB/s
2023-04-01 23:11:00,558 MB/s,0 kB/s,0 kB/s,340 MB/s,0 kB/s,558 MB/s
2023-04-01 23:11:05,4.63 MB/s,0 kB/s,11.6 kB/s,3.08 MB/s,0 kB/s,4.66 MB/s
2023-04-01 23:11:10,4.63 MB/s,0 kB/s,11.6 kB/s,3.08 MB/s,0 kB/s,4.66 MB/s
2023-04-01 23:11:15,466 MB/s,0 kB/s,11.2 kB/s,296 MB/s,0 kB/s,468 MB/s
2023-04-01 23:11:20,466 MB/s,0 kB/s,11.2 kB/s,296 MB/s,0 kB/s,468 MB/s
2023-04-01 23:11:25,2.73 MB/s,0 kB/s,11.2 kB/s,1.84 MB/s,0 kB/s,2.75 MB/s
2023-04-01 23:11:30,2.73 MB/s,0 kB/s,11.2 kB/s,1.84 MB/s,0 kB/s,2.75 MB/s
2023-04-01 23:11:35,970 MB/s,0 kB/s,28.4 kB/s,604 MB/s,0 kB/s,972 MB/s
2023-04-01 23:11:40,970 MB/s,0 kB/s,28.4 kB/s,604 MB/s,0 kB/s,972 MB/s
2023-04-01 23:11:45,20.1 MB/s,0 kB/s,11.2 kB/s,18.0 MB/s,0 kB/s,20.8 MB/s
2023-04-01 23:11:50,20.1 MB/s,0 kB/s,11.2 kB/s,18.0 MB/s,0 kB/s,20.8 MB/s
2023-04-01 23:11:55,1.04 GB/s,0 kB/s,86.8 kB/s,632 MB/s,0 kB/s,1.04 GB/s
