"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","timeToFail"
"2023-04-02 12:19:00","1680412740000","0%","0%","0%","8.50%","7.80%","8.40%","25.9%","354 MiB","14.3 MiB","416 MiB","185 MiB","6.23 GB/s","0 kB/s","5.60 kB/s","4.27 GB/s","0 kB/s","6.25 GB/s","4.27 GB/s","0 kB/s","5.40 kB/s","6.26 GB/s","0 kB/s","4.27 GB/s","1824401"
"2023-04-02 12:19:10","1680412750000","0%","0%","0%","8.60%","9.60%","6.90%","21.0%","358 MiB","14.3 MiB","416 MiB","181 MiB","5.01 GB/s","0 kB/s","34 kB/s","2.87 GB/s","0 kB/s","5.03 GB/s","2.87 GB/s","0 kB/s","20.4 kB/s","5.03 GB/s","0 kB/s","2.87 GB/s","1814401"
"2023-04-02 12:19:20","1680412760000","0%","0%","0%","3.00%","4.30%","3.10%","6.40%","358 MiB","14.3 MiB","416 MiB","181 MiB","1.50 GB/s","0 kB/s","0 kB/s","974 MB/s","0 kB/s","1.51 GB/s","974 MB/s","0 kB/s","0 kB/s","1.51 GB/s","0 kB/s","974 MB/s","1804401"
"2023-04-02 12:19:30","1680412770000","0%","0%","0%","2.40%","3.60%","3.10%","8.20%","358 MiB","14.3 MiB","416 MiB","181 MiB","2.18 GB/s","0 kB/s","0 kB/s","1.36 GB/s","0 kB/s","2.19 GB/s","1.36 GB/s","0 kB/s","0 kB/s","2.19 GB/s","0 kB/s","1.36 GB/s","1794401"
"2023-04-02 12:19:40","1680412780000","0%","0%","0%","2.90%","3.10%","2.90%","10.9%","358 MiB","14.3 MiB","416 MiB","181 MiB","3.16 GB/s","0 kB/s","5.60 kB/s","1.97 GB/s","0 kB/s","3.17 GB/s","1.97 GB/s","0 kB/s","5.40 kB/s","3.17 GB/s","0 kB/s","1.97 GB/s","1784401"
"2023-04-02 12:19:50","1680412790000","0%","0%","0%","1.30%","2.00%","1.000%","6.50%","352 MiB","14.3 MiB","416 MiB","187 MiB","1.88 GB/s","0 kB/s","22.6 kB/s","1.16 GB/s","0 kB/s","1.88 GB/s","1.16 GB/s","0 kB/s","16.2 kB/s","1.88 GB/s","0 kB/s","1.16 GB/s","1774401"
"2023-04-02 12:20:00","1680412800000","0%","0%","0%","2.70%","2.30%","2.10%","7.40%","352 MiB","14.3 MiB","416 MiB","187 MiB","2.01 GB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1.26 GB/s","0 kB/s","0 kB/s","2.01 GB/s","0 kB/s","1.26 GB/s","1764401"
"2023-04-02 12:20:10","1680412810000","0%","0%","0%","2.20%","3.00%","1.90%","8.50%","352 MiB","14.3 MiB","416 MiB","187 MiB","2.48 GB/s","0 kB/s","28.4 kB/s","1.54 GB/s","0 kB/s","2.48 GB/s","1.54 GB/s","0 kB/s","15 kB/s","2.48 GB/s","0 kB/s","1.54 GB/s","1754401"
"2023-04-02 12:20:20","1680412820000","0%","0%","0%","2.70%","4.40%","2.30%","8.50%","356 MiB","14.3 MiB","416 MiB","183 MiB","2.17 GB/s","0 kB/s","36.4 kB/s","1.37 GB/s","0 kB/s","2.18 GB/s","1.37 GB/s","0 kB/s","288 kB/s","2.18 GB/s","0 kB/s","1.37 GB/s","1744401"
"2023-04-02 12:20:30","1680412830000","0%","0%","0%","2.70%","3.70%","2.80%","5.80%","356 MiB","14.3 MiB","416 MiB","183 MiB","1.22 GB/s","0 kB/s","23.5 kB/s","771 MB/s","0 kB/s","1.23 GB/s","771 MB/s","0 kB/s","17.4 kB/s","1.23 GB/s","0 kB/s","771 MB/s","1734401"
"2023-04-02 12:20:40","1680412840000","0.1000%","0%","0%","2.50%","3.50%","1.80%","6.30%","356 MiB","14.3 MiB","416 MiB","183 MiB","1.55 GB/s","0 kB/s","5.80 kB/s","992 MB/s","0 kB/s","1.56 GB/s","992 MB/s","0 kB/s","5.40 kB/s","1.56 GB/s","0 kB/s","992 MB/s","1724401"
"2023-04-02 12:20:50","1680412850000","0%","0%","0%","2.90%","4.10%","3.70%","8.50%","354 MiB","14.3 MiB","416 MiB","185 MiB","1.75 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.76 GB/s","1.12 GB/s","0 kB/s","0 kB/s","1.76 GB/s","0 kB/s","1.12 GB/s","1714401"
"2023-04-02 12:21:00","1680412860000","0%","0%","0%","0.800%","0.600%","0.900%","8.60%","354 MiB","14.3 MiB","416 MiB","185 MiB","2.90 GB/s","0 kB/s","15.4 kB/s","1.78 GB/s","0 kB/s","2.90 GB/s","1.78 GB/s","0 kB/s","16.9 kB/s","2.90 GB/s","0 kB/s","1.78 GB/s","1704401"
"2023-04-02 12:21:10","1680412870000","0.100%","0%","0%","2.60%","2.90%","2.70%","9.70%","354 MiB","14.3 MiB","416 MiB","185 MiB","2.63 GB/s","0 kB/s","11.2 kB/s","1.64 GB/s","0 kB/s","2.63 GB/s","1.64 GB/s","0 kB/s","5.40 kB/s","2.63 GB/s","0 kB/s","1.64 GB/s","1694401"
"2023-04-02 12:21:20","1680412880000","0%","0%","0%","1.50%","1.60%","1.90%","6.90%","354 MiB","14.3 MiB","416 MiB","185 MiB","1.95 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.96 GB/s","1.21 GB/s","0 kB/s","0 kB/s","1.96 GB/s","0 kB/s","1.21 GB/s","1684401"
"2023-04-02 12:21:30","1680412890000","0%","0%","0%","3.00%","3.80%","3.80%","10.6%","356 MiB","14.3 MiB","416 MiB","184 MiB","2.57 GB/s","0 kB/s","28.4 kB/s","1.62 GB/s","0 kB/s","2.58 GB/s","1.62 GB/s","0 kB/s","20.4 kB/s","2.58 GB/s","0 kB/s","1.62 GB/s","1674401"
"2023-04-02 12:21:40","1680412900000","0%","0%","0%","1.80%","1.50%","2.60%","3.90%","356 MiB","14.3 MiB","416 MiB","184 MiB","593 MB/s","0 kB/s","0 kB/s","420 MB/s","0 kB/s","599 MB/s","420 MB/s","0 kB/s","0 kB/s","600 MB/s","0 kB/s","420 MB/s","1664401"
"2023-04-02 12:21:50","1680412910000","0%","0%","0%","1.10%","2.00%","1.70%","4.70%","349 MiB","14.3 MiB","416 MiB","190 MiB","1.11 GB/s","0 kB/s","5.60 kB/s","700 MB/s","0 kB/s","1.11 GB/s","699 MB/s","0 kB/s","5.40 kB/s","1.11 GB/s","0 kB/s","699 MB/s","1654401"
"2023-04-02 12:22:00","1680412920000","0%","0%","0%","3.70%","4.60%","3.40%","8.90%","349 MiB","14.3 MiB","416 MiB","190 MiB","2.08 GB/s","0 kB/s","11.2 kB/s","1.34 GB/s","0 kB/s","2.09 GB/s","1.34 GB/s","0 kB/s","5.40 kB/s","2.09 GB/s","0 kB/s","1.34 GB/s","1644401"
"2023-04-02 12:22:10","1680412930000","0%","0%","0%","2.30%","2.10%","2.20%","9.80%","349 MiB","14.3 MiB","416 MiB","190 MiB","2.58 GB/s","0 kB/s","5.60 kB/s","1.57 GB/s","0 kB/s","2.58 GB/s","1.57 GB/s","0 kB/s","5.40 kB/s","2.58 GB/s","0 kB/s","1.57 GB/s","1634401"
"2023-04-02 12:22:20","1680412940000","0%","0%","0%","3.00%","2.80%","1.90%","8.00%","349 MiB","14.3 MiB","416 MiB","190 MiB","2.13 GB/s","0 kB/s","56.5 kB/s","1.34 GB/s","0 kB/s","2.13 GB/s","1.34 GB/s","0 kB/s","72.8 kB/s","2.13 GB/s","0 kB/s","1.34 GB/s","1624401"
"2023-04-02 12:22:30","1680412950000","0%","0%","0%","2.80%","3.40%","3.70%","7.00%","353 MiB","14.4 MiB","416 MiB","186 MiB","1.48 GB/s","0 kB/s","12.9 MB/s","961 MB/s","43.6 kB/s","1.48 GB/s","961 MB/s","0 kB/s","228 kB/s","1.48 GB/s","43.6 kB/s","961 MB/s","1614401"
"2023-04-02 12:22:40","1680412960000","0.1000%","0%","0%","2.10%","2.80%","2.00%","10.8%","353 MiB","14.4 MiB","416 MiB","186 MiB","3.06 GB/s","0 kB/s","0 kB/s","1.88 GB/s","20.8 kB/s","3.06 GB/s","1.88 GB/s","0 kB/s","0 kB/s","3.06 GB/s","20.8 kB/s","1.88 GB/s","1604401"
"2023-04-02 12:22:50","1680412970000","0%","0%","0%","1.00%","1.000%","1.60%","5.30%","353 MiB","14.4 MiB","416 MiB","186 MiB","1.57 GB/s","0 kB/s","0 kB/s","983 MB/s","0 kB/s","1.57 GB/s","983 MB/s","0 kB/s","0 kB/s","1.57 GB/s","0 kB/s","983 MB/s","1594401"
"2023-04-02 12:23:00","1680412980000","0%","0%","0%","1.000%","0.800%","0.900%","6.90%","353 MiB","14.4 MiB","416 MiB","186 MiB","2.37 GB/s","0 kB/s","11.4 kB/s","1.44 GB/s","0 kB/s","2.37 GB/s","1.44 GB/s","0 kB/s","10.8 kB/s","2.37 GB/s","0 kB/s","1.44 GB/s","1584401"
"2023-04-02 12:23:10","1680412990000","0%","0%","0%","2.30%","2.90%","2.00%","6.70%","353 MiB","14.4 MiB","416 MiB","186 MiB","1.97 GB/s","0 kB/s","17.2 kB/s","1.24 GB/s","0 kB/s","1.97 GB/s","1.24 GB/s","0 kB/s","17.2 kB/s","1.97 GB/s","0 kB/s","1.24 GB/s","1574401"
"2023-04-02 12:23:20","1680413000000","0%","0%","0%","2.90%","3.80%","2.90%","8.40%","353 MiB","14.4 MiB","416 MiB","186 MiB","2.09 GB/s","0 kB/s","22.8 kB/s","1.32 GB/s","0 kB/s","2.10 GB/s","1.32 GB/s","0 kB/s","15 kB/s","2.10 GB/s","0 kB/s","1.32 GB/s","1564401"
"2023-04-02 12:23:30","1680413010000","0%","0%","0%","1.30%","2.70%","2.30%","7.30%","353 MiB","14.4 MiB","416 MiB","186 MiB","1.93 GB/s","0 kB/s","0 kB/s","1.20 GB/s","0 kB/s","1.93 GB/s","1.20 GB/s","0 kB/s","0 kB/s","1.93 GB/s","0 kB/s","1.20 GB/s","1554401"
"2023-04-02 12:23:40","1680413020000","0%","0%","0%","1.40%","2.60%","1.60%","1.90%","353 MiB","14.4 MiB","416 MiB","186 MiB","85.3 MB/s","0 kB/s","11.2 kB/s","82.3 MB/s","0 kB/s","88.0 MB/s","82.3 MB/s","0 kB/s","5.40 kB/s","89.0 MB/s","0 kB/s","82.3 MB/s","1544401"
"2023-04-02 12:23:50","1680413030000","0%","0%","0%","2.10%","2.90%","2.40%","2.50%","353 MiB","14.4 MiB","416 MiB","186 MiB","144 MB/s","0 kB/s","0 kB/s","118 MB/s","0 kB/s","149 MB/s","118 MB/s","0 kB/s","0 kB/s","150 MB/s","0 kB/s","118 MB/s","1534401"
"2023-04-02 12:24:00","1680413040000","0%","0%","0%","0.700%","0.900%","1.10%","3.70%","353 MiB","14.4 MiB","416 MiB","186 MiB","1.03 GB/s","0 kB/s","0 kB/s","643 MB/s","0 kB/s","1.03 GB/s","643 MB/s","0 kB/s","0 kB/s","1.03 GB/s","0 kB/s","643 MB/s","1524401"
"2023-04-02 12:24:10","1680413050000","0%","0%","0%","2.50%","3.50%","2.60%","5.20%","353 MiB","14.4 MiB","416 MiB","186 MiB","1.14 GB/s","0 kB/s","17.2 kB/s","729 MB/s","0 kB/s","1.14 GB/s","729 MB/s","0 kB/s","9.60 kB/s","1.14 GB/s","0 kB/s","729 MB/s","1514401"
"2023-04-02 12:24:20","1680413060000","0%","0%","0%","0.300%","0.300%","0.600%","4.90%","346 MiB","14.4 MiB","416 MiB","193 MiB","1.46 GB/s","0 kB/s","62.3 kB/s","888 MB/s","0 kB/s","1.46 GB/s","888 MB/s","0 kB/s","297 kB/s","1.46 GB/s","0 kB/s","888 MB/s","1504401"
"2023-04-02 12:24:30","1680413070000","0%","0%","0%","0.400%","0.600%","0.600%","5.70%","346 MiB","14.4 MiB","416 MiB","193 MiB","1.99 GB/s","0 kB/s","5.60 kB/s","1.22 GB/s","0 kB/s","1.99 GB/s","1.22 GB/s","0 kB/s","5.40 kB/s","1.99 GB/s","0 kB/s","1.22 GB/s","1494401"
"2023-04-02 12:24:40","1680413080000","0%","0%","0%","1.40%","2.40%","1.50%","4.80%","346 MiB","14.4 MiB","416 MiB","193 MiB","1.14 GB/s","0 kB/s","0 kB/s","722 MB/s","0 kB/s","1.15 GB/s","722 MB/s","0 kB/s","0 kB/s","1.15 GB/s","0 kB/s","722 MB/s","1484401"
"2023-04-02 12:24:50","1680413090000","0%","0%","0%","1.80%","2.80%","1.60%","2.60%","352 MiB","14.4 MiB","416 MiB","187 MiB","612 MB/s","0 kB/s","0 kB/s","415 MB/s","0 kB/s","615 MB/s","415 MB/s","0 kB/s","0 kB/s","616 MB/s","0 kB/s","415 MB/s","1474401"
"2023-04-02 12:25:00","1680413100000","0%","0%","0%","3.20%","6.00%","3.60%","3.60%","352 MiB","14.4 MiB","416 MiB","187 MiB","193 MB/s","0 kB/s","0 kB/s","199 MB/s","0 kB/s","200 MB/s","199 MB/s","0 kB/s","0 kB/s","201 MB/s","0 kB/s","199 MB/s","1464401"
"2023-04-02 12:25:10","1680413110000","0%","0%","0%","2.00%","2.70%","1.20%","6.00%","364 MiB","14.4 MiB","416 MiB","175 MiB","1.60 GB/s","0 kB/s","17.2 kB/s","982 MB/s","0 kB/s","1.61 GB/s","982 MB/s","0 kB/s","9.60 kB/s","1.61 GB/s","0 kB/s","982 MB/s","1454401"
"2023-04-02 12:25:20","1680413120000","0%","0%","0%","1.60%","1.80%","1.30%","5.20%","355 MiB","14.4 MiB","416 MiB","184 MiB","1.66 GB/s","0 kB/s","5.60 kB/s","1.02 GB/s","0 kB/s","1.66 GB/s","1.02 GB/s","0 kB/s","5.40 kB/s","1.66 GB/s","0 kB/s","1.02 GB/s","1444401"
"2023-04-02 12:25:30","1680413130000","0%","0%","0%","1.50%","2.10%","1.70%","3.30%","355 MiB","14.4 MiB","416 MiB","184 MiB","554 MB/s","0 kB/s","11.2 kB/s","371 MB/s","0 kB/s","558 MB/s","371 MB/s","0 kB/s","5.40 kB/s","559 MB/s","0 kB/s","371 MB/s","1434401"
"2023-04-02 12:25:40","1680413140000","0%","0%","0%","1.30%","2.10%","1.80%","3.60%","359 MiB","14.4 MiB","416 MiB","180 MiB","599 MB/s","0 kB/s","17 kB/s","391 MB/s","0 kB/s","602 MB/s","391 MB/s","0 kB/s","10.8 kB/s","603 MB/s","0 kB/s","391 MB/s","1424401"
"2023-04-02 12:25:50","1680413150000","0%","0%","0%","1.20%","1.60%","1.70%","3.20%","357 MiB","14.4 MiB","416 MiB","182 MiB","589 MB/s","0 kB/s","0 kB/s","400 MB/s","0 kB/s","592 MB/s","400 MB/s","0 kB/s","0 kB/s","593 MB/s","0 kB/s","400 MB/s","1414401"
"2023-04-02 12:26:00","1680413160000","0%","0%","0%","1.50%","1.70%","1.50%","3.20%","355 MiB","14.4 MiB","416 MiB","184 MiB","658 MB/s","0 kB/s","5.80 kB/s","414 MB/s","0 kB/s","661 MB/s","414 MB/s","0 kB/s","5.40 kB/s","662 MB/s","0 kB/s","414 MB/s","1404401"
"2023-04-02 12:26:10","1680413170000","0%","0%","0%","3.20%","5.50%","3.10%","4.60%","355 MiB","14.4 MiB","416 MiB","184 MiB","607 MB/s","0 kB/s","34 kB/s","416 MB/s","0 kB/s","613 MB/s","416 MB/s","0 kB/s","20.4 kB/s","613 MB/s","0 kB/s","416 MB/s","1394401"
"2023-04-02 12:26:20","1680413180000","0%","0%","0%","3.40%","3.00%","2.10%","5.40%","355 MiB","14.4 MiB","416 MiB","184 MiB","662 MB/s","0 kB/s","79.1 kB/s","487 MB/s","0 kB/s","667 MB/s","486 MB/s","0 kB/s","305 kB/s","668 MB/s","0 kB/s","486 MB/s","1384401"
"2023-04-02 12:26:30","1680413190000","0%","0%","0%","6.40%","9.90%","6.60%","16.7%","367 MiB","14.4 MiB","416 MiB","172 MiB","3.92 GB/s","0 kB/s","0 kB/s","2.69 GB/s","0 kB/s","3.94 GB/s","2.69 GB/s","0 kB/s","0 kB/s","3.94 GB/s","0 kB/s","2.69 GB/s","1374401"
"2023-04-02 12:26:40","1680413200000","0%","0%","0%","5.90%","7.90%","6.10%","15.6%","358 MiB","14.4 MiB","416 MiB","182 MiB","4.10 GB/s","0 kB/s","29.2 kB/s","2.38 GB/s","0 kB/s","4.12 GB/s","2.38 GB/s","0 kB/s","21.6 kB/s","4.12 GB/s","0 kB/s","2.38 GB/s","1364401"
"2023-04-02 12:26:50","1680413210000","0%","0%","0%","6.80%","7.30%","6.50%","21.5%","360 MiB","14.4 MiB","416 MiB","179 MiB","5.40 GB/s","0 kB/s","89.8 kB/s","3.69 GB/s","0 kB/s","5.42 GB/s","3.69 GB/s","0 kB/s","76 kB/s","5.42 GB/s","0 kB/s","3.69 GB/s","1354401"
"2023-04-02 12:27:00","1680413220000","0%","0%","0%","4.90%","4.40%","5.20%","16.5%","364 MiB","14.4 MiB","416 MiB","176 MiB","4.86 GB/s","0 kB/s","55 kB/s","2.80 GB/s","0 kB/s","4.87 GB/s","2.80 GB/s","0 kB/s","53.2 kB/s","4.87 GB/s","0 kB/s","2.80 GB/s","1344401"
"2023-04-02 12:27:10","1680413230000","0%","0%","0%","6.50%","11.1%","5.10%","14.1%","355 MiB","14.4 MiB","416 MiB","184 MiB","2.86 GB/s","0 kB/s","11.2 kB/s","2.09 GB/s","0 kB/s","2.87 GB/s","2.09 GB/s","0 kB/s","5.40 kB/s","2.87 GB/s","0 kB/s","2.09 GB/s","1334401"
"2023-04-02 12:27:20","1680413240000","0%","0%","0%","6.60%","6.60%","5.90%","17.5%","363 MiB","14.4 MiB","416 MiB","176 MiB","4.73 GB/s","0 kB/s","5.60 kB/s","3.00 GB/s","0 kB/s","4.74 GB/s","3.00 GB/s","0 kB/s","5.40 kB/s","4.74 GB/s","0 kB/s","3.00 GB/s","1324401"
"2023-04-02 12:27:30","1680413250000","0%","0%","0%","7.60%","8.10%","5.40%","14.1%","360 MiB","14.4 MiB","416 MiB","179 MiB","3.29 GB/s","0 kB/s","5.80 kB/s","1.94 GB/s","0 kB/s","3.31 GB/s","1.94 GB/s","0 kB/s","5.40 kB/s","3.31 GB/s","0 kB/s","1.94 GB/s","1314401"
"2023-04-02 12:27:40","1680413260000","0%","0%","0%","9.30%","7.50%","7.50%","19.6%","357 MiB","14.4 MiB","416 MiB","182 MiB","4.73 GB/s","0 kB/s","22.4 kB/s","3.17 GB/s","0 kB/s","4.75 GB/s","3.17 GB/s","0 kB/s","10.8 kB/s","4.75 GB/s","0 kB/s","3.17 GB/s","1304401"
"2023-04-02 12:27:50","1680413270000","0%","0%","0%","5.10%","4.80%","5.50%","16.5%","357 MiB","14.4 MiB","416 MiB","182 MiB","4.34 GB/s","0 kB/s","28.6 kB/s","2.77 GB/s","0 kB/s","4.35 GB/s","2.77 GB/s","0 kB/s","15 kB/s","4.35 GB/s","0 kB/s","2.77 GB/s","1294401"
"2023-04-02 12:28:00","1680413280000","0%","0%","0%","7.80%","8.30%","7.50%","14.3%","354 MiB","14.4 MiB","416 MiB","185 MiB","2.92 GB/s","0 kB/s","5.80 kB/s","2.01 GB/s","0 kB/s","2.94 GB/s","2.01 GB/s","0 kB/s","5.40 kB/s","2.94 GB/s","0 kB/s","2.01 GB/s","1284401"
"2023-04-02 12:28:10","1680413290000","0%","0%","0%","4.80%","6.10%","4.60%","18.5%","358 MiB","14.4 MiB","416 MiB","181 MiB","5.17 GB/s","0 kB/s","7.40 kB/s","3.09 GB/s","0 kB/s","5.18 GB/s","3.09 GB/s","0 kB/s","5.40 kB/s","5.18 GB/s","0 kB/s","3.09 GB/s","1274401"
"2023-04-02 12:28:20","1680413300000","0%","0%","0%","5.30%","6.00%","4.40%","16.3%","351 MiB","14.4 MiB","416 MiB","188 MiB","4.49 GB/s","0 kB/s","56.5 kB/s","2.69 GB/s","0 kB/s","4.50 GB/s","2.69 GB/s","0 kB/s","292 kB/s","4.50 GB/s","0 kB/s","2.69 GB/s","1264401"
"2023-04-02 12:28:30","1680413310000","0%","0%","0%","5.70%","5.70%","6.30%","12.6%","351 MiB","14.4 MiB","416 MiB","188 MiB","2.84 GB/s","0 kB/s","7.40 kB/s","1.88 GB/s","0 kB/s","2.85 GB/s","1.88 GB/s","0 kB/s","5.40 kB/s","2.86 GB/s","0 kB/s","1.88 GB/s","1254401"
"2023-04-02 12:28:40","1680413320000","0%","0%","0%","9.30%","11.8%","7.00%","9.70%","353 MiB","14.4 MiB","416 MiB","186 MiB","1.07 GB/s","0 kB/s","5.60 kB/s","853 MB/s","0 kB/s","1.09 GB/s","853 MB/s","0 kB/s","5.40 kB/s","1.09 GB/s","0 kB/s","853 MB/s","1244401"
"2023-04-02 12:28:50","1680413330000","0%","0%","0%","8.60%","7.60%","6.90%","16.4%","353 MiB","14.4 MiB","416 MiB","187 MiB","3.46 GB/s","0 kB/s","0 kB/s","2.35 GB/s","0 kB/s","3.48 GB/s","2.35 GB/s","0 kB/s","0 kB/s","3.48 GB/s","0 kB/s","2.35 GB/s","1234401"
"2023-04-02 12:29:00","1680413340000","0%","0%","0%","3.00%","2.80%","3.60%","12.0%","355 MiB","14.4 MiB","416 MiB","184 MiB","3.48 GB/s","0 kB/s","39.6 kB/s","2.07 GB/s","0 kB/s","3.48 GB/s","2.07 GB/s","0 kB/s","20.4 kB/s","3.49 GB/s","0 kB/s","2.07 GB/s","1224401"
"2023-04-02 12:29:10","1680413350000","0%","0%","0%","2.00%","4.30%","2.60%","2.80%","353 MiB","14.4 MiB","416 MiB","186 MiB","109 MB/s","0 kB/s","6.60 kB/s","100 MB/s","0 kB/s","112 MB/s","100 MB/s","0 kB/s","5.40 kB/s","113 MB/s","0 kB/s","100 MB/s","1214401"
"2023-04-02 12:29:20","1680413360000","0%","0%","0%","1.10%","1.70%","0.800%","1.20%","353 MiB","14.4 MiB","416 MiB","186 MiB","60.0 MB/s","0 kB/s","0 kB/s","53.5 MB/s","0 kB/s","61.9 MB/s","53.5 MB/s","0 kB/s","0 kB/s","62.8 MB/s","0 kB/s","53.5 MB/s","1204401"
"2023-04-02 12:29:30","1680413370000","0%","0%","0%","0.300%","0.700%","0.400%","1.60%","353 MiB","14.4 MiB","416 MiB","186 MiB","438 MB/s","0 kB/s","0 kB/s","271 MB/s","0 kB/s","439 MB/s","271 MB/s","0 kB/s","0 kB/s","440 MB/s","0 kB/s","271 MB/s","1194401"
"2023-04-02 12:29:40","1680413380000","0%","0%","0%","1.90%","2.90%","2.20%","3.70%","353 MiB","14.4 MiB","416 MiB","186 MiB","592 MB/s","0 kB/s","5.60 kB/s","406 MB/s","0 kB/s","597 MB/s","406 MB/s","0 kB/s","5.40 kB/s","598 MB/s","0 kB/s","406 MB/s","1184401"
"2023-04-02 12:29:50","1680413390000","0%","0%","0%","0.700%","0.700%","0.600%","1.90%","353 MiB","14.4 MiB","416 MiB","186 MiB","510 MB/s","0 kB/s","6 kB/s","321 MB/s","0 kB/s","511 MB/s","321 MB/s","0 kB/s","4.20 kB/s","512 MB/s","0 kB/s","321 MB/s","1174401"
"2023-04-02 12:30:00","1680413400000","0%","0%","0%","1.40%","2.40%","2.10%","3.50%","351 MiB","14.4 MiB","416 MiB","188 MiB","541 MB/s","0 kB/s","11.2 kB/s","656 MB/s","0 kB/s","544 MB/s","656 MB/s","0 kB/s","5.40 kB/s","545 MB/s","0 kB/s","656 MB/s","1164401"
"2023-04-02 12:30:10","1680413410000","0%","0%","0%","0.300%","0.800%","0.300%","4.40%","351 MiB","14.4 MiB","416 MiB","188 MiB","1.49 GB/s","0 kB/s","0 kB/s","621 MB/s","0 kB/s","1.49 GB/s","621 MB/s","0 kB/s","0 kB/s","1.49 GB/s","0 kB/s","621 MB/s","1154401"
"2023-04-02 12:30:20","1680413420000","0%","0%","0%","1.80%","3.60%","1.50%","3.70%","351 MiB","14.4 MiB","416 MiB","188 MiB","512 MB/s","0 kB/s","73.7 kB/s","327 MB/s","0 kB/s","515 MB/s","327 MB/s","0 kB/s","297 kB/s","516 MB/s","0 kB/s","327 MB/s","1144401"
"2023-04-02 12:30:30","1680413430000","0%","0%","0%","0.300%","0.400%","0.200%","2.80%","351 MiB","14.4 MiB","416 MiB","188 MiB","1.02 GB/s","0 kB/s","11.4 kB/s","625 MB/s","0 kB/s","1.02 GB/s","625 MB/s","0 kB/s","10.8 kB/s","1.03 GB/s","0 kB/s","625 MB/s","1134401"
"2023-04-02 12:30:40","1680413440000","0%","0%","0%","0.200%","0.200%","0.500%","3.10%","351 MiB","14.4 MiB","416 MiB","188 MiB","1.02 GB/s","0 kB/s","0 kB/s","622 MB/s","0 kB/s","1.02 GB/s","622 MB/s","0 kB/s","0 kB/s","1.02 GB/s","0 kB/s","622 MB/s","1124401"
"2023-04-02 12:30:50","1680413450000","0%","0%","0%","1.10%","1.50%","1.20%","2.80%","351 MiB","14.4 MiB","416 MiB","188 MiB","619 MB/s","0 kB/s","5.60 kB/s","398 MB/s","0 kB/s","622 MB/s","398 MB/s","0 kB/s","5.40 kB/s","623 MB/s","0 kB/s","398 MB/s","1114401"
"2023-04-02 12:31:00","1680413460000","0%","0%","0%","1.10%","2.70%","1.40%","1.60%","351 MiB","14.4 MiB","416 MiB","188 MiB","84.6 MB/s","0 kB/s","17.2 kB/s","76.5 MB/s","0 kB/s","87.3 MB/s","76.5 MB/s","0 kB/s","9.60 kB/s","88.2 MB/s","0 kB/s","76.5 MB/s","1104401"
"2023-04-02 12:31:10","1680413470000","0%","0%","0%","0.100%","0.300%","0.100%","0.300%","351 MiB","14.4 MiB","416 MiB","188 MiB","4.28 MB/s","0 kB/s","0 kB/s","2.80 MB/s","0 kB/s","4.31 MB/s","2.75 MB/s","0 kB/s","0 kB/s","5.26 MB/s","0 kB/s","2.75 MB/s","1094401"
"2023-04-02 12:31:20","1680413480000","0%","0%","0%","0.700%","1.40%","0.700%","2.50%","355 MiB","14.4 MiB","416 MiB","184 MiB","566 MB/s","0 kB/s","0 kB/s","357 MB/s","0 kB/s","568 MB/s","357 MB/s","0 kB/s","0 kB/s","569 MB/s","0 kB/s","357 MB/s","1084401"
"2023-04-02 12:31:30","1680413490000","0%","0%","0%","0.200%","0.500%","0.400%","1.60%","355 MiB","14.4 MiB","416 MiB","184 MiB","525 MB/s","0 kB/s","0 kB/s","322 MB/s","0 kB/s","525 MB/s","322 MB/s","0 kB/s","0 kB/s","526 MB/s","0 kB/s","322 MB/s","1074401"
"2023-04-02 12:31:40","1680413500000","0%","0%","0%","0.500%","0.800%","0.300%","0.800%","355 MiB","14.4 MiB","416 MiB","184 MiB","25.1 MB/s","0 kB/s","0 kB/s","22.4 MB/s","0 kB/s","25.8 MB/s","22.4 MB/s","0 kB/s","0 kB/s","26.8 MB/s","0 kB/s","22.4 MB/s","1064401"
"2023-04-02 12:31:50","1680413510000","0%","0%","0%","0.400%","0.600%","0.900%","1.60%","355 MiB","14.4 MiB","416 MiB","184 MiB","458 MB/s","0 kB/s","0 kB/s","289 MB/s","0 kB/s","459 MB/s","289 MB/s","0 kB/s","0 kB/s","460 MB/s","0 kB/s","289 MB/s","1054401"
"2023-04-02 12:32:00","1680413520000","0%","0%","0%","1.20%","1.20%","0.800%","2.60%","355 MiB","14.4 MiB","416 MiB","184 MiB","486 MB/s","0 kB/s","5.60 kB/s","321 MB/s","0 kB/s","488 MB/s","321 MB/s","0 kB/s","5.40 kB/s","489 MB/s","0 kB/s","321 MB/s","1044401"
