"Time","iowait","irq","nice","softirq","steal","system","user","Used","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","timestamp"
"2023-04-02 13:05:55","0%","0%","0%","3.70%","4.40%","3.00%","5.10%","352 MiB","665 MB/s","0 kB/s","0 kB/s","464 MB/s","0 kB/s","671 MB/s","1680415555000"
"2023-04-02 13:06:00","0%","0%","0%","3.70%","4.40%","3.00%","5.10%","352 MiB","665 MB/s","0 kB/s","0 kB/s","464 MB/s","0 kB/s","671 MB/s","1680415560000"
"2023-04-02 13:06:05","0%","0%","0%","2.70%","3.50%","2.30%","8.20%","352 MiB","2.07 GB/s","0 kB/s","5.80 kB/s","1.30 GB/s","0 kB/s","2.07 GB/s","1680415565000"
"2023-04-02 13:06:10","0%","0%","0%","2.70%","3.50%","2.30%","8.20%","352 MiB","2.07 GB/s","0 kB/s","5.80 kB/s","1.30 GB/s","0 kB/s","2.07 GB/s","1680415570000"
"2023-04-02 13:06:15","0%","0%","0%","3.60%","3.70%","4.30%","9.60%","352 MiB","2.09 GB/s","0 kB/s","56.5 kB/s","1.55 GB/s","0 kB/s","2.10 GB/s","1680415575000"
"2023-04-02 13:06:20","0%","0%","0%","3.60%","3.70%","4.30%","9.60%","352 MiB","2.09 GB/s","0 kB/s","56.5 kB/s","1.55 GB/s","0 kB/s","2.10 GB/s","1680415580000"
"2023-04-02 13:06:25","0%","0%","0%","2.90%","3.40%","3.60%","9.10%","352 MiB","2.20 GB/s","0 kB/s","0 kB/s","1.17 GB/s","0 kB/s","2.21 GB/s","1680415585000"
"2023-04-02 13:06:30","0%","0%","0%","2.90%","3.40%","3.60%","9.10%","352 MiB","2.20 GB/s","0 kB/s","0 kB/s","1.17 GB/s","0 kB/s","2.21 GB/s","1680415590000"
"2023-04-02 13:06:35","0%","0%","0%","3.90%","4.80%","3.30%","12.1%","352 MiB","3.05 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","3.06 GB/s","1680415595000"
"2023-04-02 13:06:40","0%","0%","0%","3.90%","4.80%","3.30%","12.1%","352 MiB","3.05 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","3.06 GB/s","1680415600000"
"2023-04-02 13:06:45","0%","0%","0%","3.10%","3.60%","3.20%","10.9%","352 MiB","2.68 GB/s","0 kB/s","22.8 kB/s","1.68 GB/s","0 kB/s","2.69 GB/s","1680415605000"
"2023-04-02 13:06:50","0%","0%","0%","3.10%","3.60%","3.20%","10.9%","352 MiB","2.68 GB/s","0 kB/s","22.8 kB/s","1.68 GB/s","0 kB/s","2.69 GB/s","1680415610000"
"2023-04-02 13:06:55","0%","0%","0%","4.60%","6.10%","4.50%","9.40%","352 MiB","2.10 GB/s","0 kB/s","0 kB/s","1.39 GB/s","0 kB/s","2.11 GB/s","1680415615000"
"2023-04-02 13:07:00","0%","0%","0%","4.60%","6.10%","4.50%","9.40%","352 MiB","2.10 GB/s","0 kB/s","0 kB/s","1.39 GB/s","0 kB/s","2.11 GB/s","1680415620000"
"2023-04-02 13:07:05","0%","0%","0%","5.20%","7.10%","4.70%","7.30%","356 MiB","1.28 GB/s","0 kB/s","0 kB/s","849 MB/s","0 kB/s","1.29 GB/s","1680415625000"
"2023-04-02 13:07:10","0%","0%","0%","5.20%","7.10%","4.70%","7.30%","356 MiB","1.28 GB/s","0 kB/s","0 kB/s","849 MB/s","0 kB/s","1.29 GB/s","1680415630000"
"2023-04-02 13:07:15","0%","0%","0%","4.00%","5.80%","5%","10.7%","360 MiB","2.26 GB/s","0 kB/s","0 kB/s","1.69 GB/s","0 kB/s","2.27 GB/s","1680415635000"
"2023-04-02 13:07:20","0%","0%","0%","4.00%","5.80%","5%","10.7%","360 MiB","2.26 GB/s","0 kB/s","0 kB/s","1.69 GB/s","0 kB/s","2.27 GB/s","1680415640000"
"2023-04-02 13:07:25","0%","0%","0%","4.30%","4.90%","4.40%","7.50%","356 MiB","1.64 GB/s","0 kB/s","10.3 kB/s","874 MB/s","0 kB/s","1.65 GB/s","1680415645000"
"2023-04-02 13:07:30","0%","0%","0%","4.30%","4.90%","4.40%","7.50%","356 MiB","1.64 GB/s","0 kB/s","10.3 kB/s","874 MB/s","0 kB/s","1.65 GB/s","1680415650000"
"2023-04-02 13:07:35","0%","0%","0%","3.00%","3.00%","2.50%","14.3%","352 MiB","3.97 GB/s","0 kB/s","6.60 kB/s","2.44 GB/s","0 kB/s","3.98 GB/s","1680415655000"
"2023-04-02 13:07:40","0%","0%","0%","3.00%","3.00%","2.50%","14.3%","352 MiB","3.97 GB/s","0 kB/s","6.60 kB/s","2.44 GB/s","0 kB/s","3.98 GB/s","1680415660000"
"2023-04-02 13:07:45","0%","0%","0%","4.60%","4.50%","4.00%","11.1%","356 MiB","2.61 GB/s","0 kB/s","19.2 kB/s","1.66 GB/s","0 kB/s","2.62 GB/s","1680415665000"
"2023-04-02 13:07:50","0%","0%","0%","4.60%","4.50%","4.00%","11.1%","356 MiB","2.61 GB/s","0 kB/s","19.2 kB/s","1.66 GB/s","0 kB/s","2.62 GB/s","1680415670000"
"2023-04-02 13:07:55","0%","0%","0%","4.80%","5.40%","5.30%","13.7%","356 MiB","3.27 GB/s","0 kB/s","0 kB/s","2.33 GB/s","0 kB/s","3.28 GB/s","1680415675000"
"2023-04-02 13:08:00","0%","0%","0%","4.80%","5.40%","5.30%","13.7%","356 MiB","3.27 GB/s","0 kB/s","0 kB/s","2.33 GB/s","0 kB/s","3.28 GB/s","1680415680000"
"2023-04-02 13:08:05","0%","0%","0%","4.40%","4.90%","3.70%","11.0%","356 MiB","3.34 GB/s","0 kB/s","5.60 kB/s","1.88 GB/s","0 kB/s","3.35 GB/s","1680415685000"
"2023-04-02 13:08:10","0%","0%","0%","4.40%","4.90%","3.70%","11.0%","356 MiB","3.34 GB/s","0 kB/s","5.60 kB/s","1.88 GB/s","0 kB/s","3.35 GB/s","1680415690000"
"2023-04-02 13:08:15","0%","0%","0%","6.30%","7.70%","6.00%","14.8%","361 MiB","3.65 GB/s","0 kB/s","56.5 kB/s","2.30 GB/s","0 kB/s","3.67 GB/s","1680415695000"
"2023-04-02 13:08:20","0%","0%","0%","6.30%","7.70%","6.00%","14.8%","361 MiB","3.65 GB/s","0 kB/s","56.5 kB/s","2.30 GB/s","0 kB/s","3.67 GB/s","1680415700000"
"2023-04-02 13:08:25","0%","0%","0%","1.80%","1.70%","1.30%","8.10%","361 MiB","2.46 GB/s","0 kB/s","0 kB/s","1.52 GB/s","0 kB/s","2.46 GB/s","1680415705000"
"2023-04-02 13:08:30","0%","0%","0%","1.80%","1.70%","1.30%","8.10%","361 MiB","2.46 GB/s","0 kB/s","0 kB/s","1.52 GB/s","0 kB/s","2.46 GB/s","1680415710000"
"2023-04-02 13:08:35","0%","0%","0%","3.50%","5.90%","4.00%","13.7%","355 MiB","3.69 GB/s","0 kB/s","0 kB/s","2.32 GB/s","0 kB/s","3.70 GB/s","1680415715000"
"2023-04-02 13:08:40","0%","0%","0%","3.50%","5.90%","4.00%","13.7%","355 MiB","3.69 GB/s","0 kB/s","0 kB/s","2.32 GB/s","0 kB/s","3.70 GB/s","1680415720000"
"2023-04-02 13:08:45","0%","0%","0%","3.00%","3.40%","3.50%","7.60%","356 MiB","1.74 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.75 GB/s","1680415725000"
"2023-04-02 13:08:50","0%","0%","0%","3.00%","3.40%","3.50%","7.60%","356 MiB","1.74 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.75 GB/s","1680415730000"
"2023-04-02 13:08:55","0%","0%","0%","1.70%","2.00%","1.80%","10.5%","353 MiB","3.04 GB/s","0 kB/s","34 kB/s","1.88 GB/s","0 kB/s","3.04 GB/s","1680415735000"
"2023-04-02 13:09:00","0%","0%","0%","1.70%","2.00%","1.80%","10.5%","353 MiB","3.04 GB/s","0 kB/s","34 kB/s","1.88 GB/s","0 kB/s","3.04 GB/s","1680415740000"
"2023-04-02 13:09:05","0%","0%","0%","3.80%","7.10%","3.50%","9.30%","353 MiB","2.26 GB/s","0 kB/s","0 kB/s","1.45 GB/s","0 kB/s","2.27 GB/s","1680415745000"
"2023-04-02 13:09:10","0%","0%","0%","3.80%","7.10%","3.50%","9.30%","353 MiB","2.26 GB/s","0 kB/s","0 kB/s","1.45 GB/s","0 kB/s","2.27 GB/s","1680415750000"
"2023-04-02 13:09:15","0%","0%","0%","4.00%","5.60%","3.10%","10.1%","353 MiB","2.21 GB/s","0 kB/s","11.2 kB/s","1.44 GB/s","0 kB/s","2.22 GB/s","1680415755000"
"2023-04-02 13:09:20","0%","0%","0%","4.00%","5.60%","3.10%","10.1%","353 MiB","2.21 GB/s","0 kB/s","11.2 kB/s","1.44 GB/s","0 kB/s","2.22 GB/s","1680415760000"
"2023-04-02 13:09:25","0%","0%","0%","2.70%","3.30%","2.70%","7.40%","353 MiB","1.79 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.80 GB/s","1680415765000"
"2023-04-02 13:09:30","0%","0%","0%","2.70%","3.30%","2.70%","7.40%","353 MiB","1.79 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.80 GB/s","1680415770000"
"2023-04-02 13:09:35","0%","0%","0%","3.40%","4.70%","3.90%","14.9%","359 MiB","4.14 GB/s","0 kB/s","0 kB/s","2.60 GB/s","0 kB/s","4.15 GB/s","1680415775000"
"2023-04-02 13:09:40","0%","0%","0%","3.40%","4.70%","3.90%","14.9%","359 MiB","4.14 GB/s","0 kB/s","0 kB/s","2.60 GB/s","0 kB/s","4.15 GB/s","1680415780000"
"2023-04-02 13:09:45","0%","0%","0%","5.50%","7.30%","3.60%","5.60%","357 MiB","679 MB/s","0 kB/s","25.7 kB/s","550 MB/s","0 kB/s","688 MB/s","1680415785000"
"2023-04-02 13:09:50","0%","0%","0%","5.50%","7.30%","3.60%","5.60%","357 MiB","679 MB/s","0 kB/s","25.7 kB/s","550 MB/s","0 kB/s","688 MB/s","1680415790000"
"2023-04-02 13:09:55","0%","0%","0%","6.70%","7.00%","6.30%","8.10%","358 MiB","1.39 GB/s","0 kB/s","11.2 kB/s","941 MB/s","0 kB/s","1.40 GB/s","1680415795000"
"2023-04-02 13:10:00","0%","0%","0%","6.70%","7.00%","6.30%","8.10%","358 MiB","1.39 GB/s","0 kB/s","11.2 kB/s","941 MB/s","0 kB/s","1.40 GB/s","1680415800000"
"2023-04-02 13:10:05","0%","0%","0%","3.70%","6.30%","3.00%","12.7%","353 MiB","3.76 GB/s","0 kB/s","0 kB/s","2.33 GB/s","0 kB/s","3.77 GB/s","1680415805000"
"2023-04-02 13:10:10","0%","0%","0%","3.70%","6.30%","3.00%","12.7%","353 MiB","3.76 GB/s","0 kB/s","0 kB/s","2.33 GB/s","0 kB/s","3.77 GB/s","1680415810000"
"2023-04-02 13:10:15","0%","0%","0%","5.60%","9.30%","5.90%","12.4%","345 MiB","2.74 GB/s","0 kB/s","67.7 kB/s","1.78 GB/s","0 kB/s","2.75 GB/s","1680415815000"
"2023-04-02 13:10:20","0%","0%","0%","5.60%","9.30%","5.90%","12.4%","345 MiB","2.74 GB/s","0 kB/s","67.7 kB/s","1.78 GB/s","0 kB/s","2.75 GB/s","1680415820000"
"2023-04-02 13:10:25","0%","0%","0%","4.00%","4.70%","3.60%","14.4%","349 MiB","3.38 GB/s","0 kB/s","0 kB/s","2.30 GB/s","0 kB/s","3.39 GB/s","1680415825000"
"2023-04-02 13:10:30","0%","0%","0%","4.00%","4.70%","3.60%","14.4%","349 MiB","3.38 GB/s","0 kB/s","0 kB/s","2.30 GB/s","0 kB/s","3.39 GB/s","1680415830000"
"2023-04-02 13:10:35","0%","0%","0%","5.80%","6.50%","5.40%","5.60%","349 MiB","686 MB/s","0 kB/s","22.8 kB/s","336 MB/s","0 kB/s","698 MB/s","1680415835000"
"2023-04-02 13:10:40","0%","0%","0%","5.80%","6.50%","5.40%","5.60%","349 MiB","686 MB/s","0 kB/s","22.8 kB/s","336 MB/s","0 kB/s","698 MB/s","1680415840000"
"2023-04-02 13:10:45","0%","0%","0%","4.70%","6.30%","4.80%","9.30%","349 MiB","1.75 GB/s","0 kB/s","13.2 kB/s","1.18 GB/s","0 kB/s","1.76 GB/s","1680415845000"
"2023-04-02 13:10:50","0%","0%","0%","4.70%","6.30%","4.80%","9.30%","349 MiB","1.75 GB/s","0 kB/s","13.2 kB/s","1.18 GB/s","0 kB/s","1.76 GB/s","1680415850000"
"2023-04-02 13:10:55","0%","0%","0%","3.40%","5.50%","4.30%","8.50%","353 MiB","1.78 GB/s","0 kB/s","0 kB/s","1.15 GB/s","0 kB/s","1.79 GB/s","1680415855000"
"2023-04-02 13:11:00","0%","0%","0%","3.40%","5.50%","4.30%","8.50%","353 MiB","1.78 GB/s","0 kB/s","0 kB/s","1.15 GB/s","0 kB/s","1.79 GB/s","1680415860000"
"2023-04-02 13:11:05","0%","0%","0%","4.20%","5.80%","4.80%","7.00%","353 MiB","1.26 GB/s","0 kB/s","24.6 kB/s","844 MB/s","0 kB/s","1.27 GB/s","1680415865000"
"2023-04-02 13:11:10","0%","0%","0%","4.20%","5.80%","4.80%","7.00%","353 MiB","1.26 GB/s","0 kB/s","24.6 kB/s","844 MB/s","0 kB/s","1.27 GB/s","1680415870000"
"2023-04-02 13:11:15","0%","0%","0%","4.00%","6.80%","4.30%","7.30%","353 MiB","1.17 GB/s","0 kB/s","22.4 kB/s","808 MB/s","0 kB/s","1.18 GB/s","1680415875000"
"2023-04-02 13:11:20","0%","0%","0%","4.00%","6.80%","4.30%","7.30%","353 MiB","1.17 GB/s","0 kB/s","22.4 kB/s","808 MB/s","0 kB/s","1.18 GB/s","1680415880000"
"2023-04-02 13:11:25","0%","0%","0%","1.70%","1.90%","1.80%","5.50%","353 MiB","1.59 GB/s","0 kB/s","33.5 kB/s","974 MB/s","0 kB/s","1.59 GB/s","1680415885000"
"2023-04-02 13:11:30","0%","0%","0%","1.70%","1.90%","1.80%","5.50%","353 MiB","1.59 GB/s","0 kB/s","33.5 kB/s","974 MB/s","0 kB/s","1.59 GB/s","1680415890000"
"2023-04-02 13:11:35","0%","0%","0%","2.40%","2.90%","2.00%","7.70%","353 MiB","2.00 GB/s","0 kB/s","7.40 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1680415895000"
"2023-04-02 13:11:40","0%","0%","0%","2.40%","2.90%","2.00%","7.70%","353 MiB","2.00 GB/s","0 kB/s","7.40 kB/s","1.26 GB/s","0 kB/s","2.01 GB/s","1680415900000"
"2023-04-02 13:11:45","0%","0%","0%","0%","0.200%","0.200%","1.60%","353 MiB","462 MB/s","0 kB/s","0 kB/s","282 MB/s","0 kB/s","462 MB/s","1680415905000"
"2023-04-02 13:11:50","0%","0%","0%","0%","0.200%","0.200%","1.60%","353 MiB","462 MB/s","0 kB/s","0 kB/s","282 MB/s","0 kB/s","462 MB/s","1680415910000"
"2023-04-02 13:11:55","0%","0%","0%","3.90%","5.20%","4.20%","6.80%","353 MiB","1.27 GB/s","0 kB/s","0 kB/s","862 MB/s","0 kB/s","1.28 GB/s","1680415915000"
"2023-04-02 13:12:00","0%","0%","0%","3.90%","5.20%","4.20%","6.80%","353 MiB","1.27 GB/s","0 kB/s","0 kB/s","862 MB/s","0 kB/s","1.28 GB/s","1680415920000"
"2023-04-02 13:12:05","0%","0%","0%","2.20%","3.50%","2.40%","5.90%","353 MiB","1.57 GB/s","0 kB/s","28.4 kB/s","981 MB/s","0 kB/s","1.57 GB/s","1680415925000"
"2023-04-02 13:12:10","0%","0%","0%","2.20%","3.50%","2.40%","5.90%","353 MiB","1.57 GB/s","0 kB/s","28.4 kB/s","981 MB/s","0 kB/s","1.57 GB/s","1680415930000"
"2023-04-02 13:12:15","0%","0%","0%","3.90%","3.70%","5.40%","8.40%","353 MiB","1.33 GB/s","0 kB/s","82.3 kB/s","1.17 GB/s","0 kB/s","1.34 GB/s","1680415935000"
"2023-04-02 13:12:20","0%","0%","0%","3.90%","3.70%","5.40%","8.40%","353 MiB","1.33 GB/s","0 kB/s","82.3 kB/s","1.17 GB/s","0 kB/s","1.34 GB/s","1680415940000"
"2023-04-02 13:12:25","0%","0%","0%","2.30%","3.10%","1.80%","5.20%","353 MiB","1.63 GB/s","0 kB/s","41.2 kB/s","770 MB/s","0 kB/s","1.64 GB/s","1680415945000"
"2023-04-02 13:12:30","0%","0%","0%","2.30%","3.10%","1.80%","5.20%","353 MiB","1.63 GB/s","0 kB/s","41.2 kB/s","770 MB/s","0 kB/s","1.64 GB/s","1680415950000"
"2023-04-02 13:12:35","0%","0%","0%","3.30%","3.50%","4.60%","5.70%","353 MiB","770 MB/s","0 kB/s","17 kB/s","564 MB/s","0 kB/s","779 MB/s","1680415955000"
"2023-04-02 13:12:40","0%","0%","0%","3.30%","3.50%","4.60%","5.70%","353 MiB","770 MB/s","0 kB/s","17 kB/s","564 MB/s","0 kB/s","779 MB/s","1680415960000"
"2023-04-02 13:12:45","0%","0%","0%","1.30%","1.30%","1.40%","8.60%","348 MiB","2.59 GB/s","0 kB/s","0 kB/s","1.91 GB/s","0 kB/s","2.60 GB/s","1680415965000"
"2023-04-02 13:12:50","0%","0%","0%","1.30%","1.30%","1.40%","8.60%","348 MiB","2.59 GB/s","0 kB/s","0 kB/s","1.91 GB/s","0 kB/s","2.60 GB/s","1680415970000"
"2023-04-02 13:12:55","0%","0%","0%","2.20%","3.20%","1.70%","6.10%","352 MiB","1.64 GB/s","0 kB/s","0 kB/s","731 MB/s","0 kB/s","1.64 GB/s","1680415975000"
"2023-04-02 13:13:00","0%","0%","0%","2.20%","3.20%","1.70%","6.10%","352 MiB","1.64 GB/s","0 kB/s","0 kB/s","731 MB/s","0 kB/s","1.64 GB/s","1680415980000"
"2023-04-02 13:13:05","0%","0%","0%","4.00%","6.20%","3.20%","7.20%","352 MiB","1.65 GB/s","0 kB/s","0 kB/s","1.09 GB/s","0 kB/s","1.66 GB/s","1680415985000"
"2023-04-02 13:13:10","0%","0%","0%","4.00%","6.20%","3.20%","7.20%","352 MiB","1.65 GB/s","0 kB/s","0 kB/s","1.09 GB/s","0 kB/s","1.66 GB/s","1680415990000"
"2023-04-02 13:13:15","0%","0%","0%","2.60%","3.40%","1.80%","7.20%","352 MiB","2.01 GB/s","0 kB/s","5.60 kB/s","1.32 GB/s","0 kB/s","2.02 GB/s","1680415995000"
"2023-04-02 13:13:20","0%","0%","0%","2.60%","3.40%","1.80%","7.20%","352 MiB","2.01 GB/s","0 kB/s","5.60 kB/s","1.32 GB/s","0 kB/s","2.02 GB/s","1680416000000"
"2023-04-02 13:13:25","0%","0%","0%","2.50%","3.20%","2.80%","9.90%","351 MiB","2.62 GB/s","0 kB/s","11.8 kB/s","1.55 GB/s","0 kB/s","2.63 GB/s","1680416005000"
"2023-04-02 13:13:30","0%","0%","0%","2.50%","3.20%","2.80%","9.90%","351 MiB","2.62 GB/s","0 kB/s","11.8 kB/s","1.55 GB/s","0 kB/s","2.63 GB/s","1680416010000"
"2023-04-02 13:13:35","0%","0%","0%","3.60%","4.60%","5%","9.40%","355 MiB","1.65 GB/s","0 kB/s","11.4 kB/s","1.11 GB/s","0 kB/s","1.66 GB/s","1680416015000"
"2023-04-02 13:13:40","0%","0%","0%","3.60%","4.60%","5%","9.40%","355 MiB","1.65 GB/s","0 kB/s","11.4 kB/s","1.11 GB/s","0 kB/s","1.66 GB/s","1680416020000"
"2023-04-02 13:13:45","0%","0%","0%","2.70%","4.10%","2.80%","5.80%","355 MiB","1.12 GB/s","0 kB/s","0 kB/s","719 MB/s","0 kB/s","1.12 GB/s","1680416025000"
"2023-04-02 13:13:50","0%","0%","0%","2.70%","4.10%","2.80%","5.80%","355 MiB","1.12 GB/s","0 kB/s","0 kB/s","719 MB/s","0 kB/s","1.12 GB/s","1680416030000"
"2023-04-02 13:13:55","0%","0%","0%","4.70%","5.90%","4.30%","8.90%","350 MiB","1.85 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.86 GB/s","1680416035000"
"2023-04-02 13:14:00","0%","0%","0%","4.70%","5.90%","4.30%","8.90%","350 MiB","1.85 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.86 GB/s","1680416040000"
"2023-04-02 13:14:05","0%","0%","0%","3.40%","4.80%","3.40%","7.80%","350 MiB","1.42 GB/s","0 kB/s","11.2 kB/s","1.01 GB/s","0 kB/s","1.43 GB/s","1680416045000"
"2023-04-02 13:14:10","0%","0%","0%","3.40%","4.80%","3.40%","7.80%","350 MiB","1.42 GB/s","0 kB/s","11.2 kB/s","1.01 GB/s","0 kB/s","1.43 GB/s","1680416050000"
"2023-04-02 13:14:15","0%","0%","0%","5%","7.10%","5.30%","10.5%","350 MiB","2.40 GB/s","0 kB/s","73.7 kB/s","1.46 GB/s","0 kB/s","2.41 GB/s","1680416055000"
"2023-04-02 13:14:20","0%","0%","0%","5%","7.10%","5.30%","10.5%","350 MiB","2.40 GB/s","0 kB/s","73.7 kB/s","1.46 GB/s","0 kB/s","2.41 GB/s","1680416060000"
"2023-04-02 13:14:25","0%","0%","0%","3.00%","3.70%","3.00%","15.6%","350 MiB","4.60 GB/s","0 kB/s","0 kB/s","2.85 GB/s","0 kB/s","4.61 GB/s","1680416065000"
"2023-04-02 13:14:30","0%","0%","0%","3.00%","3.70%","3.00%","15.6%","350 MiB","4.60 GB/s","0 kB/s","0 kB/s","2.85 GB/s","0 kB/s","4.61 GB/s","1680416070000"
"2023-04-02 13:14:35","0%","0%","0%","3.60%","4.60%","4.50%","13.7%","350 MiB","3.32 GB/s","0 kB/s","0 kB/s","2.12 GB/s","0 kB/s","3.33 GB/s","1680416075000"
"2023-04-02 13:14:40","0%","0%","0%","3.60%","4.60%","4.50%","13.7%","350 MiB","3.32 GB/s","0 kB/s","0 kB/s","2.12 GB/s","0 kB/s","3.33 GB/s","1680416080000"
"2023-04-02 13:14:45","0%","0%","0%","6.40%","5.50%","5.50%","10.3%","350 MiB","1.89 GB/s","0 kB/s","124 kB/s","1.27 GB/s","0 kB/s","1.90 GB/s","1680416085000"
"2023-04-02 13:14:50","0%","0%","0%","6.40%","5.50%","5.50%","10.3%","350 MiB","1.89 GB/s","0 kB/s","124 kB/s","1.27 GB/s","0 kB/s","1.90 GB/s","1680416090000"
"2023-04-02 13:14:55","0%","0%","0%","4.60%","4.60%","5.20%","10.2%","354 MiB","1.78 GB/s","0 kB/s","28 kB/s","1.20 GB/s","0 kB/s","1.80 GB/s","1680416095000"
"2023-04-02 13:15:00","0%","0%","0%","4.60%","4.60%","5.20%","10.2%","354 MiB","1.78 GB/s","0 kB/s","28 kB/s","1.20 GB/s","0 kB/s","1.80 GB/s","1680416100000"
"2023-04-02 13:15:05","0%","0%","0%","5.50%","8.10%","5.50%","10.1%","354 MiB","1.76 GB/s","0 kB/s","6 kB/s","1.18 GB/s","0 kB/s","1.77 GB/s","1680416105000"
"2023-04-02 13:15:10","0%","0%","0%","5.50%","8.10%","5.50%","10.1%","354 MiB","1.76 GB/s","0 kB/s","6 kB/s","1.18 GB/s","0 kB/s","1.77 GB/s","1680416110000"
"2023-04-02 13:15:15","0%","0%","0%","4.20%","5.80%","4.50%","13.2%","354 MiB","3.60 GB/s","0 kB/s","5.60 kB/s","2.25 GB/s","0 kB/s","3.62 GB/s","1680416115000"
"2023-04-02 13:15:20","0%","0%","0%","4.20%","5.80%","4.50%","13.2%","354 MiB","3.60 GB/s","0 kB/s","5.60 kB/s","2.25 GB/s","0 kB/s","3.62 GB/s","1680416120000"
"2023-04-02 13:15:25","0%","0%","0%","2.10%","2.90%","2.60%","11.4%","354 MiB","3.73 GB/s","0 kB/s","0 kB/s","2.31 GB/s","0 kB/s","3.74 GB/s","1680416125000"
"2023-04-02 13:15:30","0%","0%","0%","2.10%","2.90%","2.60%","11.4%","354 MiB","3.73 GB/s","0 kB/s","0 kB/s","2.31 GB/s","0 kB/s","3.74 GB/s","1680416130000"
"2023-04-02 13:15:35","0.1000%","0%","0%","2.40%","2.80%","3.10%","16.8%","357 MiB","5.00 GB/s","0 kB/s","2.07 MB/s","3.08 GB/s","60 kB/s","5.00 GB/s","1680416135000"
"2023-04-02 13:15:40","0.1000%","0%","0%","2.40%","2.80%","3.10%","16.8%","357 MiB","5.00 GB/s","0 kB/s","2.07 MB/s","3.08 GB/s","60 kB/s","5.00 GB/s","1680416140000"
"2023-04-02 13:15:45","0%","0%","0%","5.10%","7.90%","5.90%","10.9%","361 MiB","2.67 GB/s","0 kB/s","0 kB/s","1.75 GB/s","0 kB/s","2.69 GB/s","1680416145000"
"2023-04-02 13:15:50","0%","0%","0%","5.10%","7.90%","5.90%","10.9%","361 MiB","2.67 GB/s","0 kB/s","0 kB/s","1.75 GB/s","0 kB/s","2.69 GB/s","1680416150000"
"2023-04-02 13:15:55","0%","0%","0%","4.30%","6.50%","4.50%","12.9%","357 MiB","3.34 GB/s","0 kB/s","0 kB/s","2.10 GB/s","0 kB/s","3.35 GB/s","1680416155000"
"2023-04-02 13:16:00","0%","0%","0%","4.30%","6.50%","4.50%","12.9%","357 MiB","3.34 GB/s","0 kB/s","0 kB/s","2.10 GB/s","0 kB/s","3.35 GB/s","1680416160000"
"2023-04-02 13:16:05","0.100%","0%","0%","3.10%","4.70%","2.70%","10%","357 MiB","2.68 GB/s","0 kB/s","5.60 kB/s","1.68 GB/s","0 kB/s","2.68 GB/s","1680416165000"
"2023-04-02 13:16:10","0.100%","0%","0%","3.10%","4.70%","2.70%","10%","357 MiB","2.68 GB/s","0 kB/s","5.60 kB/s","1.68 GB/s","0 kB/s","2.68 GB/s","1680416170000"
"2023-04-02 13:16:15","0%","0%","0%","4.30%","7.40%","4.20%","14.1%","357 MiB","3.60 GB/s","0 kB/s","31.4 kB/s","2.30 GB/s","0 kB/s","3.61 GB/s","1680416175000"
"2023-04-02 13:16:20","0%","0%","0%","4.30%","7.40%","4.20%","14.1%","357 MiB","3.60 GB/s","0 kB/s","31.4 kB/s","2.30 GB/s","0 kB/s","3.61 GB/s","1680416180000"
"2023-04-02 13:16:25","0%","0%","0%","1.80%","2.60%","1.60%","12.9%","357 MiB","4.06 GB/s","0 kB/s","42.1 kB/s","2.49 GB/s","0 kB/s","4.06 GB/s","1680416185000"
"2023-04-02 13:16:30","0%","0%","0%","1.80%","2.60%","1.60%","12.9%","357 MiB","4.06 GB/s","0 kB/s","42.1 kB/s","2.49 GB/s","0 kB/s","4.06 GB/s","1680416190000"
"2023-04-02 13:16:35","0.1000%","0%","0%","2.00%","2.70%","2.20%","11.1%","357 MiB","2.93 GB/s","0 kB/s","99.4 kB/s","2.15 GB/s","0 kB/s","2.93 GB/s","1680416195000"
"2023-04-02 13:16:40","0.1000%","0%","0%","2.00%","2.70%","2.20%","11.1%","357 MiB","2.93 GB/s","0 kB/s","99.4 kB/s","2.15 GB/s","0 kB/s","2.93 GB/s","1680416200000"
"2023-04-02 13:16:45","0%","0%","0%","2.70%","3.50%","1.90%","11.8%","357 MiB","4.05 GB/s","0 kB/s","15.6 kB/s","2.22 GB/s","0 kB/s","4.05 GB/s","1680416205000"
"2023-04-02 13:16:50","0%","0%","0%","2.70%","3.50%","1.90%","11.8%","357 MiB","4.05 GB/s","0 kB/s","15.6 kB/s","2.22 GB/s","0 kB/s","4.05 GB/s","1680416210000"
"2023-04-02 13:16:55","0%","0%","0%","3.60%","6.30%","4.00%","4.60%","355 MiB","408 MB/s","0 kB/s","22.6 kB/s","369 MB/s","0 kB/s","421 MB/s","1680416215000"
