Time,iowait,irq,nice,softirq,steal,system,user,Used,br-10cd1f6f3899 receive,docker0 receive,eth0 receive,eth1 receive,lo receive,veth6750e95 receive
2023-04-02 12:06:35,0%,0%,0%,1.50%,1.70%,1.30%,3.10%,352 MiB,526 MB/s,0 kB/s,0 kB/s,343 MB/s,0 kB/s,528 MB/s
2023-04-02 12:06:40,0%,0%,0%,1.50%,1.70%,1.30%,3.10%,352 MiB,526 MB/s,0 kB/s,0 kB/s,343 MB/s,0 kB/s,528 MB/s
2023-04-02 12:06:45,0%,0%,0%,1.000%,1.20%,0.800%,3.20%,352 MiB,554 MB/s,0 kB/s,11.2 kB/s,359 MB/s,0 kB/s,556 MB/s
2023-04-02 12:06:50,0%,0%,0%,1.000%,1.20%,0.800%,3.20%,352 MiB,554 MB/s,0 kB/s,11.2 kB/s,359 MB/s,0 kB/s,556 MB/s
2023-04-02 12:06:55,0%,0%,0%,0.300%,0.500%,0.400%,2.10%,352 MiB,573 MB/s,0 kB/s,11.6 kB/s,351 MB/s,0 kB/s,574 MB/s
2023-04-02 12:07:00,0%,0%,0%,0.300%,0.500%,0.400%,2.10%,352 MiB,573 MB/s,0 kB/s,11.6 kB/s,351 MB/s,0 kB/s,574 MB/s
2023-04-02 12:07:05,0%,0%,0%,0.100%,0.600%,0.300%,1.90%,350 MiB,501 MB/s,0 kB/s,0 kB/s,307 MB/s,0 kB/s,501 MB/s
2023-04-02 12:07:10,0%,0%,0%,0.100%,0.600%,0.300%,1.90%,350 MiB,501 MB/s,0 kB/s,0 kB/s,307 MB/s,0 kB/s,501 MB/s
2023-04-02 12:07:15,0%,0%,0%,2.00%,3.20%,2.50%,3.10%,354 MiB,135 MB/s,0 kB/s,11.2 kB/s,124 MB/s,0 kB/s,140 MB/s
2023-04-02 12:07:20,0%,0%,0%,2.00%,3.20%,2.50%,3.10%,354 MiB,135 MB/s,0 kB/s,11.2 kB/s,124 MB/s,0 kB/s,140 MB/s
2023-04-02 12:07:25,0%,0%,0%,0%,0.100%,0.100%,0.400%,354 MiB,2.14 MB/s,0 kB/s,0 kB/s,1.63 MB/s,0 kB/s,2.18 MB/s
2023-04-02 12:07:30,0%,0%,0%,0%,0.100%,0.100%,0.400%,354 MiB,2.14 MB/s,0 kB/s,0 kB/s,1.63 MB/s,0 kB/s,2.18 MB/s
2023-04-02 12:07:35,0%,0%,0%,1.20%,1.30%,0.900%,1.90%,352 MiB,60.3 MB/s,0 kB/s,0 kB/s,54.1 MB/s,0 kB/s,62.2 MB/s
2023-04-02 12:07:40,0%,0%,0%,1.20%,1.30%,0.900%,1.90%,352 MiB,60.3 MB/s,0 kB/s,0 kB/s,54.1 MB/s,0 kB/s,62.2 MB/s
2023-04-02 12:07:45,0%,0%,0%,1.00%,1.70%,0.800%,2.40%,352 MiB,596 MB/s,0 kB/s,0 kB/s,378 MB/s,0 kB/s,598 MB/s
2023-04-02 12:07:50,0%,0%,0%,1.00%,1.70%,0.800%,2.40%,352 MiB,596 MB/s,0 kB/s,0 kB/s,378 MB/s,0 kB/s,598 MB/s
2023-04-02 12:07:55,0%,0%,0%,1.40%,1.80%,1.10%,1.50%,352 MiB,58.6 MB/s,0 kB/s,0 kB/s,52.6 MB/s,0 kB/s,60.5 MB/s
2023-04-02 12:08:00,0%,0%,0%,1.40%,1.80%,1.10%,1.50%,352 MiB,58.6 MB/s,0 kB/s,0 kB/s,52.6 MB/s,0 kB/s,60.5 MB/s
2023-04-02 12:08:05,0%,0%,0%,0.400%,0.300%,0.100%,3.20%,352 MiB,1.02 GB/s,0 kB/s,22.8 kB/s,623 MB/s,0 kB/s,1.02 GB/s
2023-04-02 12:08:10,0%,0%,0%,0.400%,0.300%,0.100%,3.20%,352 MiB,1.02 GB/s,0 kB/s,22.8 kB/s,623 MB/s,0 kB/s,1.02 GB/s
2023-04-02 12:08:15,0%,0%,0%,2.00%,3.30%,2.50%,4.10%,352 MiB,628 MB/s,0 kB/s,56.5 kB/s,414 MB/s,0 kB/s,631 MB/s
2023-04-02 12:08:20,0%,0%,0%,2.00%,3.30%,2.50%,4.10%,352 MiB,628 MB/s,0 kB/s,56.5 kB/s,414 MB/s,0 kB/s,631 MB/s
2023-04-02 12:08:25,0%,0%,0%,0.500%,0.800%,0.300%,4.40%,352 MiB,1.47 GB/s,0 kB/s,0 kB/s,899 MB/s,0 kB/s,1.47 GB/s
2023-04-02 12:08:30,0%,0%,0%,0.500%,0.800%,0.300%,4.40%,352 MiB,1.47 GB/s,0 kB/s,0 kB/s,899 MB/s,0 kB/s,1.47 GB/s
2023-04-02 12:08:35,0%,0%,0%,0.500%,0.300%,0.100%,1.60%,352 MiB,502 MB/s,0 kB/s,5.60 kB/s,307 MB/s,0 kB/s,502 MB/s
2023-04-02 12:08:40,0%,0%,0%,0.500%,0.300%,0.100%,1.60%,352 MiB,502 MB/s,0 kB/s,5.60 kB/s,307 MB/s,0 kB/s,502 MB/s
2023-04-02 12:08:45,0%,0%,0%,0.200%,0.700%,0.500%,2.90%,352 MiB,990 MB/s,0 kB/s,5.60 kB/s,607 MB/s,0 kB/s,990 MB/s
2023-04-02 12:08:50,0%,0%,0%,0.200%,0.700%,0.500%,2.90%,352 MiB,990 MB/s,0 kB/s,5.60 kB/s,607 MB/s,0 kB/s,990 MB/s
2023-04-02 12:08:55,0%,0%,0%,1.50%,2.70%,1.40%,3.40%,352 MiB,582 MB/s,0 kB/s,5.60 kB/s,381 MB/s,0 kB/s,585 MB/s
2023-04-02 12:09:00,0%,0%,0%,1.50%,2.70%,1.40%,3.40%,352 MiB,582 MB/s,0 kB/s,5.60 kB/s,381 MB/s,0 kB/s,585 MB/s
2023-04-02 12:09:05,0%,0%,0%,2.10%,3.50%,1.60%,3.20%,352 MiB,567 MB/s,0 kB/s,22.8 kB/s,372 MB/s,0 kB/s,570 MB/s
2023-04-02 12:09:10,0%,0%,0%,2.10%,3.50%,1.60%,3.20%,352 MiB,567 MB/s,0 kB/s,22.8 kB/s,372 MB/s,0 kB/s,570 MB/s
2023-04-02 12:09:15,0%,0%,0%,3.30%,4.30%,3.20%,11.6%,355 MiB,3.07 GB/s,0 kB/s,5.60 kB/s,2.24 GB/s,0 kB/s,3.08 GB/s
2023-04-02 12:09:20,0%,0%,0%,3.30%,4.30%,3.20%,11.6%,355 MiB,3.07 GB/s,0 kB/s,5.60 kB/s,2.24 GB/s,0 kB/s,3.08 GB/s
2023-04-02 12:09:25,0%,0%,0%,6.40%,5.20%,5.90%,22.1%,354 MiB,6.28 GB/s,0 kB/s,11.2 kB/s,3.64 GB/s,0 kB/s,6.30 GB/s
2023-04-02 12:09:30,0%,0%,0%,6.40%,5.20%,5.90%,22.1%,354 MiB,6.28 GB/s,0 kB/s,11.2 kB/s,3.64 GB/s,0 kB/s,6.30 GB/s
2023-04-02 12:09:35,0%,0%,0%,8.90%,9.10%,8.20%,14.4%,353 MiB,2.46 GB/s,0 kB/s,11.2 kB/s,1.67 GB/s,0 kB/s,2.48 GB/s
2023-04-02 12:09:40,0%,0%,0%,8.90%,9.10%,8.20%,14.4%,353 MiB,2.46 GB/s,0 kB/s,11.2 kB/s,1.67 GB/s,0 kB/s,2.48 GB/s
2023-04-02 12:09:45,0%,0%,0%,7.10%,7.50%,4.80%,24.4%,351 MiB,6.56 GB/s,0 kB/s,0 kB/s,4.40 GB/s,0 kB/s,6.58 GB/s
2023-04-02 12:09:50,0%,0%,0%,7.10%,7.50%,4.80%,24.4%,351 MiB,6.56 GB/s,0 kB/s,0 kB/s,4.40 GB/s,0 kB/s,6.58 GB/s
2023-04-02 12:09:55,0%,0%,0%,8.50%,8.60%,6.10%,17.4%,352 MiB,3.72 GB/s,0 kB/s,0 kB/s,2.49 GB/s,0 kB/s,3.73 GB/s
2023-04-02 12:10:00,0%,0%,0%,8.50%,8.60%,6.10%,17.4%,352 MiB,3.72 GB/s,0 kB/s,0 kB/s,2.49 GB/s,0 kB/s,3.73 GB/s
2023-04-02 12:10:05,0%,0%,0%,11.3%,12.4%,7.30%,15.3%,352 MiB,2.96 GB/s,0 kB/s,19.8 kB/s,1.60 GB/s,0 kB/s,2.98 GB/s
2023-04-02 12:10:10,0%,0%,0%,11.3%,12.4%,7.30%,15.3%,352 MiB,2.96 GB/s,0 kB/s,19.8 kB/s,1.60 GB/s,0 kB/s,2.98 GB/s
2023-04-02 12:10:15,0%,0%,0%,8.90%,11.3%,6.60%,23.0%,353 MiB,5.91 GB/s,0 kB/s,62.5 kB/s,3.68 GB/s,0 kB/s,5.92 GB/s
2023-04-02 12:10:20,0%,0%,0%,8.90%,11.3%,6.60%,23.0%,353 MiB,5.91 GB/s,0 kB/s,62.5 kB/s,3.68 GB/s,0 kB/s,5.92 GB/s
2023-04-02 12:10:25,0%,0%,0%,6.20%,8.30%,5.60%,15.6%,349 MiB,3.78 GB/s,0 kB/s,16.8 kB/s,2.43 GB/s,0 kB/s,3.80 GB/s
2023-04-02 12:10:30,0%,0%,0%,6.20%,8.30%,5.60%,15.6%,349 MiB,3.78 GB/s,0 kB/s,16.8 kB/s,2.43 GB/s,0 kB/s,3.80 GB/s
2023-04-02 12:10:35,0%,0%,0%,8.10%,7.90%,7.30%,21.8%,351 MiB,5.35 GB/s,0 kB/s,0 kB/s,3.39 GB/s,0 kB/s,5.37 GB/s
2023-04-02 12:10:40,0%,0%,0%,8.10%,7.90%,7.30%,21.8%,351 MiB,5.35 GB/s,0 kB/s,0 kB/s,3.39 GB/s,0 kB/s,5.37 GB/s
2023-04-02 12:10:45,0%,0%,0%,5.20%,6.20%,4.60%,18.6%,359 MiB,5.22 GB/s,0 kB/s,16.8 kB/s,3.26 GB/s,0 kB/s,5.24 GB/s
2023-04-02 12:10:50,0%,0%,0%,5.20%,6.20%,4.60%,18.6%,359 MiB,5.22 GB/s,0 kB/s,16.8 kB/s,3.26 GB/s,0 kB/s,5.24 GB/s
2023-04-02 12:10:55,0%,0%,0%,8.90%,9.40%,6.80%,18.9%,356 MiB,4.20 GB/s,0 kB/s,11.2 kB/s,2.77 GB/s,0 kB/s,4.21 GB/s
2023-04-02 12:11:00,0%,0%,0%,8.90%,9.40%,6.80%,18.9%,356 MiB,4.20 GB/s,0 kB/s,11.2 kB/s,2.77 GB/s,0 kB/s,4.21 GB/s
2023-04-02 12:11:05,0%,0%,0%,11.3%,16.6%,8.10%,18.7%,359 MiB,3.55 GB/s,0 kB/s,28.4 kB/s,2.30 GB/s,0 kB/s,3.57 GB/s
2023-04-02 12:11:10,0%,0%,0%,11.3%,16.6%,8.10%,18.7%,359 MiB,3.55 GB/s,0 kB/s,28.4 kB/s,2.30 GB/s,0 kB/s,3.57 GB/s
2023-04-02 12:11:15,0%,0%,0%,7.90%,10.4%,7.00%,19.2%,357 MiB,4.40 GB/s,0 kB/s,0 kB/s,2.79 GB/s,0 kB/s,4.42 GB/s
2023-04-02 12:11:20,0%,0%,0%,7.90%,10.4%,7.00%,19.2%,357 MiB,4.40 GB/s,0 kB/s,0 kB/s,2.79 GB/s,0 kB/s,4.42 GB/s
2023-04-02 12:11:25,0%,0%,0%,8.90%,11.0%,6.80%,21.5%,355 MiB,5.20 GB/s,0 kB/s,0 kB/s,3.34 GB/s,0 kB/s,5.22 GB/s
2023-04-02 12:11:30,0%,0%,0%,8.90%,11.0%,6.80%,21.5%,355 MiB,5.20 GB/s,0 kB/s,0 kB/s,3.34 GB/s,0 kB/s,5.22 GB/s
2023-04-02 12:11:35,0%,0%,0%,8.50%,8.30%,6.60%,11.8%,353 MiB,1.47 GB/s,0 kB/s,46.2 kB/s,1.01 GB/s,0 kB/s,1.49 GB/s
2023-04-02 12:11:40,0%,0%,0%,8.50%,8.30%,6.60%,11.8%,353 MiB,1.47 GB/s,0 kB/s,46.2 kB/s,1.01 GB/s,0 kB/s,1.49 GB/s
2023-04-02 12:11:45,0%,0%,0%,5.30%,6.50%,4.30%,15.7%,357 MiB,3.64 GB/s,0 kB/s,11.2 kB/s,2.32 GB/s,0 kB/s,3.65 GB/s
2023-04-02 12:11:50,0%,0%,0%,5.30%,6.50%,4.30%,15.7%,357 MiB,3.64 GB/s,0 kB/s,11.2 kB/s,2.32 GB/s,0 kB/s,3.65 GB/s
2023-04-02 12:11:55,0%,0%,0%,5.70%,5.70%,5.70%,11.6%,357 MiB,2.33 GB/s,0 kB/s,0 kB/s,1.52 GB/s,0 kB/s,2.35 GB/s
2023-04-02 12:12:00,0%,0%,0%,5.70%,5.70%,5.70%,11.6%,357 MiB,2.33 GB/s,0 kB/s,0 kB/s,1.52 GB/s,0 kB/s,2.35 GB/s
2023-04-02 12:12:05,0%,0%,0%,5.40%,6.00%,6.20%,15.3%,352 MiB,3.79 GB/s,0 kB/s,11.2 kB/s,2.42 GB/s,0 kB/s,3.80 GB/s
2023-04-02 12:12:10,0%,0%,0%,5.40%,6.00%,6.20%,15.3%,352 MiB,3.79 GB/s,0 kB/s,11.2 kB/s,2.42 GB/s,0 kB/s,3.80 GB/s
2023-04-02 12:12:15,0%,0%,0%,5.40%,6.60%,4.30%,15.9%,352 MiB,3.75 GB/s,0 kB/s,84.9 kB/s,2.37 GB/s,0 kB/s,3.76 GB/s
2023-04-02 12:12:20,0%,0%,0%,5.40%,6.60%,4.30%,15.9%,352 MiB,3.75 GB/s,0 kB/s,84.9 kB/s,2.37 GB/s,0 kB/s,3.76 GB/s
2023-04-02 12:12:25,0%,0%,0%,5.90%,7.10%,6.00%,13.7%,350 MiB,2.85 GB/s,0 kB/s,0 kB/s,1.92 GB/s,0 kB/s,2.86 GB/s
2023-04-02 12:12:30,0%,0%,0%,5.90%,7.10%,6.00%,13.7%,350 MiB,2.85 GB/s,0 kB/s,0 kB/s,1.92 GB/s,0 kB/s,2.86 GB/s
2023-04-02 12:12:35,0%,0%,0%,5.50%,5.50%,5%,18.2%,354 MiB,4.82 GB/s,0 kB/s,0 kB/s,2.95 GB/s,0 kB/s,4.84 GB/s
2023-04-02 12:12:40,0%,0%,0%,5.50%,5.50%,5%,18.2%,354 MiB,4.82 GB/s,0 kB/s,0 kB/s,2.95 GB/s,0 kB/s,4.84 GB/s
2023-04-02 12:12:45,0%,0%,0%,4.80%,7.90%,3.50%,10.3%,354 MiB,1.76 GB/s,0 kB/s,0 kB/s,1.43 GB/s,0 kB/s,1.77 GB/s
2023-04-02 12:12:50,0%,0%,0%,4.80%,7.90%,3.50%,10.3%,354 MiB,1.76 GB/s,0 kB/s,0 kB/s,1.43 GB/s,0 kB/s,1.77 GB/s
2023-04-02 12:12:55,0%,0%,0%,7.70%,10.9%,7.90%,11.5%,345 MiB,1.92 GB/s,0 kB/s,11.2 kB/s,1.06 GB/s,0 kB/s,1.94 GB/s
2023-04-02 12:13:00,0%,0%,0%,7.70%,10.9%,7.90%,11.5%,345 MiB,1.92 GB/s,0 kB/s,11.2 kB/s,1.06 GB/s,0 kB/s,1.94 GB/s
2023-04-02 12:13:05,0%,0%,0%,8.90%,13.2%,5.10%,12.5%,353 MiB,2.22 GB/s,0 kB/s,13.4 kB/s,1.44 GB/s,0 kB/s,2.23 GB/s
2023-04-02 12:13:10,0%,0%,0%,8.90%,13.2%,5.10%,12.5%,353 MiB,2.22 GB/s,0 kB/s,13.4 kB/s,1.44 GB/s,0 kB/s,2.23 GB/s
2023-04-02 12:13:15,0%,0%,0%,6.80%,7.40%,6.30%,14.4%,351 MiB,3.00 GB/s,0 kB/s,11.2 kB/s,2.16 GB/s,0 kB/s,3.02 GB/s
2023-04-02 12:13:20,0%,0%,0%,6.80%,7.40%,6.30%,14.4%,351 MiB,3.00 GB/s,0 kB/s,11.2 kB/s,2.16 GB/s,0 kB/s,3.02 GB/s
2023-04-02 12:13:25,0%,0%,0%,3.20%,3.40%,3.90%,14.4%,349 MiB,3.52 GB/s,0 kB/s,5.80 kB/s,2.31 GB/s,0 kB/s,3.53 GB/s
2023-04-02 12:13:30,0%,0%,0%,3.20%,3.40%,3.90%,14.4%,349 MiB,3.52 GB/s,0 kB/s,5.80 kB/s,2.31 GB/s,0 kB/s,3.53 GB/s
2023-04-02 12:13:35,0%,0%,0%,7.10%,5.60%,6.20%,15%,347 MiB,3.24 GB/s,0 kB/s,0 kB/s,1.82 GB/s,0 kB/s,3.26 GB/s
2023-04-02 12:13:40,0%,0%,0%,7.10%,5.60%,6.20%,15%,347 MiB,3.24 GB/s,0 kB/s,0 kB/s,1.82 GB/s,0 kB/s,3.26 GB/s
2023-04-02 12:13:45,0%,0%,0%,4.30%,4.40%,5.20%,12.9%,353 MiB,3.14 GB/s,0 kB/s,17.2 kB/s,1.99 GB/s,0 kB/s,3.15 GB/s
2023-04-02 12:13:50,0%,0%,0%,4.30%,4.40%,5.20%,12.9%,353 MiB,3.14 GB/s,0 kB/s,17.2 kB/s,1.99 GB/s,0 kB/s,3.15 GB/s
2023-04-02 12:13:55,0%,0%,0%,4.00%,3.70%,4.40%,14.1%,353 MiB,4.13 GB/s,0 kB/s,118 kB/s,2.60 GB/s,0 kB/s,4.14 GB/s
2023-04-02 12:14:00,0%,0%,0%,4.00%,3.70%,4.40%,14.1%,353 MiB,4.13 GB/s,0 kB/s,118 kB/s,2.60 GB/s,0 kB/s,4.14 GB/s
2023-04-02 12:14:05,0%,0%,0%,4.70%,6.40%,4.10%,13.1%,353 MiB,3.48 GB/s,0 kB/s,16.8 kB/s,2.21 GB/s,0 kB/s,3.49 GB/s
2023-04-02 12:14:10,0%,0%,0%,4.70%,6.40%,4.10%,13.1%,353 MiB,3.48 GB/s,0 kB/s,16.8 kB/s,2.21 GB/s,0 kB/s,3.49 GB/s
2023-04-02 12:14:15,0%,0%,0%,5.60%,7.70%,4.70%,17.4%,353 MiB,4.52 GB/s,0 kB/s,62.1 kB/s,2.82 GB/s,0 kB/s,4.53 GB/s
2023-04-02 12:14:20,0%,0%,0%,5.60%,7.70%,4.70%,17.4%,353 MiB,4.52 GB/s,0 kB/s,62.1 kB/s,2.82 GB/s,0 kB/s,4.53 GB/s
2023-04-02 12:14:25,0%,0%,0%,3.70%,4.80%,3.90%,14.7%,353 MiB,3.99 GB/s,0 kB/s,0 kB/s,2.77 GB/s,0 kB/s,4.00 GB/s
2023-04-02 12:14:30,0%,0%,0%,3.70%,4.80%,3.90%,14.7%,353 MiB,3.99 GB/s,0 kB/s,0 kB/s,2.77 GB/s,0 kB/s,4.00 GB/s
2023-04-02 12:14:35,0%,0%,0%,3.60%,5.10%,4.20%,15%,353 MiB,4.63 GB/s,0 kB/s,11.2 kB/s,2.64 GB/s,0 kB/s,4.64 GB/s
2023-04-02 12:14:40,0%,0%,0%,3.60%,5.10%,4.20%,15%,353 MiB,4.63 GB/s,0 kB/s,11.2 kB/s,2.64 GB/s,0 kB/s,4.64 GB/s
2023-04-02 12:14:45,0%,0%,0%,3.10%,3.60%,3.60%,11.7%,353 MiB,3.60 GB/s,0 kB/s,18.3 kB/s,2.26 GB/s,0 kB/s,3.61 GB/s
2023-04-02 12:14:50,0%,0%,0%,3.10%,3.60%,3.60%,11.7%,353 MiB,3.60 GB/s,0 kB/s,18.3 kB/s,2.26 GB/s,0 kB/s,3.61 GB/s
2023-04-02 12:14:55,0%,0%,0%,4.00%,5.20%,3.90%,10%,353 MiB,2.75 GB/s,0 kB/s,34 kB/s,1.75 GB/s,0 kB/s,2.76 GB/s
2023-04-02 12:15:00,0%,0%,0%,4.00%,5.20%,3.90%,10%,353 MiB,2.75 GB/s,0 kB/s,34 kB/s,1.75 GB/s,0 kB/s,2.76 GB/s
2023-04-02 12:15:05,0%,0%,0%,6.20%,9.50%,4.90%,15.1%,355 MiB,3.64 GB/s,0 kB/s,0 kB/s,2.33 GB/s,0 kB/s,3.65 GB/s
2023-04-02 12:15:10,0%,0%,0%,6.20%,9.50%,4.90%,15.1%,355 MiB,3.64 GB/s,0 kB/s,0 kB/s,2.33 GB/s,0 kB/s,3.65 GB/s
2023-04-02 12:15:15,0%,0%,0%,5.60%,6.40%,4.00%,13.4%,353 MiB,3.23 GB/s,0 kB/s,11.2 kB/s,2.04 GB/s,0 kB/s,3.24 GB/s
2023-04-02 12:15:20,0%,0%,0%,5.60%,6.40%,4.00%,13.4%,353 MiB,3.23 GB/s,0 kB/s,11.2 kB/s,2.04 GB/s,0 kB/s,3.24 GB/s
2023-04-02 12:15:25,0%,0%,0%,5%,6.10%,5.90%,18.5%,357 MiB,4.80 GB/s,0 kB/s,17.2 kB/s,3.04 GB/s,0 kB/s,4.81 GB/s
2023-04-02 12:15:30,0%,0%,0%,5%,6.10%,5.90%,18.5%,357 MiB,4.80 GB/s,0 kB/s,17.2 kB/s,3.04 GB/s,0 kB/s,4.81 GB/s
2023-04-02 12:15:35,0%,0%,0%,2.70%,4.00%,3.50%,11.5%,351 MiB,2.88 GB/s,0 kB/s,11.2 kB/s,1.79 GB/s,0 kB/s,2.89 GB/s
2023-04-02 12:15:40,0%,0%,0%,2.70%,4.00%,3.50%,11.5%,351 MiB,2.88 GB/s,0 kB/s,11.2 kB/s,1.79 GB/s,0 kB/s,2.89 GB/s
2023-04-02 12:15:45,0%,0%,0%,4.10%,5.60%,4.50%,8.70%,351 MiB,1.71 GB/s,0 kB/s,0 kB/s,1.16 GB/s,0 kB/s,1.72 GB/s
2023-04-02 12:15:50,0%,0%,0%,4.10%,5.60%,4.50%,8.70%,351 MiB,1.71 GB/s,0 kB/s,0 kB/s,1.16 GB/s,0 kB/s,1.72 GB/s
2023-04-02 12:15:55,0%,0%,0%,8.90%,9.10%,7.70%,17.6%,360 MiB,3.42 GB/s,0 kB/s,0 kB/s,2.41 GB/s,0 kB/s,3.44 GB/s
2023-04-02 12:16:00,0%,0%,0%,8.90%,9.10%,7.70%,17.6%,360 MiB,3.42 GB/s,0 kB/s,0 kB/s,2.41 GB/s,0 kB/s,3.44 GB/s
2023-04-02 12:16:05,0%,0%,0%,10%,14.7%,9.00%,19.0%,361 MiB,3.66 GB/s,0 kB/s,0 kB/s,2.37 GB/s,0 kB/s,3.69 GB/s
2023-04-02 12:16:10,0%,0%,0%,10%,14.7%,9.00%,19.0%,361 MiB,3.66 GB/s,0 kB/s,0 kB/s,2.37 GB/s,0 kB/s,3.69 GB/s
2023-04-02 12:16:15,0%,0%,0%,9.00%,10%,6.80%,24.1%,362 MiB,4.97 GB/s,0 kB/s,73.3 kB/s,3.83 GB/s,0 kB/s,4.99 GB/s
2023-04-02 12:16:20,0%,0%,0%,9.00%,10%,6.80%,24.1%,362 MiB,4.97 GB/s,0 kB/s,73.3 kB/s,3.83 GB/s,0 kB/s,4.99 GB/s
2023-04-02 12:16:25,0%,0%,0%,9.10%,8.30%,6.50%,17.0%,361 MiB,4.21 GB/s,0 kB/s,93.8 kB/s,2.46 GB/s,0 kB/s,4.23 GB/s
2023-04-02 12:16:30,0%,0%,0%,9.10%,8.30%,6.50%,17.0%,361 MiB,4.21 GB/s,0 kB/s,93.8 kB/s,2.46 GB/s,0 kB/s,4.23 GB/s
2023-04-02 12:16:35,0%,0%,0%,5.40%,5.40%,5.90%,22.1%,350 MiB,5.61 GB/s,0 kB/s,21 kB/s,3.60 GB/s,0 kB/s,5.62 GB/s
2023-04-02 12:16:40,0%,0%,0%,5.40%,5.40%,5.90%,22.1%,350 MiB,5.61 GB/s,0 kB/s,21 kB/s,3.60 GB/s,0 kB/s,5.62 GB/s
2023-04-02 12:16:45,0%,0%,0%,6.60%,8.30%,5.40%,20.9%,358 MiB,5.77 GB/s,0 kB/s,5.60 kB/s,3.59 GB/s,0 kB/s,5.78 GB/s
2023-04-02 12:16:50,0%,0%,0%,6.60%,8.30%,5.40%,20.9%,358 MiB,5.77 GB/s,0 kB/s,5.60 kB/s,3.59 GB/s,0 kB/s,5.78 GB/s
2023-04-02 12:16:55,0%,0%,0%,7.70%,6.10%,6.20%,21.3%,357 MiB,5.76 GB/s,0 kB/s,11.8 kB/s,3.63 GB/s,0 kB/s,5.78 GB/s
2023-04-02 12:17:00,0%,0%,0%,7.70%,6.10%,6.20%,21.3%,357 MiB,5.76 GB/s,0 kB/s,11.8 kB/s,3.63 GB/s,0 kB/s,5.78 GB/s
2023-04-02 12:17:05,0%,0%,0%,5.90%,8.40%,4.10%,23.3%,359 MiB,6.79 GB/s,0 kB/s,0 kB/s,4.21 GB/s,0 kB/s,6.80 GB/s
2023-04-02 12:17:10,0%,0%,0%,5.90%,8.40%,4.10%,23.3%,359 MiB,6.79 GB/s,0 kB/s,0 kB/s,4.21 GB/s,0 kB/s,6.80 GB/s
2023-04-02 12:17:15,0%,0%,0%,9.20%,8.10%,6.80%,23.9%,376 MiB,5.84 GB/s,0 kB/s,7.40 kB/s,3.73 GB/s,0 kB/s,5.86 GB/s
2023-04-02 12:17:20,0%,0%,0%,9.20%,8.10%,6.80%,23.9%,376 MiB,5.84 GB/s,0 kB/s,7.40 kB/s,3.73 GB/s,0 kB/s,5.86 GB/s
2023-04-02 12:17:25,0%,0%,0%,5.50%,5.20%,5.60%,15.9%,367 MiB,4.19 GB/s,0 kB/s,17.2 kB/s,2.67 GB/s,0 kB/s,4.21 GB/s
2023-04-02 12:17:30,0%,0%,0%,5.50%,5.20%,5.60%,15.9%,367 MiB,4.19 GB/s,0 kB/s,17.2 kB/s,2.67 GB/s,0 kB/s,4.21 GB/s
2023-04-02 12:17:35,0%,0%,0%,7.60%,8.00%,5.90%,15.5%,356 MiB,3.12 GB/s,0 kB/s,28.2 kB/s,2.08 GB/s,0 kB/s,3.14 GB/s
2023-04-02 12:17:40,0%,0%,0%,7.60%,8.00%,5.90%,15.5%,356 MiB,3.12 GB/s,0 kB/s,28.2 kB/s,2.08 GB/s,0 kB/s,3.14 GB/s
2023-04-02 12:17:45,0%,0%,0%,7.50%,5.40%,7.10%,20.9%,361 MiB,4.86 GB/s,0 kB/s,0 kB/s,3.38 GB/s,0 kB/s,4.88 GB/s
2023-04-02 12:17:50,0%,0%,0%,7.50%,5.40%,7.10%,20.9%,361 MiB,4.86 GB/s,0 kB/s,0 kB/s,3.38 GB/s,0 kB/s,4.88 GB/s
2023-04-02 12:17:55,0%,0%,0%,6.80%,5%,7.00%,27.3%,358 MiB,8.42 GB/s,0 kB/s,28.4 kB/s,5.01 GB/s,0 kB/s,8.44 GB/s
2023-04-02 12:18:00,0%,0%,0%,6.80%,5%,7.00%,27.3%,358 MiB,8.42 GB/s,0 kB/s,28.4 kB/s,5.01 GB/s,0 kB/s,8.44 GB/s
2023-04-02 12:18:05,0%,0%,0%,7.60%,8.80%,5.60%,17.9%,356 MiB,4.31 GB/s,0 kB/s,5.60 kB/s,2.99 GB/s,0 kB/s,4.33 GB/s
2023-04-02 12:18:10,0%,0%,0%,7.60%,8.80%,5.60%,17.9%,356 MiB,4.31 GB/s,0 kB/s,5.60 kB/s,2.99 GB/s,0 kB/s,4.33 GB/s
2023-04-02 12:18:15,0%,0%,0%,6.30%,5.70%,7.10%,17.5%,354 MiB,4.63 GB/s,0 kB/s,106 kB/s,2.68 GB/s,0 kB/s,4.65 GB/s
2023-04-02 12:18:20,0%,0%,0%,6.30%,5.70%,7.10%,17.5%,354 MiB,4.63 GB/s,0 kB/s,106 kB/s,2.68 GB/s,0 kB/s,4.65 GB/s
2023-04-02 12:18:25,0%,0%,0%,9.70%,6.60%,8.40%,17.9%,358 MiB,3.56 GB/s,0 kB/s,49 kB/s,2.39 GB/s,0 kB/s,3.58 GB/s
2023-04-02 12:18:30,0%,0%,0%,9.70%,6.60%,8.40%,17.9%,358 MiB,3.56 GB/s,0 kB/s,49 kB/s,2.39 GB/s,0 kB/s,3.58 GB/s
2023-04-02 12:18:35,0%,0%,0%,8.00%,5.10%,7.90%,21.5%,355 MiB,4.94 GB/s,0 kB/s,5.80 kB/s,3.13 GB/s,0 kB/s,4.96 GB/s
