"Time","Used","Buffer","Cached","Free"
2023-04-16 02:39:50,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:40:00,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:40:10,368 MiB,31.3 MiB,405 MiB,165 MiB
2023-04-16 02:40:20,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:40:30,368 MiB,31.3 MiB,405 MiB,164 MiB
2023-04-16 02:40:40,368 MiB,31.3 MiB,405 MiB,164 MiB
2023-04-16 02:40:50,372 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:41:00,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 02:41:10,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 02:41:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 02:41:30,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 02:41:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:41:50,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:42:00,373 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:42:10,377 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 02:42:20,377 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 02:42:30,377 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 02:42:40,377 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 02:42:50,371 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:43:00,375 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:43:10,375 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:43:20,379 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 02:43:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:43:40,367 MiB,31.3 MiB,405 MiB,166 MiB
2023-04-16 02:43:50,367 MiB,31.3 MiB,405 MiB,166 MiB
2023-04-16 02:44:00,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:44:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:44:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:44:30,377 MiB,31.3 MiB,405 MiB,156 MiB
2023-04-16 02:44:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:44:50,379 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 02:45:00,379 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 02:45:10,379 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 02:45:20,379 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 02:45:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:45:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:45:50,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:46:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:46:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:46:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:46:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:46:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:46:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:47:00,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:47:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:47:20,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:47:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:47:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:47:50,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:48:00,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:48:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:48:20,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:48:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:48:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:48:50,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:49:00,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:49:10,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:49:20,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:49:30,379 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 02:49:40,378 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 02:49:50,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:50:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:50:10,379 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 02:50:20,379 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 02:50:30,379 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 02:50:40,379 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 02:50:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:51:00,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:51:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:51:20,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:51:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:51:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:51:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:52:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:52:10,378 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 02:52:20,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:52:30,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:52:40,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:52:50,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 02:53:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:53:10,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:53:20,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:53:30,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:53:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:53:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:54:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 02:54:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:54:20,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:54:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:54:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:54:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:55:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:55:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:55:20,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:55:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:55:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:55:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:56:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 02:56:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:56:20,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:56:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:56:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:56:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:57:00,377 MiB,31.3 MiB,405 MiB,156 MiB
2023-04-16 02:57:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:57:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:57:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:57:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:57:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:58:00,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:58:10,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:58:20,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:58:30,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:58:40,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 02:58:50,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:59:00,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 02:59:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:59:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:59:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:59:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 02:59:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:00:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:00:10,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:00:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:00:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:00:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:00:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:01:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:01:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:01:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:01:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:01:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:01:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:02:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:02:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:02:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:02:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:02:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:02:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:03:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:03:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:03:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:03:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:03:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:03:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:04:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:04:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:04:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:04:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:04:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:04:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:05:00,387 MiB,31.3 MiB,405 MiB,146 MiB
2023-04-16 03:05:10,386 MiB,31.3 MiB,405 MiB,147 MiB
2023-04-16 03:05:20,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 03:05:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:05:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:05:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:06:00,380 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 03:06:10,377 MiB,31.3 MiB,405 MiB,156 MiB
2023-04-16 03:06:20,369 MiB,31.3 MiB,405 MiB,164 MiB
2023-04-16 03:06:30,369 MiB,31.3 MiB,405 MiB,164 MiB
2023-04-16 03:06:40,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 03:06:50,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 03:07:00,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 03:07:10,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 03:07:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:07:30,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:07:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:07:50,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:08:00,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:08:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:08:20,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:08:30,366 MiB,31.3 MiB,405 MiB,167 MiB
2023-04-16 03:08:40,366 MiB,31.3 MiB,405 MiB,166 MiB
2023-04-16 03:08:50,366 MiB,31.3 MiB,405 MiB,166 MiB
2023-04-16 03:09:00,370 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:09:10,370 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:09:20,370 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:09:30,370 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:09:40,370 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:09:50,374 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:10:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:10:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:10:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:10:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:10:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:10:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:11:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:11:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:11:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:11:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:11:40,380 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 03:11:50,367 MiB,31.3 MiB,405 MiB,166 MiB
2023-04-16 03:12:00,381 MiB,31.3 MiB,405 MiB,152 MiB
2023-04-16 03:12:10,381 MiB,31.3 MiB,405 MiB,152 MiB
2023-04-16 03:12:20,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:12:30,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:12:40,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:12:50,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:13:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:13:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:13:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:13:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:13:40,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:13:50,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:14:00,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:14:10,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:14:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:14:30,368 MiB,31.3 MiB,405 MiB,165 MiB
2023-04-16 03:14:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:14:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:15:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:15:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:15:20,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:15:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:15:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:15:50,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 03:16:00,373 MiB,31.3 MiB,405 MiB,160 MiB
2023-04-16 03:16:10,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:16:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:16:30,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:16:40,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:16:50,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:17:00,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:17:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:17:20,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:17:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:17:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:17:50,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:18:00,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:18:10,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:18:20,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:18:30,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:18:40,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:18:50,371 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:19:00,364 MiB,31.3 MiB,405 MiB,169 MiB
2023-04-16 03:19:10,368 MiB,31.3 MiB,405 MiB,165 MiB
2023-04-16 03:19:20,368 MiB,31.3 MiB,405 MiB,165 MiB
2023-04-16 03:19:30,368 MiB,31.3 MiB,405 MiB,165 MiB
2023-04-16 03:19:40,368 MiB,31.3 MiB,405 MiB,165 MiB
2023-04-16 03:19:50,368 MiB,31.3 MiB,405 MiB,165 MiB
2023-04-16 03:20:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:20:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:20:20,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:20:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:20:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:20:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:21:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:21:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:21:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:21:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:21:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:21:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:22:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:22:10,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:22:20,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:22:30,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:22:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:22:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:23:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:23:10,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:23:20,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:23:30,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:23:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:23:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:24:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:24:10,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:24:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:24:30,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:24:40,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:24:50,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:25:00,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:25:10,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:25:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:25:30,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:25:40,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:25:50,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:26:00,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:26:10,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:26:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:26:30,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:26:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:26:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:27:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:27:10,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:27:20,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:27:30,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:27:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:27:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:28:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:28:10,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:28:20,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:28:30,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:28:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:28:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:29:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:29:10,378 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 03:29:20,378 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 03:29:30,378 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 03:29:40,378 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 03:29:50,378 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 03:30:00,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:30:10,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:30:20,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:30:30,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:30:40,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:30:50,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:31:00,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:31:10,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:31:20,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:31:30,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:31:40,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:31:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:32:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:32:10,374 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:32:20,374 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:32:30,378 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 03:32:40,378 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 03:32:50,378 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 03:33:00,378 MiB,31.3 MiB,405 MiB,154 MiB
2023-04-16 03:33:10,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:33:20,370 MiB,31.3 MiB,405 MiB,162 MiB
2023-04-16 03:33:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:33:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:33:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:34:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:34:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:34:20,380 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 03:34:30,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:34:40,376 MiB,31.3 MiB,405 MiB,157 MiB
2023-04-16 03:34:50,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:35:00,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:35:10,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:35:20,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:35:30,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:35:40,370 MiB,31.3 MiB,405 MiB,163 MiB
2023-04-16 03:35:50,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:36:00,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:36:10,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:36:20,374 MiB,31.3 MiB,405 MiB,159 MiB
2023-04-16 03:36:30,377 MiB,31.3 MiB,405 MiB,155 MiB
2023-04-16 03:36:40,380 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 03:36:50,380 MiB,31.3 MiB,405 MiB,153 MiB
2023-04-16 03:37:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:37:10,366 MiB,31.3 MiB,405 MiB,167 MiB
2023-04-16 03:37:20,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:37:30,375 MiB,31.3 MiB,405 MiB,158 MiB
2023-04-16 03:37:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:37:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:38:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:38:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:38:20,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:38:30,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:38:40,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:38:50,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:39:00,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:39:10,372 MiB,31.3 MiB,405 MiB,161 MiB
2023-04-16 03:39:20,372 MiB,31.3 MiB,405 MiB,161 MiB
