"Time","Timestamp","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","TimeToFail"
"2023-04-16 01:24:00","1681583040000","0","0","0","0.013999999999999999","0.006","0.021","0.054000000000000006","373","31.2","405","161","1640","0","0.0066","1040","0","1640","1040","0","0.0054","1640","0","1040","180969"
"2023-04-16 01:24:10","1681583050000","0","0","0","0.003","0.001","0.005","0.07","373","31.2","405","161","2610","0","0","1600","0","2610","1600","0","0","2610","0","1600","170969"
"2023-04-16 01:24:20","1681583060000","0","0","0","0.011000000000000001","0.005","0.013999999999999999","0.040999999999999995","373","31.2","405","161","1070","0","0.011800000000000001","682","0","1080","682","0","0.0096","1080","0","682","160969"
"2023-04-16 01:24:30","1681583070000","0","0","0","0","0.001","0.002","0.017","373","31.2","405","161","510","0","0.016800000000000002","314","0","510","314","0","0.0154","511","0","314","150969"
"2023-04-16 01:24:40","1681583080000","0","0","0","0.013000000000000001","0.006","0.016","0.047","373","31.2","405","161","1460","0","0.0056","918","0","1460","918","0","0.005","1460","0","918","140969"
"2023-04-16 01:24:50","1681583090000","0","0","0","0.022000000000000002","0.008","0.04","0.067","373","31.2","405","161","1250","0","0","843","0","1260","843","0","0","1260","0","843","130969"
"2023-04-16 01:25:00","1681583100000","0","0","0","0.017","0.012","0.023","0.046","373","31.2","405","161","1120","0","0","734","0","1120","734","0","0","1120","0","734","120969"
"2023-04-16 01:25:10","1681583110000","0","0","0","0.008","0.006999999999999999","0.011000000000000001","0.08800000000000001","373","31.2","405","161","3010","0","0.0114","1840","0","3010","1840","0","0.0054","3010","0","1840","110969"
"2023-04-16 01:25:20","1681583120000","0","0","0","0.01","0.006999999999999999","0.017","0.049","373","31.2","405","161","1550","0","0.011800000000000001","969","0","1560","969","0","0.0096","1560","0","969","100969"
"2023-04-16 01:25:30","1681583130000","0","0","0","0.033","0.016","0.040999999999999995","0.07400000000000001","373","31.2","405","161","1210","0","0.016800000000000002","1100","0","1220","1100","0","0.015","1220","0","1100","90969"
"2023-04-16 01:25:40","1681583140000","0","0","0","0.011000000000000001","0.006","0.019","0.047","372","31.2","405","161","1310","0","2.06","726","0.06","1320","726","0","0.679","1320","0.06","726","80969"
"2023-04-16 01:25:50","1681583150000","0","0","0","0.006","0.002","0.013000000000000001","0.064","372","31.2","405","161","2900","0","0.0565","1610","0","2900","1610","0","0.292","2900","0","1610","70969"
"2023-04-16 01:26:00","1681583160000","0","0","0","0.02","0.01","0.026000000000000002","0.065","372","31.2","405","161","1710","0","0","1090","0","1720","1090","0","0","1720","0","1090","60969"
"2023-04-16 01:26:10","1681583170000","0","0","0","0.006","0.004","0.009000000000000001","0.071","372","31.2","405","161","2490","0","0","1530","0","2490","1530","0","0","2490","0","1530","50969"
"2023-04-16 01:26:20","1681583180000","0","0","0","0.017","0.005","0.025","0.046","372","31.2","405","161","1070","0","0.0528","720","0","1080","720","0","0.0476","1080","0","720","40969"
"2023-04-16 01:26:30","1681583190000","0","0","0","0.008","0.005","0.013000000000000001","0.057","372","31.2","405","161","1540","0","0.0194","952","0","1540","952","0","0.021","1540","0","952","30969"
"2023-04-16 01:26:40","1681583200000","0","0","0","0.024","0.013999999999999999","0.025","0.068","373","31.2","405","160","1670","0","0.0056","1090","0","1670","1090","0","0.005","1670","0","1090","20969"
"2023-04-16 01:26:50","1681583210000","0","0","0","0.066","0.027000000000000003","0.069","0.225","374","31.2","405","159","6550","0","0.0074","4320","0","6570","4320","0","0.0054","6570","0","4320","10969"
"2023-04-16 01:27:00","1681583220000","0","0","0","0.06","0.011000000000000001","0.059000000000000004","0.243","379","31.2","405","154","8140.000000000001","0","0.0172","5290","0","8160","5290","0","0.0096","8160","0","5290","969"
"2023-04-16 01:27:10","1681583230000","0","0","0","0.052000000000000005","0.018000000000000002","0.044000000000000004","0.126","377","31.2","405","156","4010","0","0.0058","2590","0","4030.0000000000005","2590","0","0.0054","4030.0000000000005","0","2590","18231"
"2023-04-16 01:27:20","1681583240000","0","0","0","0.048","0.012","0.048","0.19699999999999998","383","31.2","405","150","6350","0","0.017","4570","0","6370","4570","0","0.0108","6370","0","4570","8231"
"2023-04-16 01:27:30","1681583250000","0","0","0","0.047","0.019","0.054000000000000006","0.172","368","31.2","405","165","5980","0","0.0228","3270","0","6000","3270","0","0.019600000000000003","6000","0","3270","654"
"2023-04-16 01:27:40","1681583260000","0","0","0","0.043","0.013999999999999999","0.044000000000000004","0.095","364","31.2","405","169","2040","0","0.0056","1680","0","2060","1680","0","0.005","2060","0","1680","3069"
"2023-04-16 01:27:50","1681583270000","0","0","0","0.049","0.01","0.047","0.20199999999999999","376","31.2","405","157","5500","0","0.0565","4560","0","5520","4560","0","0.291","5520","0","4560","3641"
"2023-04-16 01:28:00","1681583280000","0","0","0","0.055","0.023","0.05","0.177","382","31.2","405","151","4850","0","0.0074","3630","0","4870","3630","0","0.0054","4880","0","3630","722019"
"2023-04-16 01:28:10","1681583290000","0","0","0","0.052000000000000005","0.016","0.055","0.14300000000000002","369","31.2","405","164","3460","0","0","3010","0","3480","3010","0","0","3480","0","3010","712019"
"2023-04-16 01:28:20","1681583300000","0","0","0","0.002","0.002","0.004","0.038","369","31.2","405","164","1440","0","0.0174","881","0","1440","881","0","0.015","1440","0","881","702019"
"2023-04-16 01:28:30","1681583310000","0","0","0","0","0","0.001","0.027999999999999997","369","31.2","405","164","1080","0","0.016800000000000002","660","0","1080","660","0","0.015","1080","0","660","692019"
"2023-04-16 01:28:40","1681583320000","0","0","0","0.002","0.001","0.003","0.035","369","31.2","405","164","1080","0","0.0056","665","0","1080","664","0","0.0054","1080","0","664","682019"
"2023-04-16 01:28:50","1681583330000","0","0","0","0.004","0","0.002","0.022000000000000002","369","31.2","405","164","925","0","0.0056","571","0","926","571","0","0","927","0","571","672019"
"2023-04-16 01:29:00","1681583340000","0","0","0","0.001","0.001","0.003","0.013000000000000001","369","31.2","405","164","569","0","0.011800000000000001","352","0","569","352","0","0.0096","570","0","352","662019"
"2023-04-16 01:29:10","1681583350000","0","0","0","0.005","0.003","0.006999999999999999","0.008","369","31.2","405","164","44.1","0","0.0058","34.7","0","45.4","34.6","0","0.0054","46.4","0","34.6","652019"
"2023-04-16 01:29:20","1681583360000","0","0","0","0","0","0.002","0.013000000000000001","369","31.2","405","164","467","0","0.0056","287","0","467","287","0","0.0054","468","0","287","642019"
"2023-04-16 01:29:30","1681583370000","0","0","0","0.002","0.002","0.003","0.027000000000000003","369","31.2","405","164","942","0","0","579","0","942","579","0","0","943","0","579","632019"
"2023-04-16 01:29:40","1681583380000","0","0","0","0.006","0.002","0.006999999999999999","0.032","369","31.2","405","164","989","0","0.048799999999999996","621","0","992","621","0","0.04020000000000001","993","0","621","622019"
"2023-04-16 01:29:50","1681583390000","0","0","0","0.006999999999999999","0.003","0.006","0.021","369","31.2","405","164","500","0","0.0565","319","0","502","319","0","0.296","503","0","319","612019"
"2023-04-16 01:30:00","1681583400000","0","0","0","0.001","0","0.001","0.016","369","31.2","405","164","442","0","0.0114","272","0","442","272","0","0.0108","443","0","272","602019"
"2023-04-16 01:30:10","1681583410000","0","0","0","0.008","0.004","0.01","0.032","369","31.2","405","164","1040","0","0","645","0","1040","645","0","0","1050","0","645","592019"
"2023-04-16 01:30:20","1681583420000","0","0","0","0.001","0.002","0.001","0.025","373","31.2","405","160","910","0","0.0058","557","0","911","557","0","0.0054","912","0","557","582019"
"2023-04-16 01:30:30","1681583430000","0","0","0","0.006999999999999999","0.005","0.009000000000000001","0.022000000000000002","373","31.2","405","160","621","0","0.019","404","0","624","404","0","0.0146","625","0","404","572019"
"2023-04-16 01:30:40","1681583440000","0.001","0","0","0.006999999999999999","0.002","0.008","0.022000000000000002","373","31.2","405","160","591","0","0.016800000000000002","383","0","594","383","0","0.0154","595","0","383","562019"
"2023-04-16 01:30:50","1681583450000","0","0","0","0.004","0.001","0.006","0.015","373","31.2","405","160","476","0","0.0114","317","0","477","317","0","0.013800000000000002","478","0","317","552019"
"2023-04-16 01:31:00","1681583460000","0","0","0","0.006999999999999999","0.003","0.009000000000000001","0.021","373","31.2","405","160","547","0","0","352","0","549","352","0","0","550","0","352","542019"
"2023-04-16 01:31:10","1681583470000","0","0","0","0.013000000000000001","0.008","0.013999999999999999","0.032","373","31.2","405","160","534","0","0.0224","350","0","538","350","0","0.0162","539","0","350","532019"
"2023-04-16 01:31:20","1681583480000","0","0","0","0.004","0.004","0.006","0.018000000000000002","373","31.2","405","160","465","0","0.006","294","0","466","294","0","0.004200000000000001","467","0","294","522019"
"2023-04-16 01:31:30","1681583490000","0","0","0","0.002","0.001","0.003","0.002","373","31.2","405","160","16.9","0","0.0112","14.7","0","17.4","14.6","0","0.01","18.3","0","14.6","512019"
"2023-04-16 01:31:40","1681583500000","0","0","0","0.001","0.001","0.001","0.024","373","31.2","405","160","979","0","0.0056","601","0","979","601","0","0.005","980","0","601","502019"
"2023-04-16 01:31:50","1681583510000","0","0","0","0.006999999999999999","0.002","0.016","0.033","373","31.2","405","160","1020","0","0.0733","645","0","1030","645","0","0.302","1030","0","645","492019"
"2023-04-16 01:32:00","1681583520000","0","0","0","0.005","0.003","0.008","0.021","373","31.2","405","160","506","0","0.0228","327","0","508","327","0","0.0216","509","0","327","482019"
"2023-04-16 01:32:10","1681583530000","0","0","0","0.027999999999999997","0.016","0.053","0.066","373","31.2","405","160","1310","0","0","914","0","1320","914","0","0","1320","0","914","472019"
"2023-04-16 01:32:20","1681583540000","0","0","0","0.039","0.011000000000000001","0.049","0.145","374","31.2","405","159","4370","0","0","2800","0","4390","2800","0","0","4390","0","2800","462019"
"2023-04-16 01:32:30","1681583550000","0","0","0","0.045","0.019","0.067","0.162","379","31.2","405","154","4560","0","0","2930","0","4570","2930","0","0","4580","0","2930","452019"
"2023-04-16 01:32:40","1681583560000","0","0","0","0.043","0.02","0.063","0.18","374","31.2","405","159","5710","0","0.0342","3600","0","5730","3600","0","0.03","5730","0","3600","442019"
"2023-04-16 01:32:50","1681583570000","0","0","0","0.037000000000000005","0.011000000000000001","0.046","0.244","377","31.2","405","156","8070","0","0.0228","5490","0","8090","5490","0","0.0162","8090","0","5490","432019"
"2023-04-16 01:33:00","1681583580000","0","0","0","0.059000000000000004","0.024","0.067","0.162","377","31.2","405","156","5020","0","0.0058","2820","0","5040","2820","0","0.0054","5050","0","2820","422019"
"2023-04-16 01:33:10","1681583590000","0","0","0","0.065","0.017","0.063","0.168","387","31.2","405","146","4330","0","0.0116","3040","0","4350","3040","0","0.0096","4350","0","3040","412019"
"2023-04-16 01:33:20","1681583600000","0","0","0","0.055999999999999994","0.02","0.055","0.129","396","31.2","405","137","3450","0","0.0112","2110","0","3470","2110","0","0.0054","3470","0","2110","402019"
"2023-04-16 01:33:30","1681583610000","0","0","0","0.06","0.012","0.065","0.192","391","31.2","405","142","5230","0","0.017","3530","0","5250","3530","0","0.0154","5250","0","3530","392019"
"2023-04-16 01:33:40","1681583620000","0","0","0","0.039","0.012","0.048","0.10099999999999999","377","31.2","405","156","3080","0","0.0338","1840","0","3100","1840","0","0.0316","3100","0","1840","382019"
"2023-04-16 01:33:50","1681583630000","0","0","0","0.037000000000000005","0.015","0.063","0.153","383","31.2","405","150","3940","0","0.0737","2790","0","3960","2790","0","0.307","3960","0","2790","372019"
"2023-04-16 01:34:00","1681583640000","0","0","0","0.038","0.011000000000000001","0.043","0.122","383","31.2","405","150","3700","0","0","2110","0","3720","2110","0","0","3720","0","2110","362019"
"2023-04-16 01:34:10","1681583650000","0","0","0","0.057999999999999996","0.032","0.063","0.17","379","31.2","405","154","4420","0","0","2820","0","4440","2820","0","0","4440","0","2820","352019"
"2023-04-16 01:34:20","1681583660000","0","0","0","0.052000000000000005","0.02","0.07","0.17600000000000002","378","31.2","405","155","4670","0","0","3020","0","4690","3020","0","0","4690","0","3020","342019"
"2023-04-16 01:34:30","1681583670000","0","0","0","0.047","0.017","0.063","0.139","376","31.2","405","157","3440","0","0","2270","0","3450","2270","0","0","3460","0","2270","332019"
"2023-04-16 01:34:40","1681583680000","0","0","0","0.048","0.012","0.047","0.122","377","31.2","405","156","2810","0","0.039799999999999995","2100","0","2830","2100","0","0.03","2830","0","2100","322019"
"2023-04-16 01:34:50","1681583690000","0","0","0","0.03","0.008","0.042","0.10400000000000001","372","31.2","405","161","3190","0","0.0112","1790","0","3200","1790","0","0.0108","3200","0","1790","312019"
"2023-04-16 01:35:00","1681583700000","0","0","0","0.044000000000000004","0.011000000000000001","0.048","0.076","374","31.2","405","159","1350","0","0.0056","961","0","1370","960","0","0.0054","1370","0","960","302019"
"2023-04-16 01:35:10","1681583710000","0","0","0","0.028999999999999998","0.016","0.053","0.115","376","31.2","405","157","3180","0","0","2280","0","3190","2280","0","0","3190","0","2280","292019"
"2023-04-16 01:35:20","1681583720000","0","0","0","0.027000000000000003","0.011000000000000001","0.042","0.11800000000000001","376","31.2","405","157","2780","0","0.0058","1790","0","2790","1790","0","0.0054","2790","0","1790","282019"
"2023-04-16 01:35:30","1681583730000","0","0","0","0.055","0.019","0.054000000000000006","0.135","376","31.2","405","157","4300","0","0.023","2520","0","4320","2520","0","0.019600000000000003","4320","0","2520","272019"
"2023-04-16 01:35:40","1681583740000","0","0","0","0.045","0.025","0.063","0.154","373","31.2","405","160","3530","0","0.0172","2510","0","3550","2510","0","0.0158","3550","0","2510","262019"
"2023-04-16 01:35:50","1681583750000","0","0","0","0.049","0.013999999999999999","0.05","0.127","373","31.2","405","160","3420","0","0.0683","1990","0","3440","1990","0","0.305","3440","0","1990","252019"
"2023-04-16 01:36:00","1681583760000","0","0","0","0.032","0.008","0.037000000000000005","0.149","373","31.2","405","160","5120","0","0.0056","3220","0","5130","3220","0","0.0054","5130","0","3220","242019"
"2023-04-16 01:36:10","1681583770000","0","0","0","0.04","0.017","0.049","0.14800000000000002","373","31.2","405","160","3790","0","0","2420","0","3810","2420","0","0","3810","0","2420","232019"
"2023-04-16 01:36:20","1681583780000","0","0","0","0.042","0.01","0.057","0.11900000000000001","377","31.2","405","156","3310","0","0.0172","2150","0","3320","2150","0","0.0096","3320","0","2150","222019"
"2023-04-16 01:36:30","1681583790000","0","0","0","0.032","0.013000000000000001","0.040999999999999995","0.12","377","31.2","405","156","3110","0","0","1980","0","3120","1980","0","0","3120","0","1980","212019"
"2023-04-16 01:36:40","1681583800000","0","0","0","0.05","0.015","0.064","0.13699999999999998","379","31.2","405","154","3730","0","0.0112","2410","0","3750","2410","0","0.0054","3750","0","2410","202019"
"2023-04-16 01:36:50","1681583810000","0","0","0","0.036000000000000004","0.01","0.040999999999999995","0.114","379","31.2","405","154","3330","0","0.019","2150","0","3340","2150","0","0.015","3350","0","2150","192019"
"2023-04-16 01:37:00","1681583820000","0","0","0","0.037000000000000005","0.009000000000000001","0.043","0.08","379","31.2","405","154","1840","0","0.0112","1220","0","1850","1220","0","0.0108","1850","0","1220","182019"
"2023-04-16 01:37:10","1681583830000","0","0","0","0.03","0.023","0.052000000000000005","0.08800000000000001","380","31.2","405","153","1870","0","0.011800000000000001","1240","0","1880","1240","0","0.0096","1880","0","1240","172019"
"2023-04-16 01:37:20","1681583840000","0","0","0","0.039","0.018000000000000002","0.048","0.127","379","31.2","405","154","3280","0","0","2110","0","3300","2110","0","0","3300","0","2110","162019"
"2023-04-16 01:37:30","1681583850000","0","0","0","0.033","0.016","0.046","0.158","380","31.2","405","153","4050","0","0.0056","2840","0","4059.9999999999995","2840","0","0.0054","4059.9999999999995","0","2840","152019"
"2023-04-16 01:37:40","1681583860000","0","0","0","0.016","0.005","0.027000000000000003","0.081","380","31.2","405","153","2870","0","0.006","1920","0","2880","1920","0","0.004200000000000001","2880","0","1920","142019"
"2023-04-16 01:37:50","1681583870000","0","0","0","0.027999999999999997","0.013999999999999999","0.04","0.11","382","31.2","405","151","3250","0","0.0621","1660","0","3260","1660","0","0.294","3260","0","1660","132019"
"2023-04-16 01:38:00","1681583880000","0","0","0","0.025","0.015","0.043","0.11599999999999999","382","31.2","405","151","3160","0","0.0066","1980","0","3170","1980","0","0.0094","3170","0","1980","122019"
"2023-04-16 01:38:10","1681583890000","0","0","0","0.039","0.024","0.057999999999999996","0.135","373","31.2","405","160","3820","0","0.0228","2440","0","3830","2440","0","0.0216","3830","0","2440","112019"
"2023-04-16 01:38:20","1681583900000","0","0","0","0.038","0.011000000000000001","0.064","0.14300000000000002","373","31.2","405","160","4390","0","0.028100000000000003","2810","0","4410","2810","0","0.0233","4410","0","2810","102019"
"2023-04-16 01:38:30","1681583910000","0","0","0","0.035","0.013999999999999999","0.045","0.12300000000000001","373","31.2","405","160","3740","0","0.016800000000000002","2380","0","3760","2380","0","0.0108","3760","0","2380","92019"
"2023-04-16 01:38:40","1681583920000","0","0","0","0.048","0.017","0.06","0.142","374","31.2","405","159","3280","0","0","2130","0","3300","2130","0","0","3300","0","2130","82019"
"2023-04-16 01:38:50","1681583930000","0","0","0","0.05","0.013999999999999999","0.064","0.192","381","31.2","405","152","5380","0","0.011800000000000001","3400","0","5400","3400","0","0.0096","5400","0","3400","72019"
"2023-04-16 01:39:00","1681583940000","0","0","0","0.06","0.019","0.075","0.141","375","31.2","405","158","3950","0","0.0126","2570","0","3970","2570","0","0.015","3970","0","2570","62019"
"2023-04-16 01:39:10","1681583950000","0","0","0","0.051","0.016","0.053","0.157","375","31.2","405","158","4390","0","0.0116","2820","0","4400","2820","0","0.0108","4400","0","2820","52019"
"2023-04-16 01:39:20","1681583960000","0","0","0","0.064","0.015","0.065","0.21899999999999997","381","31.2","405","152","5870","0","0.0058","3690","0","5890","3690","0","0.0054","5890","0","3690","42019"
"2023-04-16 01:39:30","1681583970000","0","0","0","0.040999999999999995","0.016","0.055999999999999994","0.174","378","31.2","405","155","5340","0","0.023","3370","0","5350","3370","0","0.020399999999999998","5350","0","3370","32019"
"2023-04-16 01:39:40","1681583980000","0","0","0","0.073","0.018000000000000002","0.084","0.182","373","31.2","405","160","3930","0","0.0056","2570","0","3950","2570","0","0.0054","3950","0","2570","22019"
"2023-04-16 01:39:50","1681583990000","0","0","0","0.055999999999999994","0.013000000000000001","0.071","0.18600000000000003","372","31.2","405","161","4560","0","0.06770000000000001","2940","0","4580","2940","0","0.299","4580","0","2940","12019"
"2023-04-16 01:40:00","1681584000000","0","0","0","0.057999999999999996","0.018000000000000002","0.076","0.17600000000000002","370","31.2","405","163","3970","0","0.026000000000000002","2640","0","3990","2640","0","0.0162","3990","0","2640","2019"
"2023-04-16 01:40:10","1681584010000","0","0","0","0.078","0.037000000000000005","0.092","0.185","370","31.2","405","163","2980","0","0.028399999999999998","2270","0","2990","2270","0","0.0216","3000","0","2270","2046210"
"2023-04-16 01:40:20","1681584020000","0","0","0","0.068","0.021","0.08800000000000001","0.154","375","31.2","405","158","2320","0","0","1570","0","2340","1570","0","0","2340","0","1570","2036210"
"2023-04-16 01:40:30","1681584030000","0","0","0","0.067","0.013999999999999999","0.071","0.251","378","31.2","405","155","6310","0","0","4590","0","6330","4590","0","0","6330","0","4590","2026210"
"2023-04-16 01:40:40","1681584040000","0","0","0","0.052000000000000005","0.011000000000000001","0.054000000000000006","0.163","382","31.2","405","151","5650","0","0.0172","2960","0","5660","2960","0","0.0096","5670","0","2960","2016210"
"2023-04-16 01:40:50","1681584050000","0","0","0","0.042","0.013000000000000001","0.066","0.128","374","31.2","405","159","3390","0","0.0056","2420","0","3410","2420","0","0.0054","3410","0","2420","2006210"
"2023-04-16 01:41:00","1681584060000","0","0","0","0.046","0.013999999999999999","0.051","0.185","376","31.2","405","157","5610","0","0","3350","0","5630","3350","0","0","5630","0","3350","1996210"
"2023-04-16 01:41:10","1681584070000","0","0","0","0.049","0.017","0.064","0.187","376","31.2","405","157","5220","0","0.0446","3320","0","5230","3320","0","0.0366","5230","0","3320","1986210"
"2023-04-16 01:41:20","1681584080000","0","0","0","0.048","0.017","0.055999999999999994","0.141","381","31.2","405","152","4490","0","0","2870","0","4510","2870","0","0","4510","0","2870","1976210"
"2023-04-16 01:41:30","1681584090000","0","0","0","0.032","0.01","0.048","0.20600000000000002","375","31.2","405","158","7280","0","0","4510","0","7300","4510","0","0","7300","0","4510","1966210"
"2023-04-16 01:41:40","1681584100000","0","0","0","0.071","0.027000000000000003","0.066","0.158","376","31.2","405","157","2970","0","0.0112","2580","0","3000","2580","0","0.0108","3000","0","2580","1956210"
"2023-04-16 01:41:50","1681584110000","0","0","0","0.045","0.008","0.047","0.215","391","31.2","405","142","7600","0","0.0737","4440","0","7620","4440","0","0.302","7620","0","4440","1946210"
"2023-04-16 01:42:00","1681584120000","0","0","0","0.022000000000000002","0.011000000000000001","0.027999999999999997","0.10400000000000001","382","31.2","405","151","3180","0","0.006200000000000001","1790","0","3190","1790","0","0.009000000000000001","3190","0","1790","1936210"
"2023-04-16 01:42:10","1681584130000","0","0","0","0.011000000000000001","0.004","0.013000000000000001","0.07400000000000001","378","31.2","405","155","2620","0","0","1620","0","2620","1620","0","0","2620","0","1620","1926210"
"2023-04-16 01:42:20","1681584140000","0","0","0","0.009000000000000001","0.002","0.015","0.086","378","31.2","405","155","3120","0","0.017","1930","0","3130","1930","0","0.0108","3130","0","1930","1916210"
"2023-04-16 01:42:30","1681584150000","0","0","0","0.021","0.009000000000000001","0.025","0.063","378","31.2","405","155","1650","0","0.006","1080","0","1660","1080","0","0.004200000000000001","1660","0","1080","1906210"
"2023-04-16 01:42:40","1681584160000","0","0","0","0.011000000000000001","0.006","0.016","0.036000000000000004","378","31.2","405","155","587","0","0","468","0","592","468","0","0","593","0","468","1896210"
"2023-04-16 01:42:50","1681584170000","0","0","0","0.027999999999999997","0.006999999999999999","0.042","0.057999999999999996","378","31.2","405","155","1290","0","0","835","0","1300","835","0","0","1300","0","835","1886210"
"2023-04-16 01:43:00","1681584180000","0","0","0","0.017","0.008","0.027000000000000003","0.053","375","31.2","405","158","1270","0","0.0228","833","0","1280","832","0","0.015","1280","0","832","1876210"
"2023-04-16 01:43:10","1681584190000","0","0","0","0.013999999999999999","0.006999999999999999","0.024","0.091","375","31.2","405","158","3100","0","0.0114","1930","0","3110","1930","0","0.0108","3110","0","1930","1866210"
"2023-04-16 01:43:20","1681584200000","0","0","0","0.019","0.008","0.028999999999999998","0.07","375","31.2","405","158","1630","0","0.020399999999999998","1070","0","1640","1070","0","0.0162","1640","0","1070","1856210"
"2023-04-16 01:43:30","1681584210000","0","0","0","0.018000000000000002","0.009000000000000001","0.025","0.047","375","31.2","405","158","1090","0","0.0112","708","0","1100","708","0","0.0054","1100","0","708","1846210"
"2023-04-16 01:43:40","1681584220000","0","0","0","0.012","0.006","0.017","0.079","381","31.2","405","152","2610","0","0.006","1620","0","2620","1620","0","0.004200000000000001","2620","0","1620","1836210"
"2023-04-16 01:43:50","1681584230000","0","0","0","0.02","0.008","0.027000000000000003","0.052000000000000005","376","31.2","405","157","1030","0","0.0621","740","0","1030","740","0","0.299","1030","0","740","1826210"
"2023-04-16 01:44:00","1681584240000","0","0","0","0.001","0.001","0.003","0.04","376","31.2","405","157","1580","0","0.039799999999999995","910","0","1580","910","0","0.027","1580","0","910","1816210"
"2023-04-16 01:44:10","1681584250000","0","0","0","0.013000000000000001","0.005","0.018000000000000002","0.059000000000000004","372","31.2","405","161","1600","0","0","1010","0","1600","1010","0","0","1600","0","1010","1806210"
"2023-04-16 01:44:20","1681584260000","0","0","0","0.006999999999999999","0.005","0.017","0.084","372","31.2","405","161","2570","0","0","1610","0","2570","1610","0","0","2570","0","1610","1796210"
"2023-04-16 01:44:30","1681584270000","0","0","0","0.012","0.005","0.018000000000000002","0.061","372","31.2","405","161","1990","0","0.016800000000000002","1240","0","1990","1240","0","0.0131","2000","0","1240","1786210"
"2023-04-16 01:44:40","1681584280000","0","0","0","0.011000000000000001","0.003","0.013000000000000001","0.053","372","31.2","405","161","1530","0","0.0286","962","0","1530","962","0","0.020399999999999998","1530","0","962","1776210"
"2023-04-16 01:44:50","1681584290000","0","0","0","0.006","0.001","0.008","0.052000000000000005","374","31.2","405","159","1450","0","0.013900000000000001","1220","0","1450","1220","0","0.0155","1450","0","1220","1766210"
"2023-04-16 01:45:00","1681584300000","0","0","0","0.006","0.003","0.01","0.044000000000000004","374","31.2","405","159","2120","0","0.028399999999999998","990","0","2130","990","0","0.020399999999999998","2130","0","990","1756210"
"2023-04-16 01:45:10","1681584310000","0","0","0","0.013999999999999999","0.009000000000000001","0.027999999999999997","0.064","374","31.2","405","159","1640","0","0","1080","0","1650","1080","0","0","1650","0","1080","1746210"
"2023-04-16 01:45:20","1681584320000","0","0","0","0.016","0.005","0.03","0.063","371","31.2","405","162","1550","0","0.0112","1020","0","1550","1020","0","0.0054","1550","0","1020","1736210"
"2023-04-16 01:45:30","1681584330000","0","0","0","0.004","0.001","0.002","0.06","371","31.2","405","162","2480","0","0","1480","0","2480","1480","0","0","2480","0","1480","1726210"
"2023-04-16 01:45:40","1681584340000","0","0","0","0.01","0.003","0.013999999999999999","0.031","371","31.2","405","162","545","0","0.0056","375","0","549","375","0","0.0054","550","0","375","1716210"
"2023-04-16 01:45:50","1681584350000","0","0","0","0.036000000000000004","0.012","0.052000000000000005","0.049","371","31.2","405","162","371","0","0.0625","342","0","383","342","0","0.295","384","0","342","1706210"
"2023-04-16 01:46:00","1681584360000","0","0","0","0.009000000000000001","0.006","0.013999999999999999","0.081","371","31.2","405","162","2200","0","0.0056","1350","0","2200","1350","0","0.0054","2200","0","1350","1696210"
"2023-04-16 01:46:10","1681584370000","0","0","0","0.003","0.001","0.002","0.013999999999999999","371","31.2","405","162","569","0","0.0058","352","0","570","352","0","0.0054","571","0","352","1686210"
"2023-04-16 01:46:20","1681584380000","0","0","0","0.019","0.008","0.023","0.07400000000000001","373","31.2","405","160","1540","0","0.0116","991","0","1550","991","0","0.0096","1550","0","991","1676210"
"2023-04-16 01:46:30","1681584390000","0","0","0","0.016","0.006999999999999999","0.026000000000000002","0.055999999999999994","373","31.2","405","160","1170","0","0.0058","761","0","1170","761","0","0.0054","1170","0","761","1666210"
"2023-04-16 01:46:40","1681584400000","0","0","0","0.008","0.011000000000000001","0.017","0.026000000000000002","373","31.2","405","160","512","0","0.0058","353","0","515","353","0","0.0054","516","0","353","1656210"
"2023-04-16 01:46:50","1681584410000","0","0","0","0.006999999999999999","0.005","0.017","0.028999999999999998","373","31.2","405","160","677","0","0.0116","436","0","681","436","0","0.0096","682","0","436","1646210"
"2023-04-16 01:47:00","1681584420000","0","0","0","0.028999999999999998","0.011000000000000001","0.055999999999999994","0.053","373","31.2","405","160","355","0","0.0056","345","0","367","345","0","0.0054","368","0","345","1636210"
"2023-04-16 01:47:10","1681584430000","0","0","0","0.016","0.005","0.025","0.048","373","31.2","405","160","1150","0","0","727","0","1150","727","0","0","1150","0","727","1626210"
"2023-04-16 01:47:20","1681584440000","0","0","0","0.013000000000000001","0.005","0.024","0.046","371","31.2","405","162","703","0","0.028399999999999998","505","0","710","505","0","0.015","711","0","505","1616210"
"2023-04-16 01:47:30","1681584450000","0","0","0","0.018000000000000002","0.013000000000000001","0.027000000000000003","0.039","372","31.2","405","161","670","0","0.0116","462","0","676","462","0","0.0108","677","0","462","1606210"
