"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
2023-04-16 01:23:30,2.15 GB/s,0 kB/s,5.60 kB/s,1.36 GB/s,0 kB/s,2.16 GB/s,1.36 GB/s,0 kB/s,5 kB/s,2.16 GB/s,0 kB/s,1.36 GB/s
2023-04-16 01:23:40,2.08 GB/s,0 kB/s,28.6 kB/s,1.31 GB/s,0 kB/s,2.09 GB/s,1.31 GB/s,0 kB/s,25 kB/s,2.09 GB/s,0 kB/s,1.31 GB/s
2023-04-16 01:23:50,1.67 GB/s,0 kB/s,82 kB/s,1.07 GB/s,0 kB/s,1.68 GB/s,1.07 GB/s,0 kB/s,319 kB/s,1.68 GB/s,0 kB/s,1.07 GB/s
2023-04-16 01:24:00,1.64 GB/s,0 kB/s,6.60 kB/s,1.04 GB/s,0 kB/s,1.64 GB/s,1.04 GB/s,0 kB/s,5.40 kB/s,1.64 GB/s,0 kB/s,1.04 GB/s
2023-04-16 01:24:10,2.61 GB/s,0 kB/s,0 kB/s,1.60 GB/s,0 kB/s,2.61 GB/s,1.60 GB/s,0 kB/s,0 kB/s,2.61 GB/s,0 kB/s,1.60 GB/s
2023-04-16 01:24:20,1.07 GB/s,0 kB/s,11.8 kB/s,682 MB/s,0 kB/s,1.08 GB/s,682 MB/s,0 kB/s,9.60 kB/s,1.08 GB/s,0 kB/s,682 MB/s
2023-04-16 01:24:30,510 MB/s,0 kB/s,16.8 kB/s,314 MB/s,0 kB/s,510 MB/s,314 MB/s,0 kB/s,15.4 kB/s,511 MB/s,0 kB/s,314 MB/s
2023-04-16 01:24:40,1.46 GB/s,0 kB/s,5.60 kB/s,918 MB/s,0 kB/s,1.46 GB/s,918 MB/s,0 kB/s,5 kB/s,1.46 GB/s,0 kB/s,918 MB/s
2023-04-16 01:24:50,1.25 GB/s,0 kB/s,0 kB/s,843 MB/s,0 kB/s,1.26 GB/s,843 MB/s,0 kB/s,0 kB/s,1.26 GB/s,0 kB/s,843 MB/s
2023-04-16 01:25:00,1.12 GB/s,0 kB/s,0 kB/s,734 MB/s,0 kB/s,1.12 GB/s,734 MB/s,0 kB/s,0 kB/s,1.12 GB/s,0 kB/s,734 MB/s
2023-04-16 01:25:10,3.01 GB/s,0 kB/s,11.4 kB/s,1.84 GB/s,0 kB/s,3.01 GB/s,1.84 GB/s,0 kB/s,5.40 kB/s,3.01 GB/s,0 kB/s,1.84 GB/s
2023-04-16 01:25:20,1.55 GB/s,0 kB/s,11.8 kB/s,969 MB/s,0 kB/s,1.56 GB/s,969 MB/s,0 kB/s,9.60 kB/s,1.56 GB/s,0 kB/s,969 MB/s
2023-04-16 01:25:30,1.21 GB/s,0 kB/s,16.8 kB/s,1.10 GB/s,0 kB/s,1.22 GB/s,1.10 GB/s,0 kB/s,15 kB/s,1.22 GB/s,0 kB/s,1.10 GB/s
2023-04-16 01:25:40,1.31 GB/s,0 kB/s,2.06 MB/s,726 MB/s,60 kB/s,1.32 GB/s,726 MB/s,0 kB/s,679 kB/s,1.32 GB/s,60 kB/s,726 MB/s
2023-04-16 01:25:50,2.90 GB/s,0 kB/s,56.5 kB/s,1.61 GB/s,0 kB/s,2.90 GB/s,1.61 GB/s,0 kB/s,292 kB/s,2.90 GB/s,0 kB/s,1.61 GB/s
2023-04-16 01:26:00,1.71 GB/s,0 kB/s,0 kB/s,1.09 GB/s,0 kB/s,1.72 GB/s,1.09 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,1.09 GB/s
2023-04-16 01:26:10,2.49 GB/s,0 kB/s,0 kB/s,1.53 GB/s,0 kB/s,2.49 GB/s,1.53 GB/s,0 kB/s,0 kB/s,2.49 GB/s,0 kB/s,1.53 GB/s
2023-04-16 01:26:20,1.07 GB/s,0 kB/s,52.8 kB/s,720 MB/s,0 kB/s,1.08 GB/s,720 MB/s,0 kB/s,47.6 kB/s,1.08 GB/s,0 kB/s,720 MB/s
2023-04-16 01:26:30,1.54 GB/s,0 kB/s,19.4 kB/s,952 MB/s,0 kB/s,1.54 GB/s,952 MB/s,0 kB/s,21 kB/s,1.54 GB/s,0 kB/s,952 MB/s
2023-04-16 01:26:40,1.67 GB/s,0 kB/s,5.60 kB/s,1.09 GB/s,0 kB/s,1.67 GB/s,1.09 GB/s,0 kB/s,5 kB/s,1.67 GB/s,0 kB/s,1.09 GB/s
2023-04-16 01:26:50,6.55 GB/s,0 kB/s,7.40 kB/s,4.32 GB/s,0 kB/s,6.57 GB/s,4.32 GB/s,0 kB/s,5.40 kB/s,6.57 GB/s,0 kB/s,4.32 GB/s
2023-04-16 01:27:00,8.14 GB/s,0 kB/s,17.2 kB/s,5.29 GB/s,0 kB/s,8.16 GB/s,5.29 GB/s,0 kB/s,9.60 kB/s,8.16 GB/s,0 kB/s,5.29 GB/s
2023-04-16 01:27:10,4.01 GB/s,0 kB/s,5.80 kB/s,2.59 GB/s,0 kB/s,4.03 GB/s,2.59 GB/s,0 kB/s,5.40 kB/s,4.03 GB/s,0 kB/s,2.59 GB/s
2023-04-16 01:27:20,6.35 GB/s,0 kB/s,17 kB/s,4.57 GB/s,0 kB/s,6.37 GB/s,4.57 GB/s,0 kB/s,10.8 kB/s,6.37 GB/s,0 kB/s,4.57 GB/s
2023-04-16 01:27:30,5.98 GB/s,0 kB/s,22.8 kB/s,3.27 GB/s,0 kB/s,6.00 GB/s,3.27 GB/s,0 kB/s,19.6 kB/s,6.00 GB/s,0 kB/s,3.27 GB/s
2023-04-16 01:27:40,2.04 GB/s,0 kB/s,5.60 kB/s,1.68 GB/s,0 kB/s,2.06 GB/s,1.68 GB/s,0 kB/s,5 kB/s,2.06 GB/s,0 kB/s,1.68 GB/s
2023-04-16 01:27:50,5.50 GB/s,0 kB/s,56.5 kB/s,4.56 GB/s,0 kB/s,5.52 GB/s,4.56 GB/s,0 kB/s,291 kB/s,5.52 GB/s,0 kB/s,4.56 GB/s
2023-04-16 01:28:00,4.85 GB/s,0 kB/s,7.40 kB/s,3.63 GB/s,0 kB/s,4.87 GB/s,3.63 GB/s,0 kB/s,5.40 kB/s,4.88 GB/s,0 kB/s,3.63 GB/s
2023-04-16 01:28:10,3.46 GB/s,0 kB/s,0 kB/s,3.01 GB/s,0 kB/s,3.48 GB/s,3.01 GB/s,0 kB/s,0 kB/s,3.48 GB/s,0 kB/s,3.01 GB/s
2023-04-16 01:28:20,1.44 GB/s,0 kB/s,17.4 kB/s,881 MB/s,0 kB/s,1.44 GB/s,881 MB/s,0 kB/s,15.0 kB/s,1.44 GB/s,0 kB/s,881 MB/s
2023-04-16 01:28:30,1.08 GB/s,0 kB/s,16.8 kB/s,660 MB/s,0 kB/s,1.08 GB/s,660 MB/s,0 kB/s,15 kB/s,1.08 GB/s,0 kB/s,660 MB/s
2023-04-16 01:28:40,1.08 GB/s,0 kB/s,5.60 kB/s,665 MB/s,0 kB/s,1.08 GB/s,664 MB/s,0 kB/s,5.40 kB/s,1.08 GB/s,0 kB/s,664 MB/s
2023-04-16 01:28:50,925 MB/s,0 kB/s,5.60 kB/s,571 MB/s,0 kB/s,926 MB/s,571 MB/s,0 kB/s,0 kB/s,927 MB/s,0 kB/s,571 MB/s
2023-04-16 01:29:00,569 MB/s,0 kB/s,11.8 kB/s,352 MB/s,0 kB/s,569 MB/s,352 MB/s,0 kB/s,9.60 kB/s,570 MB/s,0 kB/s,352 MB/s
2023-04-16 01:29:10,44.1 MB/s,0 kB/s,5.80 kB/s,34.7 MB/s,0 kB/s,45.4 MB/s,34.6 MB/s,0 kB/s,5.40 kB/s,46.4 MB/s,0 kB/s,34.6 MB/s
2023-04-16 01:29:20,467 MB/s,0 kB/s,5.60 kB/s,287 MB/s,0 kB/s,467 MB/s,287 MB/s,0 kB/s,5.40 kB/s,468 MB/s,0 kB/s,287 MB/s
2023-04-16 01:29:30,942 MB/s,0 kB/s,0 kB/s,579 MB/s,0 kB/s,942 MB/s,579 MB/s,0 kB/s,0 kB/s,943 MB/s,0 kB/s,579 MB/s
2023-04-16 01:29:40,989 MB/s,0 kB/s,48.8 kB/s,621 MB/s,0 kB/s,992 MB/s,621 MB/s,0 kB/s,40.2 kB/s,993 MB/s,0 kB/s,621 MB/s
2023-04-16 01:29:50,500 MB/s,0 kB/s,56.5 kB/s,319 MB/s,0 kB/s,502 MB/s,319 MB/s,0 kB/s,296 kB/s,503 MB/s,0 kB/s,319 MB/s
2023-04-16 01:30:00,442 MB/s,0 kB/s,11.4 kB/s,272 MB/s,0 kB/s,442 MB/s,272 MB/s,0 kB/s,10.8 kB/s,443 MB/s,0 kB/s,272 MB/s
2023-04-16 01:30:10,1.04 GB/s,0 kB/s,0 kB/s,645 MB/s,0 kB/s,1.04 GB/s,645 MB/s,0 kB/s,0 kB/s,1.05 GB/s,0 kB/s,645 MB/s
2023-04-16 01:30:20,910 MB/s,0 kB/s,5.80 kB/s,557 MB/s,0 kB/s,911 MB/s,557 MB/s,0 kB/s,5.40 kB/s,912 MB/s,0 kB/s,557 MB/s
2023-04-16 01:30:30,621 MB/s,0 kB/s,19 kB/s,404 MB/s,0 kB/s,624 MB/s,404 MB/s,0 kB/s,14.6 kB/s,625 MB/s,0 kB/s,404 MB/s
2023-04-16 01:30:40,591 MB/s,0 kB/s,16.8 kB/s,383 MB/s,0 kB/s,594 MB/s,383 MB/s,0 kB/s,15.4 kB/s,595 MB/s,0 kB/s,383 MB/s
2023-04-16 01:30:50,476 MB/s,0 kB/s,11.4 kB/s,317 MB/s,0 kB/s,477 MB/s,317 MB/s,0 kB/s,13.8 kB/s,478 MB/s,0 kB/s,317 MB/s
2023-04-16 01:31:00,547 MB/s,0 kB/s,0 kB/s,352 MB/s,0 kB/s,549 MB/s,352 MB/s,0 kB/s,0 kB/s,550 MB/s,0 kB/s,352 MB/s
2023-04-16 01:31:10,534 MB/s,0 kB/s,22.4 kB/s,350 MB/s,0 kB/s,538 MB/s,350 MB/s,0 kB/s,16.2 kB/s,539 MB/s,0 kB/s,350 MB/s
2023-04-16 01:31:20,465 MB/s,0 kB/s,6 kB/s,294 MB/s,0 kB/s,466 MB/s,294 MB/s,0 kB/s,4.20 kB/s,467 MB/s,0 kB/s,294 MB/s
2023-04-16 01:31:30,16.9 MB/s,0 kB/s,11.2 kB/s,14.7 MB/s,0 kB/s,17.4 MB/s,14.6 MB/s,0 kB/s,10 kB/s,18.3 MB/s,0 kB/s,14.6 MB/s
2023-04-16 01:31:40,979 MB/s,0 kB/s,5.60 kB/s,601 MB/s,0 kB/s,979 MB/s,601 MB/s,0 kB/s,5 kB/s,980 MB/s,0 kB/s,601 MB/s
2023-04-16 01:31:50,1.02 GB/s,0 kB/s,73.3 kB/s,645 MB/s,0 kB/s,1.03 GB/s,645 MB/s,0 kB/s,302 kB/s,1.03 GB/s,0 kB/s,645 MB/s
2023-04-16 01:32:00,506 MB/s,0 kB/s,22.8 kB/s,327 MB/s,0 kB/s,508 MB/s,327 MB/s,0 kB/s,21.6 kB/s,509 MB/s,0 kB/s,327 MB/s
2023-04-16 01:32:10,1.31 GB/s,0 kB/s,0 kB/s,914 MB/s,0 kB/s,1.32 GB/s,914 MB/s,0 kB/s,0 kB/s,1.32 GB/s,0 kB/s,914 MB/s
2023-04-16 01:32:20,4.37 GB/s,0 kB/s,0 kB/s,2.80 GB/s,0 kB/s,4.39 GB/s,2.80 GB/s,0 kB/s,0 kB/s,4.39 GB/s,0 kB/s,2.80 GB/s
2023-04-16 01:32:30,4.56 GB/s,0 kB/s,0 kB/s,2.93 GB/s,0 kB/s,4.57 GB/s,2.93 GB/s,0 kB/s,0 kB/s,4.58 GB/s,0 kB/s,2.93 GB/s
2023-04-16 01:32:40,5.71 GB/s,0 kB/s,34.2 kB/s,3.60 GB/s,0 kB/s,5.73 GB/s,3.60 GB/s,0 kB/s,30 kB/s,5.73 GB/s,0 kB/s,3.60 GB/s
2023-04-16 01:32:50,8.07 GB/s,0 kB/s,22.8 kB/s,5.49 GB/s,0 kB/s,8.09 GB/s,5.49 GB/s,0 kB/s,16.2 kB/s,8.09 GB/s,0 kB/s,5.49 GB/s
2023-04-16 01:33:00,5.02 GB/s,0 kB/s,5.80 kB/s,2.82 GB/s,0 kB/s,5.04 GB/s,2.82 GB/s,0 kB/s,5.40 kB/s,5.05 GB/s,0 kB/s,2.82 GB/s
2023-04-16 01:33:10,4.33 GB/s,0 kB/s,11.6 kB/s,3.04 GB/s,0 kB/s,4.35 GB/s,3.04 GB/s,0 kB/s,9.60 kB/s,4.35 GB/s,0 kB/s,3.04 GB/s
2023-04-16 01:33:20,3.45 GB/s,0 kB/s,11.2 kB/s,2.11 GB/s,0 kB/s,3.47 GB/s,2.11 GB/s,0 kB/s,5.40 kB/s,3.47 GB/s,0 kB/s,2.11 GB/s
2023-04-16 01:33:30,5.23 GB/s,0 kB/s,17 kB/s,3.53 GB/s,0 kB/s,5.25 GB/s,3.53 GB/s,0 kB/s,15.4 kB/s,5.25 GB/s,0 kB/s,3.53 GB/s
2023-04-16 01:33:40,3.08 GB/s,0 kB/s,33.8 kB/s,1.84 GB/s,0 kB/s,3.10 GB/s,1.84 GB/s,0 kB/s,31.6 kB/s,3.10 GB/s,0 kB/s,1.84 GB/s
2023-04-16 01:33:50,3.94 GB/s,0 kB/s,73.7 kB/s,2.79 GB/s,0 kB/s,3.96 GB/s,2.79 GB/s,0 kB/s,307 kB/s,3.96 GB/s,0 kB/s,2.79 GB/s
2023-04-16 01:34:00,3.70 GB/s,0 kB/s,0 kB/s,2.11 GB/s,0 kB/s,3.72 GB/s,2.11 GB/s,0 kB/s,0 kB/s,3.72 GB/s,0 kB/s,2.11 GB/s
2023-04-16 01:34:10,4.42 GB/s,0 kB/s,0 kB/s,2.82 GB/s,0 kB/s,4.44 GB/s,2.82 GB/s,0 kB/s,0 kB/s,4.44 GB/s,0 kB/s,2.82 GB/s
2023-04-16 01:34:20,4.67 GB/s,0 kB/s,0 kB/s,3.02 GB/s,0 kB/s,4.69 GB/s,3.02 GB/s,0 kB/s,0 kB/s,4.69 GB/s,0 kB/s,3.02 GB/s
2023-04-16 01:34:30,3.44 GB/s,0 kB/s,0 kB/s,2.27 GB/s,0 kB/s,3.45 GB/s,2.27 GB/s,0 kB/s,0 kB/s,3.46 GB/s,0 kB/s,2.27 GB/s
2023-04-16 01:34:40,2.81 GB/s,0 kB/s,39.8 kB/s,2.10 GB/s,0 kB/s,2.83 GB/s,2.10 GB/s,0 kB/s,30 kB/s,2.83 GB/s,0 kB/s,2.10 GB/s
2023-04-16 01:34:50,3.19 GB/s,0 kB/s,11.2 kB/s,1.79 GB/s,0 kB/s,3.20 GB/s,1.79 GB/s,0 kB/s,10.8 kB/s,3.20 GB/s,0 kB/s,1.79 GB/s
2023-04-16 01:35:00,1.35 GB/s,0 kB/s,5.60 kB/s,961 MB/s,0 kB/s,1.37 GB/s,960 MB/s,0 kB/s,5.40 kB/s,1.37 GB/s,0 kB/s,960 MB/s
2023-04-16 01:35:10,3.18 GB/s,0 kB/s,0 kB/s,2.28 GB/s,0 kB/s,3.19 GB/s,2.28 GB/s,0 kB/s,0 kB/s,3.19 GB/s,0 kB/s,2.28 GB/s
2023-04-16 01:35:20,2.78 GB/s,0 kB/s,5.80 kB/s,1.79 GB/s,0 kB/s,2.79 GB/s,1.79 GB/s,0 kB/s,5.40 kB/s,2.79 GB/s,0 kB/s,1.79 GB/s
2023-04-16 01:35:30,4.30 GB/s,0 kB/s,23.0 kB/s,2.52 GB/s,0 kB/s,4.32 GB/s,2.52 GB/s,0 kB/s,19.6 kB/s,4.32 GB/s,0 kB/s,2.52 GB/s
2023-04-16 01:35:40,3.53 GB/s,0 kB/s,17.2 kB/s,2.51 GB/s,0 kB/s,3.55 GB/s,2.51 GB/s,0 kB/s,15.8 kB/s,3.55 GB/s,0 kB/s,2.51 GB/s
2023-04-16 01:35:50,3.42 GB/s,0 kB/s,68.3 kB/s,1.99 GB/s,0 kB/s,3.44 GB/s,1.99 GB/s,0 kB/s,305 kB/s,3.44 GB/s,0 kB/s,1.99 GB/s
2023-04-16 01:36:00,5.12 GB/s,0 kB/s,5.60 kB/s,3.22 GB/s,0 kB/s,5.13 GB/s,3.22 GB/s,0 kB/s,5.40 kB/s,5.13 GB/s,0 kB/s,3.22 GB/s
2023-04-16 01:36:10,3.79 GB/s,0 kB/s,0 kB/s,2.42 GB/s,0 kB/s,3.81 GB/s,2.42 GB/s,0 kB/s,0 kB/s,3.81 GB/s,0 kB/s,2.42 GB/s
2023-04-16 01:36:20,3.31 GB/s,0 kB/s,17.2 kB/s,2.15 GB/s,0 kB/s,3.32 GB/s,2.15 GB/s,0 kB/s,9.60 kB/s,3.32 GB/s,0 kB/s,2.15 GB/s
2023-04-16 01:36:30,3.11 GB/s,0 kB/s,0 kB/s,1.98 GB/s,0 kB/s,3.12 GB/s,1.98 GB/s,0 kB/s,0 kB/s,3.12 GB/s,0 kB/s,1.98 GB/s
2023-04-16 01:36:40,3.73 GB/s,0 kB/s,11.2 kB/s,2.41 GB/s,0 kB/s,3.75 GB/s,2.41 GB/s,0 kB/s,5.40 kB/s,3.75 GB/s,0 kB/s,2.41 GB/s
2023-04-16 01:36:50,3.33 GB/s,0 kB/s,19 kB/s,2.15 GB/s,0 kB/s,3.34 GB/s,2.15 GB/s,0 kB/s,15 kB/s,3.35 GB/s,0 kB/s,2.15 GB/s
2023-04-16 01:37:00,1.84 GB/s,0 kB/s,11.2 kB/s,1.22 GB/s,0 kB/s,1.85 GB/s,1.22 GB/s,0 kB/s,10.8 kB/s,1.85 GB/s,0 kB/s,1.22 GB/s
2023-04-16 01:37:10,1.87 GB/s,0 kB/s,11.8 kB/s,1.24 GB/s,0 kB/s,1.88 GB/s,1.24 GB/s,0 kB/s,9.60 kB/s,1.88 GB/s,0 kB/s,1.24 GB/s
2023-04-16 01:37:20,3.28 GB/s,0 kB/s,0 kB/s,2.11 GB/s,0 kB/s,3.30 GB/s,2.11 GB/s,0 kB/s,0 kB/s,3.30 GB/s,0 kB/s,2.11 GB/s
2023-04-16 01:37:30,4.05 GB/s,0 kB/s,5.60 kB/s,2.84 GB/s,0 kB/s,4.06 GB/s,2.84 GB/s,0 kB/s,5.40 kB/s,4.06 GB/s,0 kB/s,2.84 GB/s
2023-04-16 01:37:40,2.87 GB/s,0 kB/s,6 kB/s,1.92 GB/s,0 kB/s,2.88 GB/s,1.92 GB/s,0 kB/s,4.20 kB/s,2.88 GB/s,0 kB/s,1.92 GB/s
2023-04-16 01:37:50,3.25 GB/s,0 kB/s,62.1 kB/s,1.66 GB/s,0 kB/s,3.26 GB/s,1.66 GB/s,0 kB/s,294 kB/s,3.26 GB/s,0 kB/s,1.66 GB/s
2023-04-16 01:38:00,3.16 GB/s,0 kB/s,6.60 kB/s,1.98 GB/s,0 kB/s,3.17 GB/s,1.98 GB/s,0 kB/s,9.40 kB/s,3.17 GB/s,0 kB/s,1.98 GB/s
2023-04-16 01:38:10,3.82 GB/s,0 kB/s,22.8 kB/s,2.44 GB/s,0 kB/s,3.83 GB/s,2.44 GB/s,0 kB/s,21.6 kB/s,3.83 GB/s,0 kB/s,2.44 GB/s
2023-04-16 01:38:20,4.39 GB/s,0 kB/s,28.1 kB/s,2.81 GB/s,0 kB/s,4.41 GB/s,2.81 GB/s,0 kB/s,23.3 kB/s,4.41 GB/s,0 kB/s,2.81 GB/s
2023-04-16 01:38:30,3.74 GB/s,0 kB/s,16.8 kB/s,2.38 GB/s,0 kB/s,3.76 GB/s,2.38 GB/s,0 kB/s,10.8 kB/s,3.76 GB/s,0 kB/s,2.38 GB/s
2023-04-16 01:38:40,3.28 GB/s,0 kB/s,0 kB/s,2.13 GB/s,0 kB/s,3.30 GB/s,2.13 GB/s,0 kB/s,0 kB/s,3.30 GB/s,0 kB/s,2.13 GB/s
2023-04-16 01:38:50,5.38 GB/s,0 kB/s,11.8 kB/s,3.40 GB/s,0 kB/s,5.40 GB/s,3.40 GB/s,0 kB/s,9.60 kB/s,5.40 GB/s,0 kB/s,3.40 GB/s
2023-04-16 01:39:00,3.95 GB/s,0 kB/s,12.6 kB/s,2.57 GB/s,0 kB/s,3.97 GB/s,2.57 GB/s,0 kB/s,15.0 kB/s,3.97 GB/s,0 kB/s,2.57 GB/s
2023-04-16 01:39:10,4.39 GB/s,0 kB/s,11.6 kB/s,2.82 GB/s,0 kB/s,4.40 GB/s,2.82 GB/s,0 kB/s,10.8 kB/s,4.40 GB/s,0 kB/s,2.82 GB/s
2023-04-16 01:39:20,5.87 GB/s,0 kB/s,5.80 kB/s,3.69 GB/s,0 kB/s,5.89 GB/s,3.69 GB/s,0 kB/s,5.40 kB/s,5.89 GB/s,0 kB/s,3.69 GB/s
2023-04-16 01:39:30,5.34 GB/s,0 kB/s,23 kB/s,3.37 GB/s,0 kB/s,5.35 GB/s,3.37 GB/s,0 kB/s,20.4 kB/s,5.35 GB/s,0 kB/s,3.37 GB/s
2023-04-16 01:39:40,3.93 GB/s,0 kB/s,5.60 kB/s,2.57 GB/s,0 kB/s,3.95 GB/s,2.57 GB/s,0 kB/s,5.40 kB/s,3.95 GB/s,0 kB/s,2.57 GB/s
2023-04-16 01:39:50,4.56 GB/s,0 kB/s,67.7 kB/s,2.94 GB/s,0 kB/s,4.58 GB/s,2.94 GB/s,0 kB/s,299 kB/s,4.58 GB/s,0 kB/s,2.94 GB/s
2023-04-16 01:40:00,3.97 GB/s,0 kB/s,26 kB/s,2.64 GB/s,0 kB/s,3.99 GB/s,2.64 GB/s,0 kB/s,16.2 kB/s,3.99 GB/s,0 kB/s,2.64 GB/s
2023-04-16 01:40:10,2.98 GB/s,0 kB/s,28.4 kB/s,2.27 GB/s,0 kB/s,2.99 GB/s,2.27 GB/s,0 kB/s,21.6 kB/s,3.00 GB/s,0 kB/s,2.27 GB/s
2023-04-16 01:40:20,2.32 GB/s,0 kB/s,0 kB/s,1.57 GB/s,0 kB/s,2.34 GB/s,1.57 GB/s,0 kB/s,0 kB/s,2.34 GB/s,0 kB/s,1.57 GB/s
2023-04-16 01:40:30,6.31 GB/s,0 kB/s,0 kB/s,4.59 GB/s,0 kB/s,6.33 GB/s,4.59 GB/s,0 kB/s,0 kB/s,6.33 GB/s,0 kB/s,4.59 GB/s
2023-04-16 01:40:40,5.65 GB/s,0 kB/s,17.2 kB/s,2.96 GB/s,0 kB/s,5.66 GB/s,2.96 GB/s,0 kB/s,9.60 kB/s,5.67 GB/s,0 kB/s,2.96 GB/s
2023-04-16 01:40:50,3.39 GB/s,0 kB/s,5.60 kB/s,2.42 GB/s,0 kB/s,3.41 GB/s,2.42 GB/s,0 kB/s,5.40 kB/s,3.41 GB/s,0 kB/s,2.42 GB/s
2023-04-16 01:41:00,5.61 GB/s,0 kB/s,0 kB/s,3.35 GB/s,0 kB/s,5.63 GB/s,3.35 GB/s,0 kB/s,0 kB/s,5.63 GB/s,0 kB/s,3.35 GB/s
2023-04-16 01:41:10,5.22 GB/s,0 kB/s,44.6 kB/s,3.32 GB/s,0 kB/s,5.23 GB/s,3.32 GB/s,0 kB/s,36.6 kB/s,5.23 GB/s,0 kB/s,3.32 GB/s
2023-04-16 01:41:20,4.49 GB/s,0 kB/s,0 kB/s,2.87 GB/s,0 kB/s,4.51 GB/s,2.87 GB/s,0 kB/s,0 kB/s,4.51 GB/s,0 kB/s,2.87 GB/s
2023-04-16 01:41:30,7.28 GB/s,0 kB/s,0 kB/s,4.51 GB/s,0 kB/s,7.30 GB/s,4.51 GB/s,0 kB/s,0 kB/s,7.30 GB/s,0 kB/s,4.51 GB/s
2023-04-16 01:41:40,2.97 GB/s,0 kB/s,11.2 kB/s,2.58 GB/s,0 kB/s,3.00 GB/s,2.58 GB/s,0 kB/s,10.8 kB/s,3.00 GB/s,0 kB/s,2.58 GB/s
2023-04-16 01:41:50,7.60 GB/s,0 kB/s,73.7 kB/s,4.44 GB/s,0 kB/s,7.62 GB/s,4.44 GB/s,0 kB/s,302 kB/s,7.62 GB/s,0 kB/s,4.44 GB/s
2023-04-16 01:42:00,3.18 GB/s,0 kB/s,6.20 kB/s,1.79 GB/s,0 kB/s,3.19 GB/s,1.79 GB/s,0 kB/s,9 kB/s,3.19 GB/s,0 kB/s,1.79 GB/s
2023-04-16 01:42:10,2.62 GB/s,0 kB/s,0 kB/s,1.62 GB/s,0 kB/s,2.62 GB/s,1.62 GB/s,0 kB/s,0 kB/s,2.62 GB/s,0 kB/s,1.62 GB/s
2023-04-16 01:42:20,3.12 GB/s,0 kB/s,17 kB/s,1.93 GB/s,0 kB/s,3.13 GB/s,1.93 GB/s,0 kB/s,10.8 kB/s,3.13 GB/s,0 kB/s,1.93 GB/s
2023-04-16 01:42:30,1.65 GB/s,0 kB/s,6 kB/s,1.08 GB/s,0 kB/s,1.66 GB/s,1.08 GB/s,0 kB/s,4.20 kB/s,1.66 GB/s,0 kB/s,1.08 GB/s
2023-04-16 01:42:40,587 MB/s,0 kB/s,0 kB/s,468 MB/s,0 kB/s,592 MB/s,468 MB/s,0 kB/s,0 kB/s,593 MB/s,0 kB/s,468 MB/s
2023-04-16 01:42:50,1.29 GB/s,0 kB/s,0 kB/s,835 MB/s,0 kB/s,1.30 GB/s,835 MB/s,0 kB/s,0 kB/s,1.30 GB/s,0 kB/s,835 MB/s
2023-04-16 01:43:00,1.27 GB/s,0 kB/s,22.8 kB/s,833 MB/s,0 kB/s,1.28 GB/s,832 MB/s,0 kB/s,15 kB/s,1.28 GB/s,0 kB/s,832 MB/s
2023-04-16 01:43:10,3.10 GB/s,0 kB/s,11.4 kB/s,1.93 GB/s,0 kB/s,3.11 GB/s,1.93 GB/s,0 kB/s,10.8 kB/s,3.11 GB/s,0 kB/s,1.93 GB/s
2023-04-16 01:43:20,1.63 GB/s,0 kB/s,20.4 kB/s,1.07 GB/s,0 kB/s,1.64 GB/s,1.07 GB/s,0 kB/s,16.2 kB/s,1.64 GB/s,0 kB/s,1.07 GB/s
2023-04-16 01:43:30,1.09 GB/s,0 kB/s,11.2 kB/s,708 MB/s,0 kB/s,1.10 GB/s,708 MB/s,0 kB/s,5.40 kB/s,1.10 GB/s,0 kB/s,708 MB/s
2023-04-16 01:43:40,2.61 GB/s,0 kB/s,6 kB/s,1.62 GB/s,0 kB/s,2.62 GB/s,1.62 GB/s,0 kB/s,4.20 kB/s,2.62 GB/s,0 kB/s,1.62 GB/s
2023-04-16 01:43:50,1.03 GB/s,0 kB/s,62.1 kB/s,740 MB/s,0 kB/s,1.03 GB/s,740 MB/s,0 kB/s,299 kB/s,1.03 GB/s,0 kB/s,740 MB/s
2023-04-16 01:44:00,1.58 GB/s,0 kB/s,39.8 kB/s,910 MB/s,0 kB/s,1.58 GB/s,910 MB/s,0 kB/s,27 kB/s,1.58 GB/s,0 kB/s,910 MB/s
2023-04-16 01:44:10,1.60 GB/s,0 kB/s,0 kB/s,1.01 GB/s,0 kB/s,1.60 GB/s,1.01 GB/s,0 kB/s,0 kB/s,1.60 GB/s,0 kB/s,1.01 GB/s
2023-04-16 01:44:20,2.57 GB/s,0 kB/s,0 kB/s,1.61 GB/s,0 kB/s,2.57 GB/s,1.61 GB/s,0 kB/s,0 kB/s,2.57 GB/s,0 kB/s,1.61 GB/s
2023-04-16 01:44:30,1.99 GB/s,0 kB/s,16.8 kB/s,1.24 GB/s,0 kB/s,1.99 GB/s,1.24 GB/s,0 kB/s,13.1 kB/s,2.00 GB/s,0 kB/s,1.24 GB/s
