"Time","Used","Buffer","Cached","Free"
2023-04-16 14:18:10,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:15,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:20,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:25,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:30,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:35,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:40,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:45,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:50,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:18:55,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:19:00,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:19:05,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:19:10,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:19:15,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:19:20,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:19:25,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:19:30,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:19:35,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:19:40,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:19:45,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:19:50,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:19:55,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:20:00,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:20:05,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:20:10,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:20:15,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:20:20,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:20:25,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:20:30,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:20:35,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:20:40,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:20:45,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:20:50,366 MiB,34.2 MiB,416 MiB,154 MiB
2023-04-16 14:20:55,366 MiB,34.2 MiB,416 MiB,154 MiB
2023-04-16 14:21:00,366 MiB,34.2 MiB,416 MiB,154 MiB
2023-04-16 14:21:05,366 MiB,34.2 MiB,416 MiB,154 MiB
2023-04-16 14:21:10,369 MiB,34.2 MiB,416 MiB,151 MiB
2023-04-16 14:21:15,369 MiB,34.2 MiB,416 MiB,151 MiB
2023-04-16 14:21:20,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 14:21:25,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 14:21:30,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:21:35,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:21:40,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 14:21:45,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 14:21:50,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:21:55,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:22:00,384 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:22:05,384 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:22:10,368 MiB,34.2 MiB,416 MiB,151 MiB
2023-04-16 14:22:15,368 MiB,34.2 MiB,416 MiB,151 MiB
2023-04-16 14:22:20,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:22:25,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:22:30,368 MiB,34.2 MiB,416 MiB,151 MiB
2023-04-16 14:22:35,368 MiB,34.2 MiB,416 MiB,151 MiB
2023-04-16 14:22:40,379 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:22:45,379 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:22:50,379 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:22:55,379 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:23:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:23:10,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:23:15,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:23:20,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:25,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:30,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:35,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:40,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:45,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:50,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:23:55,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:24:00,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:24:05,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:24:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:30,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:35,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:24:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:30,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:35,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:25:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:26:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:26:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:26:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:26:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:26:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:26:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:26:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:26:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:26:40,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:26:45,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:26:50,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:26:55,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:00,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:05,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:10,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:15,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:20,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:25,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:40,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:45,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:50,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:27:55,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:00,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:05,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:10,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:15,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:20,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:25,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:40,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:45,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:50,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:28:55,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:00,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:05,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:10,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:15,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:20,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:25,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:40,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:45,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:50,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:29:55,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:00,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:05,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:10,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:15,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:20,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:25,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:30:40,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:30:45,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:30:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:30:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:30,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:35,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:31:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:30,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:35,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:32:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:33:00,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:05,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:10,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:15,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:20,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:25,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:30,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:35,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:33:40,381 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:33:45,381 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:33:50,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:33:55,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:34:00,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:34:05,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:34:10,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:34:15,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:34:20,371 MiB,34.2 MiB,416 MiB,149 MiB
2023-04-16 14:34:25,371 MiB,34.2 MiB,416 MiB,149 MiB
2023-04-16 14:34:30,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:34:35,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:34:40,389 MiB,34.2 MiB,416 MiB,131 MiB
2023-04-16 14:34:45,389 MiB,34.2 MiB,416 MiB,131 MiB
2023-04-16 14:34:50,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:34:55,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:35:00,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:35:05,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:35:10,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:35:15,367 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:35:20,382 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 14:35:25,382 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 14:35:30,368 MiB,34.2 MiB,416 MiB,152 MiB
2023-04-16 14:35:35,368 MiB,34.2 MiB,416 MiB,152 MiB
2023-04-16 14:35:40,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:35:45,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:35:50,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:35:55,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:00,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:05,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:10,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:15,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:20,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:25,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:30,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:35,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:36:40,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:36:45,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:36:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:36:55,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:37:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:37:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:37:10,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:37:15,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:37:20,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:37:25,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:37:30,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:37:35,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:37:40,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:37:45,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:37:50,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:37:55,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:00,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:05,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:10,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:15,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:20,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:25,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:30,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:35,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:40,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:45,373 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:38:50,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:38:55,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:39:00,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:39:05,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:39:10,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:39:15,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:39:20,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:39:25,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:39:30,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:39:35,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:39:40,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:39:45,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:39:50,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:39:55,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:40:00,389 MiB,34.2 MiB,416 MiB,130 MiB
2023-04-16 14:40:05,389 MiB,34.2 MiB,416 MiB,130 MiB
2023-04-16 14:40:10,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:40:15,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:40:20,385 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:40:25,385 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:40:30,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:40:35,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:40:40,393 MiB,34.2 MiB,416 MiB,127 MiB
2023-04-16 14:40:45,393 MiB,34.2 MiB,416 MiB,127 MiB
2023-04-16 14:40:50,390 MiB,34.2 MiB,416 MiB,129 MiB
2023-04-16 14:40:55,390 MiB,34.2 MiB,416 MiB,129 MiB
2023-04-16 14:41:00,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:41:05,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:41:10,381 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:41:15,381 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:41:20,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:41:25,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:41:30,366 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:41:35,366 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:41:40,366 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:41:45,366 MiB,34.2 MiB,416 MiB,153 MiB
2023-04-16 14:41:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:41:55,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:42:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:42:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:42:10,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:42:15,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:42:20,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:42:25,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:42:30,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:42:35,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:42:40,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:42:45,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:42:50,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:42:55,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:43:00,383 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 14:43:05,383 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 14:43:10,383 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 14:43:15,383 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 14:43:20,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:43:25,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:43:30,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:43:35,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:43:40,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:43:45,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:43:50,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:43:55,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:44:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:44:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:44:10,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:44:15,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:44:20,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:44:25,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:44:30,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:44:35,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:44:40,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:44:45,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:44:50,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:44:55,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:00,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:05,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:10,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:15,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:20,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:45:25,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:45:30,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:35,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:40,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:45,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:45:50,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:45:55,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:46:00,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:46:05,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:46:10,384 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:46:15,384 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:46:20,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:46:25,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:46:30,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:46:35,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:46:40,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:46:45,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:46:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:46:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:47:00,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:47:05,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:47:10,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:47:15,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:47:20,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:47:25,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:47:30,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:47:35,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:47:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:47:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:47:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:47:55,373 MiB,34.2 MiB,416 MiB,147 MiB
