"Time","Timestamp","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","TimeToFail"
"2023-04-16 15:35:40","1681634140000","0","0","0","0.057","0.026000000000000002","0.069","0.10099999999999999","375","34.3","416","145","1510","0","0.0228","1140","0","1530","1140","0","0.0192","1530","0","1140","1275855"
"2023-04-16 15:35:45","1681634145000","0","0","0","0.057","0.026000000000000002","0.069","0.10099999999999999","375","34.3","416","145","1510","0","0.0228","1140","0","1530","1140","0","0.0192","1530","0","1140","1270855"
"2023-04-16 15:35:50","1681634150000","0","0","0","0.039","0.019","0.052000000000000005","0.16399999999999998","370","34.3","416","149","4620","0","0.017","2890","0","4630","2890","0","0.0108","4630","0","2890","1265855"
"2023-04-16 15:35:55","1681634155000","0","0","0","0.039","0.019","0.052000000000000005","0.16399999999999998","370","34.3","416","149","4620","0","0.017","2890","0","4630","2890","0","0.0108","4630","0","2890","1260855"
"2023-04-16 15:36:00","1681634160000","0","0","0","0.021","0.012","0.03","0.1","374","34.3","416","145","2620","0","0.0565","1680","0","2630","1680","0","0.28800000000000003","2630","0","1680","1255855"
"2023-04-16 15:36:05","1681634165000","0","0","0","0.021","0.012","0.03","0.1","374","34.3","416","145","2620","0","0.0565","1680","0","2630","1680","0","0.28800000000000003","2630","0","1680","1250855"
"2023-04-16 15:36:10","1681634170000","0","0","0","0.04","0.015","0.054000000000000006","0.162","372","34.3","416","148","4330","0","0.0056","2940","0","4350","2940","0","0.0054","4350","0","2940","1245855"
"2023-04-16 15:36:15","1681634175000","0","0","0","0.04","0.015","0.054000000000000006","0.162","372","34.3","416","148","4330","0","0.0056","2940","0","4350","2940","0","0.0054","4350","0","2940","1240855"
"2023-04-16 15:36:20","1681634180000","0","0","0","0.016","0.005","0.023","0.128","372","34.3","416","148","5110","0","0.0112","2950","0","5120","2950","0","0.0054","5120","0","2950","1235855"
"2023-04-16 15:36:25","1681634185000","0","0","0","0.016","0.005","0.023","0.128","372","34.3","416","148","5110","0","0.0112","2950","0","5120","2950","0","0.0054","5120","0","2950","1230855"
"2023-04-16 15:36:30","1681634190000","0","0","0","0.040999999999999995","0.017","0.061","0.107","372","34.3","416","148","1960","0","0.028800000000000003","1340","0","1980","1340","0","0.020399999999999998","1980","0","1340","1225855"
"2023-04-16 15:36:35","1681634195000","0","0","0","0.040999999999999995","0.017","0.061","0.107","372","34.3","416","148","1960","0","0.028800000000000003","1340","0","1980","1340","0","0.020399999999999998","1980","0","1340","1220855"
"2023-04-16 15:36:40","1681634200000","0","0","0","0.02","0.013999999999999999","0.037000000000000005","0.10099999999999999","370","34.3","416","150","2760","0","0","1730","0","2760","1730","0","0","2760","0","1730","1215855"
"2023-04-16 15:36:45","1681634205000","0","0","0","0.02","0.013999999999999999","0.037000000000000005","0.10099999999999999","370","34.3","416","150","2760","0","0","1730","0","2760","1730","0","0","2760","0","1730","1210855"
"2023-04-16 15:36:50","1681634210000","0","0","0","0.01","0.002","0.013000000000000001","0.061","370","34.3","416","150","2160","0","0","1360","0","2170","1360","0","0","2170","0","1360","1205855"
"2023-04-16 15:36:55","1681634215000","0","0","0","0.01","0.002","0.013000000000000001","0.061","370","34.3","416","150","2160","0","0","1360","0","2170","1360","0","0","2170","0","1360","1200855"
"2023-04-16 15:37:00","1681634220000","0","0","0","0.015","0.006","0.022000000000000002","0.08900000000000001","370","34.3","416","150","2970","0","0","1840","0","2970","1840","0","0","2970","0","1840","1195855"
"2023-04-16 15:37:05","1681634225000","0","0","0","0.015","0.006","0.022000000000000002","0.08900000000000001","370","34.3","416","150","2970","0","0","1840","0","2970","1840","0","0","2970","0","1840","1190855"
"2023-04-16 15:37:10","1681634230000","0","0","0","0.016","0.006","0.019","0.066","370","34.3","416","150","2110","0","0.0112","1320","0","2120","1320","0","0.0108","2120","0","1320","1185855"
"2023-04-16 15:37:15","1681634235000","0","0","0","0.016","0.006","0.019","0.066","370","34.3","416","150","2110","0","0.0112","1320","0","2120","1320","0","0.0108","2120","0","1320","1180855"
"2023-04-16 15:37:20","1681634240000","0","0","0","0.021","0.009000000000000001","0.03","0.083","370","34.3","416","150","2560","0","0.0116","1630","0","2570","1630","0","0.0096","2570","0","1630","1175855"
"2023-04-16 15:37:25","1681634245000","0","0","0","0.021","0.009000000000000001","0.03","0.083","370","34.3","416","150","2560","0","0.0116","1630","0","2570","1630","0","0.0096","2570","0","1630","1170855"
"2023-04-16 15:37:30","1681634250000","0","0","0","0.019","0.017","0.026000000000000002","0.064","370","34.3","416","150","2140","0","0.0114","1360","0","2150","1360","0","0.0108","2150","0","1360","1165855"
"2023-04-16 15:37:35","1681634255000","0","0","0","0.019","0.017","0.026000000000000002","0.064","370","34.3","416","150","2140","0","0.0114","1360","0","2150","1360","0","0.0108","2150","0","1360","1160855"
"2023-04-16 15:37:40","1681634260000","0","0","0","0.005","0.002","0.008","0.071","374","34.3","416","146","2470","0","0","1530","0","2470","1530","0","0","2470","0","1530","1155855"
"2023-04-16 15:37:45","1681634265000","0","0","0","0.005","0.002","0.008","0.071","374","34.3","416","146","2470","0","0","1530","0","2470","1530","0","0","2470","0","1530","1150855"
"2023-04-16 15:37:50","1681634270000","0","0","0","0.021","0.024","0.027999999999999997","0.065","374","34.3","416","146","1820","0","0.0056","1200","0","1840","1200","0","0.0054","1840","0","1200","1145855"
"2023-04-16 15:37:55","1681634275000","0","0","0","0.021","0.024","0.027999999999999997","0.065","374","34.3","416","146","1820","0","0.0056","1200","0","1840","1200","0","0.0054","1840","0","1200","1140855"
"2023-04-16 15:38:00","1681634280000","0","0","0","0.008","0.003","0.011000000000000001","0.055999999999999994","374","34.3","416","146","2000","0","0.0625","1240","0","2000","1240","0","0.289","2000","0","1240","1135855"
"2023-04-16 15:38:05","1681634285000","0","0","0","0.008","0.003","0.011000000000000001","0.055999999999999994","374","34.3","416","146","2000","0","0.0625","1240","0","2000","1240","0","0.289","2000","0","1240","1130855"
"2023-04-16 15:38:10","1681634290000","0","0","0","0.027000000000000003","0.022000000000000002","0.033","0.04","374","34.3","416","146","337","0","0.0224","318","0","348","318","0","0.0162","349","0","318","1125855"
"2023-04-16 15:38:15","1681634295000","0","0","0","0.027000000000000003","0.022000000000000002","0.033","0.04","374","34.3","416","146","337","0","0.0224","318","0","348","318","0","0.0162","349","0","318","1120855"
"2023-04-16 15:38:20","1681634300000","0","0","0","0.02","0.012","0.03","0.08800000000000001","374","34.3","416","146","2260","0","0.0058","1450","0","2270","1450","0","0.0054","2270","0","1450","1115855"
"2023-04-16 15:38:25","1681634305000","0","0","0","0.02","0.012","0.03","0.08800000000000001","374","34.3","416","146","2260","0","0.0058","1450","0","2270","1450","0","0.0054","2270","0","1450","1110855"
"2023-04-16 15:38:30","1681634310000","0","0","0","0.015","0.01","0.018000000000000002","0.06","374","34.3","416","146","1700","0","0.0116","1070","0","1700","1070","0","0.0096","1700","0","1070","1105855"
"2023-04-16 15:38:35","1681634315000","0","0","0","0.015","0.01","0.018000000000000002","0.06","374","34.3","416","146","1700","0","0.0116","1070","0","1700","1070","0","0.0096","1700","0","1070","1100855"
"2023-04-16 15:38:40","1681634320000","0","0","0","0.017","0.011000000000000001","0.02","0.062","374","34.3","416","146","1580","0","0","1010","0","1590","1010","0","0","1590","0","1010","1095855"
"2023-04-16 15:38:45","1681634325000","0","0","0","0.017","0.011000000000000001","0.02","0.062","374","34.3","416","146","1580","0","0","1010","0","1590","1010","0","0","1590","0","1010","1090855"
"2023-04-16 15:38:50","1681634330000","0","0","0","0.031","0.023","0.048","0.073","378","34.3","416","142","1270","0","0.0282","911","0","1280","911","0","0.0162","1280","0","911","1085855"
"2023-04-16 15:38:55","1681634335000","0","0","0","0.031","0.023","0.048","0.073","378","34.3","416","142","1270","0","0.0282","911","0","1280","911","0","0.0162","1280","0","911","1080855"
"2023-04-16 15:39:00","1681634340000","0","0","0","0.031","0.019","0.033","0.107","378","34.3","416","142","2800","0","0.0067","1770","0","2810","1770","0","0.0095","2810","0","1770","1075855"
"2023-04-16 15:39:05","1681634345000","0","0","0","0.031","0.019","0.033","0.107","378","34.3","416","142","2800","0","0.0067","1770","0","2810","1770","0","0.0095","2810","0","1770","1070855"
"2023-04-16 15:39:10","1681634350000","0","0","0","0.019","0.009000000000000001","0.016","0.08900000000000001","378","34.3","416","142","2940","0","0.0112","1810","0","2950","1810","0","0.0108","2950","0","1810","1065855"
"2023-04-16 15:39:15","1681634355000","0","0","0","0.019","0.009000000000000001","0.016","0.08900000000000001","378","34.3","416","142","2940","0","0.0112","1810","0","2950","1810","0","0.0108","2950","0","1810","1060855"
"2023-04-16 15:39:20","1681634360000","0","0","0","0.018000000000000002","0.008","0.02","0.08800000000000001","378","34.3","416","142","3040","0","0.006","1910","0","3050","1910","0","0.004200000000000001","3050","0","1910","1055855"
"2023-04-16 15:39:25","1681634365000","0","0","0","0.018000000000000002","0.008","0.02","0.08800000000000001","378","34.3","416","142","3040","0","0.006","1910","0","3050","1910","0","0.004200000000000001","3050","0","1910","1050855"
"2023-04-16 15:39:30","1681634370000","0","0","0","0.025","0.011000000000000001","0.039","0.10099999999999999","378","34.3","416","142","2810","0","0","1790","0","2820","1790","0","0","2820","0","1790","1045855"
"2023-04-16 15:39:35","1681634375000","0","0","0","0.025","0.011000000000000001","0.039","0.10099999999999999","378","34.3","416","142","2810","0","0","1790","0","2820","1790","0","0","2820","0","1790","1040855"
"2023-04-16 15:39:40","1681634380000","0","0","0","0.016","0.008","0.032","0.055","378","34.3","416","142","1180","0","0.0148","811","0","1190","811","0","0.0108","1190","0","811","1035855"
"2023-04-16 15:39:45","1681634385000","0","0","0","0.016","0.008","0.032","0.055","378","34.3","416","142","1180","0","0.0148","811","0","1190","811","0","0.0108","1190","0","811","1030855"
"2023-04-16 15:39:50","1681634390000","0","0","0","0.033","0.02","0.043","0.049","378","34.3","416","142","373","0","0.0172","315","0","384","315","0","0.0096","385","0","315","1025855"
"2023-04-16 15:39:55","1681634395000","0","0","0","0.033","0.02","0.043","0.049","378","34.3","416","142","373","0","0.0172","315","0","384","315","0","0.0096","385","0","315","1020855"
"2023-04-16 15:40:00","1681634400000","0","0","0","0.026000000000000002","0.013000000000000001","0.04","0.077","376","34.3","416","144","1750","0","0.0565","1160","0","1760","1150","0","0.28700000000000003","1760","0","1150","1015855"
"2023-04-16 15:40:05","1681634405000","0","0","0","0.026000000000000002","0.013000000000000001","0.04","0.077","376","34.3","416","144","1750","0","0.0565","1160","0","1760","1150","0","0.28700000000000003","1760","0","1150","1010855"
"2023-04-16 15:40:10","1681634410000","0","0","0","0.025","0.033","0.027999999999999997","0.07","376","34.3","416","144","1670","0","0.0056","1060","0","1670","1060","0","0.0054","1670","0","1060","1005855"
"2023-04-16 15:40:15","1681634415000","0","0","0","0.025","0.033","0.027999999999999997","0.07","376","34.3","416","144","1670","0","0.0056","1060","0","1670","1060","0","0.0054","1670","0","1060","1000855"
"2023-04-16 15:40:20","1681634420000","0","0","0","0.022000000000000002","0.015","0.027000000000000003","0.081","376","34.3","416","144","2120","0","0","1350","0","2130","1350","0","0","2130","0","1350","995855"
"2023-04-16 15:40:25","1681634425000","0","0","0","0.022000000000000002","0.015","0.027000000000000003","0.081","376","34.3","416","144","2120","0","0","1350","0","2130","1350","0","0","2130","0","1350","990855"
"2023-04-16 15:40:30","1681634430000","0","0","0","0.031","0.019","0.039","0.08199999999999999","370","34.3","416","150","1810","0","0.0058","1200","0","1820","1200","0","0.0054","1820","0","1200","985855"
"2023-04-16 15:40:35","1681634435000","0","0","0","0.031","0.019","0.039","0.08199999999999999","370","34.3","416","150","1810","0","0.0058","1200","0","1820","1200","0","0.0054","1820","0","1200","980855"
"2023-04-16 15:40:40","1681634440000","0","0","0","0.025","0.011000000000000001","0.035","0.08900000000000001","370","34.3","416","150","2600","0","0.046200000000000005","1650","0","2610","1650","0","0.04020000000000001","2610","0","1650","975855"
"2023-04-16 15:40:45","1681634445000","0","0","0","0.025","0.011000000000000001","0.035","0.08900000000000001","370","34.3","416","150","2600","0","0.046200000000000005","1650","0","2610","1650","0","0.04020000000000001","2610","0","1650","970855"
"2023-04-16 15:40:50","1681634450000","0","0","0","0.013999999999999999","0.008","0.025","0.051","370","34.3","416","150","1270","0","0.08020000000000001","820","0","1280","820","0","0.0782","1280","0","820","965855"
"2023-04-16 15:40:55","1681634455000","0","0","0","0.013999999999999999","0.008","0.025","0.051","370","34.3","416","150","1270","0","0.08020000000000001","820","0","1280","820","0","0.0782","1280","0","820","960855"
"2023-04-16 15:41:00","1681634460000","0","0","0","0.011000000000000001","0.006","0.015","0.075","374","34.3","416","146","2430","0","0.113","1530","0","2430","1530","0","0.113","2430","0","1530","955855"
"2023-04-16 15:41:05","1681634465000","0","0","0","0.011000000000000001","0.006","0.015","0.075","374","34.3","416","146","2430","0","0.113","1530","0","2430","1530","0","0.113","2430","0","1530","950855"
"2023-04-16 15:41:10","1681634470000","0","0","0","0.028999999999999998","0.012","0.033","0.12300000000000001","380","34.3","416","140","3820","0","0.07840000000000001","2390","0","3830","2390","0","0.07840000000000001","3830","0","2390","945855"
"2023-04-16 15:41:15","1681634475000","0","0","0","0.028999999999999998","0.012","0.033","0.12300000000000001","380","34.3","416","140","3820","0","0.07840000000000001","2390","0","3830","2390","0","0.07840000000000001","3830","0","2390","940855"
"2023-04-16 15:41:20","1681634480000","0","0","0","0.021","0.011000000000000001","0.02","0.07","380","34.3","416","140","2220","0","0.040799999999999996","1380","0","2220","1380","0","0.04020000000000001","2230","0","1380","935855"
"2023-04-16 15:41:25","1681634485000","0","0","0","0.021","0.011000000000000001","0.02","0.07","380","34.3","416","140","2220","0","0.040799999999999996","1380","0","2220","1380","0","0.04020000000000001","2230","0","1380","930855"
"2023-04-16 15:41:30","1681634490000","0","0","0","0.013000000000000001","0.012","0.015","0.054000000000000006","378","34.3","416","142","1420","0","0.0058","922","0","1430","922","0","0.0086","1430","0","922","925855"
"2023-04-16 15:41:35","1681634495000","0","0","0","0.013000000000000001","0.012","0.015","0.054000000000000006","378","34.3","416","142","1420","0","0.0058","922","0","1430","922","0","0.0086","1430","0","922","920855"
"2023-04-16 15:41:40","1681634500000","0","0","0","0.033","0.031","0.038","0.071","378","34.3","416","142","1300","0","0","849","0","1310","849","0","0","1310","0","849","915855"
"2023-04-16 15:41:45","1681634505000","0","0","0","0.033","0.031","0.038","0.071","378","34.3","416","142","1300","0","0","849","0","1310","849","0","0","1310","0","849","910855"
"2023-04-16 15:41:50","1681634510000","0","0","0","0.021","0.018000000000000002","0.033","0.042","378","34.3","416","142","747","0","0.0116","543","0","755","543","0","0.0096","756","0","543","905855"
"2023-04-16 15:41:55","1681634515000","0","0","0","0.021","0.018000000000000002","0.033","0.042","378","34.3","416","142","747","0","0.0116","543","0","755","543","0","0.0096","756","0","543","900855"
"2023-04-16 15:42:00","1681634520000","0","0","0","0.028999999999999998","0.013999999999999999","0.043","0.086","378","34.3","416","142","2320","0","0.0681","1490","0","2330","1490","0","0.302","2330","0","1490","895855"
"2023-04-16 15:42:05","1681634525000","0","0","0","0.028999999999999998","0.013999999999999999","0.043","0.086","378","34.3","416","142","2320","0","0.0681","1490","0","2330","1490","0","0.302","2330","0","1490","890855"
"2023-04-16 15:42:10","1681634530000","0","0","0","0.012","0.006999999999999999","0.017","0.071","375","34.3","416","144","1710","0","0","1280","0","1720","1280","0","0","1720","0","1280","885855"
"2023-04-16 15:42:15","1681634535000","0","0","0","0.012","0.006999999999999999","0.017","0.071","375","34.3","416","144","1710","0","0","1280","0","1720","1280","0","0","1720","0","1280","880855"
"2023-04-16 15:42:20","1681634540000","0","0","0","0.027999999999999997","0.011000000000000001","0.033","0.073","375","34.3","416","144","2160","0","0","1200","0","2170","1200","0","0","2170","0","1200","875855"
"2023-04-16 15:42:25","1681634545000","0","0","0","0.027999999999999997","0.011000000000000001","0.033","0.073","375","34.3","416","144","2160","0","0","1200","0","2170","1200","0","0","2170","0","1200","870855"
"2023-04-16 15:42:30","1681634550000","0","0","0","0.012","0.011000000000000001","0.017","0.094","373","34.3","416","146","3140","0","0.0058","1940","0","3140","1940","0","0.0054","3140","0","1940","865855"
"2023-04-16 15:42:35","1681634555000","0","0","0","0.012","0.011000000000000001","0.017","0.094","373","34.3","416","146","3140","0","0.0058","1940","0","3140","1940","0","0.0054","3140","0","1940","860855"
"2023-04-16 15:42:40","1681634560000","0","0","0","0.017","0.006","0.024","0.087","373","34.3","416","146","2130","0","0","1650","0","2140","1650","0","0","2140","0","1650","855855"
"2023-04-16 15:42:45","1681634565000","0","0","0","0.017","0.006","0.024","0.087","373","34.3","416","146","2130","0","0","1650","0","2140","1650","0","0","2140","0","1650","850855"
"2023-04-16 15:42:50","1681634570000","0","0","0","0.016","0.01","0.026000000000000002","0.065","373","34.3","416","146","1670","0","0","792","0","1680","792","0","0","1680","0","792","845855"
"2023-04-16 15:42:55","1681634575000","0","0","0","0.016","0.01","0.026000000000000002","0.065","373","34.3","416","146","1670","0","0","792","0","1680","792","0","0","1680","0","792","840855"
"2023-04-16 15:43:00","1681634580000","0","0","0","0.024","0.009000000000000001","0.03","0.07400000000000001","371","34.3","416","148","1740","0","0","1120","0","1750","1120","0","0","1750","0","1120","835855"
"2023-04-16 15:43:05","1681634585000","0","0","0","0.024","0.009000000000000001","0.03","0.07400000000000001","371","34.3","416","148","1740","0","0","1120","0","1750","1120","0","0","1750","0","1120","830855"
"2023-04-16 15:43:10","1681634590000","0","0","0","0.022000000000000002","0.017","0.034","0.08800000000000001","371","34.3","416","148","2240","0","0.0172","1410","0","2250","1410","0","0.0096","2250","0","1410","825855"
"2023-04-16 15:43:15","1681634595000","0","0","0","0.022000000000000002","0.017","0.034","0.08800000000000001","371","34.3","416","148","2240","0","0.0172","1410","0","2250","1410","0","0.0096","2250","0","1410","820855"
"2023-04-16 15:43:20","1681634600000","0","0","0","0.023","0.012","0.032","0.10300000000000001","371","34.3","416","148","2880","0","0.016800000000000002","2029.9999999999998","0","2880","2029.9999999999998","0","0.0108","2880","0","2029.9999999999998","815855"
"2023-04-16 15:43:25","1681634605000","0","0","0","0.023","0.012","0.032","0.10300000000000001","371","34.3","416","148","2880","0","0.016800000000000002","2029.9999999999998","0","2880","2029.9999999999998","0","0.0108","2880","0","2029.9999999999998","810855"
"2023-04-16 15:43:30","1681634610000","0","0","0","0.024","0.009000000000000001","0.039","0.068","371","34.3","416","148","1970","0","0","1050","0","1980","1050","0","0","1980","0","1050","805855"
"2023-04-16 15:43:35","1681634615000","0","0","0","0.024","0.009000000000000001","0.039","0.068","371","34.3","416","148","1970","0","0","1050","0","1980","1050","0","0","1980","0","1050","800855"
"2023-04-16 15:43:40","1681634620000","0","0","0","0.036000000000000004","0.015","0.042","0.11900000000000001","371","34.3","416","148","3210","0","0.0114","2040","0","3220","2040","0","0.0108","3230","0","2040","795855"
"2023-04-16 15:43:45","1681634625000","0","0","0","0.036000000000000004","0.015","0.042","0.11900000000000001","371","34.3","416","148","3210","0","0.0114","2040","0","3220","2040","0","0.0108","3230","0","2040","790855"
"2023-04-16 15:43:50","1681634630000","0","0","0","0.017","0.005","0.021","0.105","371","34.3","416","148","3920","0","0.0112","2450","0","3920","2450","0","0.0108","3920","0","2450","785855"
"2023-04-16 15:43:55","1681634635000","0","0","0","0.017","0.005","0.021","0.105","371","34.3","416","148","3920","0","0.0112","2450","0","3920","2450","0","0.0108","3920","0","2450","780855"
"2023-04-16 15:44:00","1681634640000","0","0","0","0.009000000000000001","0.003","0.013000000000000001","0.048","371","34.3","416","148","1550","0","0.0565","949","0","1560","949","0","0.291","1560","0","949","775855"
"2023-04-16 15:44:05","1681634645000","0","0","0","0.009000000000000001","0.003","0.013000000000000001","0.048","371","34.3","416","148","1550","0","0.0565","949","0","1560","949","0","0.291","1560","0","949","770855"
"2023-04-16 15:44:10","1681634650000","0","0","0","0.021","0.011000000000000001","0.027999999999999997","0.079","371","34.3","416","148","2160","0","0.0058","1370","0","2160","1370","0","0.0054","2160","0","1370","765855"
"2023-04-16 15:44:15","1681634655000","0","0","0","0.021","0.011000000000000001","0.027999999999999997","0.079","371","34.3","416","148","2160","0","0.0058","1370","0","2160","1370","0","0.0054","2160","0","1370","760855"
"2023-04-16 15:44:20","1681634660000","0","0","0","0.019","0.013999999999999999","0.033","0.066","371","34.3","416","148","1710","0","0.0058","1100","0","1710","1100","0","0.0054","1710","0","1100","755855"
"2023-04-16 15:44:25","1681634665000","0","0","0","0.019","0.013999999999999999","0.033","0.066","371","34.3","416","148","1710","0","0.0058","1100","0","1710","1100","0","0.0054","1710","0","1100","750855"
"2023-04-16 15:44:30","1681634670000","0","0","0","0.025","0.02","0.038","0.064","375","34.3","416","144","1190","0","0","788","0","1200","788","0","0","1200","0","788","745855"
"2023-04-16 15:44:35","1681634675000","0","0","0","0.025","0.02","0.038","0.064","375","34.3","416","144","1190","0","0","788","0","1200","788","0","0","1200","0","788","740855"
"2023-04-16 15:44:40","1681634680000","0","0","0","0.02","0.013000000000000001","0.025","0.085","375","34.3","416","144","2660","0","0.016800000000000002","1650","0","2660","1650","0","0.018600000000000002","2660","0","1650","735855"
"2023-04-16 15:44:45","1681634685000","0","0","0","0.02","0.013000000000000001","0.025","0.085","375","34.3","416","144","2660","0","0.016800000000000002","1650","0","2660","1650","0","0.018600000000000002","2660","0","1650","730855"
"2023-04-16 15:44:50","1681634690000","0","0","0","0.026000000000000002","0.02","0.04","0.084","375","34.3","416","144","2029.9999999999998","0","0.006200000000000001","1310","0","2040","1310","0","0.009000000000000001","2040","0","1310","725855"
"2023-04-16 15:44:55","1681634695000","0","0","0","0.026000000000000002","0.02","0.04","0.084","375","34.3","416","144","2029.9999999999998","0","0.006200000000000001","1310","0","2040","1310","0","0.009000000000000001","2040","0","1310","720855"
"2023-04-16 15:45:00","1681634700000","0","0","0","0.03","0.013000000000000001","0.040999999999999995","0.079","369","34.3","416","150","1750","0","0.006","1150","0","1760","1150","0","0.004200000000000001","1760","0","1150","715855"
"2023-04-16 15:45:05","1681634705000","0","0","0","0.03","0.013000000000000001","0.040999999999999995","0.079","369","34.3","416","150","1750","0","0.006","1150","0","1760","1150","0","0.004200000000000001","1760","0","1150","710855"
"2023-04-16 15:45:10","1681634710000","0","0","0","0.011000000000000001","0.012","0.013999999999999999","0.059000000000000004","369","34.3","416","150","1680","0","0","1050","0","1680","1050","0","0","1680","0","1050","705855"
"2023-04-16 15:45:15","1681634715000","0","0","0","0.011000000000000001","0.012","0.013999999999999999","0.059000000000000004","369","34.3","416","150","1680","0","0","1050","0","1680","1050","0","0","1680","0","1050","700855"
"2023-04-16 15:45:20","1681634720000","0","0","0","0.019","0.008","0.027000000000000003","0.073","369","34.3","416","150","2040","0","0","1290","0","2050","1290","0","0","2050","0","1290","695855"
"2023-04-16 15:45:25","1681634725000","0","0","0","0.019","0.008","0.027000000000000003","0.073","369","34.3","416","150","2040","0","0","1290","0","2050","1290","0","0","2050","0","1290","690855"
"2023-04-16 15:45:30","1681634730000","0","0","0","0.037000000000000005","0.024","0.053","0.07","369","34.3","416","150","836","0","0","814","0","847","814","0","0","848","0","814","685855"
"2023-04-16 15:45:35","1681634735000","0","0","0","0.037000000000000005","0.024","0.053","0.07","369","34.3","416","150","836","0","0","814","0","847","814","0","0","848","0","814","680855"
"2023-04-16 15:45:40","1681634740000","0","0","0","0.015","0.011000000000000001","0.022000000000000002","0.039","369","34.3","416","150","1100","0","0.051000000000000004","516","0","1100","516","0","0.048799999999999996","1110","0","516","675855"
"2023-04-16 15:45:45","1681634745000","0","0","0","0.015","0.011000000000000001","0.022000000000000002","0.039","369","34.3","416","150","1100","0","0.051000000000000004","516","0","1100","516","0","0.048799999999999996","1110","0","516","670855"
"2023-04-16 15:45:50","1681634750000","0","0","0","0.011000000000000001","0.004","0.013999999999999999","0.065","369","34.3","416","150","1970","0","0.115","1230","0","1970","1230","0","0.109","1970","0","1230","665855"
"2023-04-16 15:45:55","1681634755000","0","0","0","0.011000000000000001","0.004","0.013999999999999999","0.065","369","34.3","416","150","1970","0","0.115","1230","0","1970","1230","0","0.109","1970","0","1230","660855"
"2023-04-16 15:46:00","1681634760000","0","0","0","0.035","0.035","0.044000000000000004","0.096","373","34.3","416","146","1820","0","0.125","1450","0","1830","1450","0","0.356","1830","0","1450","655855"
"2023-04-16 15:46:05","1681634765000","0","0","0","0.035","0.035","0.044000000000000004","0.096","373","34.3","416","146","1820","0","0.125","1450","0","1830","1450","0","0.356","1830","0","1450","650855"
"2023-04-16 15:46:10","1681634770000","0","0","0","0.008","0.01","0.011000000000000001","0.094","373","34.3","416","146","3270","0","0.0686","1760","0","3280","1760","0","0.0686","3280","0","1760","645855"
"2023-04-16 15:46:15","1681634775000","0","0","0","0.008","0.01","0.011000000000000001","0.094","373","34.3","416","146","3270","0","0.0686","1760","0","3280","1760","0","0.0686","3280","0","1760","640855"
"2023-04-16 15:46:20","1681634780000","0","0","0","0.032","0.031","0.039","0.065","377","34.3","416","142","760","0","0.0294","553","0","769","553","0","0.0294","770","0","553","635855"
"2023-04-16 15:46:25","1681634785000","0","0","0","0.032","0.031","0.039","0.065","377","34.3","416","142","760","0","0.0294","553","0","769","553","0","0.0294","770","0","553","630855"
"2023-04-16 15:46:30","1681634790000","0","0","0","0.02","0.012","0.027999999999999997","0.126","375","34.3","416","144","4059.9999999999995","0","0.039799999999999995","2520","0","4059.9999999999995","2520","0","0.0324","4059.9999999999995","0","2520","625855"
"2023-04-16 15:46:35","1681634795000","0","0","0","0.02","0.012","0.027999999999999997","0.126","375","34.3","416","144","4059.9999999999995","0","0.039799999999999995","2520","0","4059.9999999999995","2520","0","0.0324","4059.9999999999995","0","2520","620855"
"2023-04-16 15:46:40","1681634800000","0","0","0","0.027000000000000003","0.013999999999999999","0.037000000000000005","0.091","373","34.3","416","146","2170","0","0.027","1380","0","2180","1380","0","0.0194","2180","0","1380","615855"
"2023-04-16 15:46:45","1681634805000","0","0","0","0.027000000000000003","0.013999999999999999","0.037000000000000005","0.091","373","34.3","416","146","2170","0","0.027","1380","0","2180","1380","0","0.0194","2180","0","1380","610855"
"2023-04-16 15:46:50","1681634810000","0","0","0","0.01","0.008","0.023","0.076","373","34.3","416","146","2050","0","0.0224","1280","0","2050","1280","0","0.0108","2060","0","1280","605855"
"2023-04-16 15:46:55","1681634815000","0","0","0","0.01","0.008","0.023","0.076","373","34.3","416","146","2050","0","0.0224","1280","0","2050","1280","0","0.0108","2060","0","1280","600855"
"2023-04-16 15:47:00","1681634820000","0","0","0","0.025","0.006","0.026000000000000002","0.08800000000000001","371","34.3","416","148","2590","0","0.018600000000000002","1640","0","2600","1640","0","0.0108","2600","0","1640","595855"
"2023-04-16 15:47:05","1681634825000","0","0","0","0.025","0.006","0.026000000000000002","0.08800000000000001","371","34.3","416","148","2590","0","0.018600000000000002","1640","0","2600","1640","0","0.0108","2600","0","1640","590855"
"2023-04-16 15:47:10","1681634830000","0","0","0","0.022000000000000002","0.01","0.034","0.08800000000000001","371","34.3","416","148","2170","0","0.0058","1360","0","2180","1360","0","0.0054","2180","0","1360","585855"
