"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
2023-04-16 14:28:05,1.00 GB/s,0 kB/s,56.5 kB/s,613 MB/s,0 kB/s,1.01 GB/s,613 MB/s,0 kB/s,289 kB/s,1.01 GB/s,0 kB/s,613 MB/s
2023-04-16 14:28:10,28.2 MB/s,0 kB/s,11.2 kB/s,38.3 MB/s,0 kB/s,29.5 MB/s,38.2 MB/s,0 kB/s,10 kB/s,30.5 MB/s,0 kB/s,38.2 MB/s
2023-04-16 14:28:15,28.2 MB/s,0 kB/s,11.2 kB/s,38.3 MB/s,0 kB/s,29.5 MB/s,38.2 MB/s,0 kB/s,10 kB/s,30.5 MB/s,0 kB/s,38.2 MB/s
2023-04-16 14:28:20,80.8 MB/s,0 kB/s,7.40 kB/s,59.6 MB/s,0 kB/s,83.0 MB/s,59.6 MB/s,0 kB/s,5.40 kB/s,83.9 MB/s,0 kB/s,59.6 MB/s
2023-04-16 14:28:25,80.8 MB/s,0 kB/s,7.40 kB/s,59.6 MB/s,0 kB/s,83.0 MB/s,59.6 MB/s,0 kB/s,5.40 kB/s,83.9 MB/s,0 kB/s,59.6 MB/s
2023-04-16 14:28:30,1.02 GB/s,0 kB/s,40.2 kB/s,628 MB/s,0 kB/s,1.02 GB/s,628 MB/s,0 kB/s,39.4 kB/s,1.03 GB/s,0 kB/s,628 MB/s
2023-04-16 14:28:35,1.02 GB/s,0 kB/s,40.2 kB/s,628 MB/s,0 kB/s,1.02 GB/s,628 MB/s,0 kB/s,39.4 kB/s,1.03 GB/s,0 kB/s,628 MB/s
2023-04-16 14:28:40,496 MB/s,0 kB/s,53.1 kB/s,615 MB/s,0 kB/s,497 MB/s,615 MB/s,0 kB/s,50.1 kB/s,498 MB/s,0 kB/s,615 MB/s
2023-04-16 14:28:45,496 MB/s,0 kB/s,53.1 kB/s,615 MB/s,0 kB/s,497 MB/s,615 MB/s,0 kB/s,50.1 kB/s,498 MB/s,0 kB/s,615 MB/s
2023-04-16 14:28:50,510 MB/s,0 kB/s,0 kB/s,718 kB/s,0 kB/s,511 MB/s,663 kB/s,0 kB/s,0 kB/s,512 MB/s,0 kB/s,663 kB/s
2023-04-16 14:28:55,510 MB/s,0 kB/s,0 kB/s,718 kB/s,0 kB/s,511 MB/s,663 kB/s,0 kB/s,0 kB/s,512 MB/s,0 kB/s,663 kB/s
2023-04-16 14:29:00,44.6 MB/s,0 kB/s,0 kB/s,40.6 MB/s,0 kB/s,46.1 MB/s,40.5 MB/s,0 kB/s,0 kB/s,47.0 MB/s,0 kB/s,40.5 MB/s
2023-04-16 14:29:05,44.6 MB/s,0 kB/s,0 kB/s,40.6 MB/s,0 kB/s,46.1 MB/s,40.5 MB/s,0 kB/s,0 kB/s,47.0 MB/s,0 kB/s,40.5 MB/s
2023-04-16 14:29:10,554 MB/s,0 kB/s,22.4 kB/s,359 MB/s,0 kB/s,556 MB/s,358 MB/s,0 kB/s,20.4 kB/s,557 MB/s,0 kB/s,358 MB/s
2023-04-16 14:29:15,554 MB/s,0 kB/s,22.4 kB/s,359 MB/s,0 kB/s,556 MB/s,358 MB/s,0 kB/s,20.4 kB/s,557 MB/s,0 kB/s,358 MB/s
2023-04-16 14:29:20,58.6 MB/s,0 kB/s,6 kB/s,53.6 MB/s,0 kB/s,60.5 MB/s,53.5 MB/s,0 kB/s,4.20 kB/s,61.5 MB/s,0 kB/s,53.5 MB/s
2023-04-16 14:29:25,58.6 MB/s,0 kB/s,6 kB/s,53.6 MB/s,0 kB/s,60.5 MB/s,53.5 MB/s,0 kB/s,4.20 kB/s,61.5 MB/s,0 kB/s,53.5 MB/s
2023-04-16 14:29:30,69.4 MB/s,0 kB/s,33.6 kB/s,61.8 MB/s,0 kB/s,71.5 MB/s,61.8 MB/s,0 kB/s,30 kB/s,72.4 MB/s,0 kB/s,61.8 MB/s
2023-04-16 14:29:35,69.4 MB/s,0 kB/s,33.6 kB/s,61.8 MB/s,0 kB/s,71.5 MB/s,61.8 MB/s,0 kB/s,30 kB/s,72.4 MB/s,0 kB/s,61.8 MB/s
2023-04-16 14:29:40,506 MB/s,0 kB/s,11.6 kB/s,330 MB/s,0 kB/s,507 MB/s,330 MB/s,0 kB/s,10.8 kB/s,508 MB/s,0 kB/s,330 MB/s
2023-04-16 14:29:45,506 MB/s,0 kB/s,11.6 kB/s,330 MB/s,0 kB/s,507 MB/s,330 MB/s,0 kB/s,10.8 kB/s,508 MB/s,0 kB/s,330 MB/s
2023-04-16 14:29:50,1.54 GB/s,0 kB/s,6 kB/s,959 MB/s,0 kB/s,1.54 GB/s,959 MB/s,0 kB/s,4.20 kB/s,1.54 GB/s,0 kB/s,959 MB/s
2023-04-16 14:29:55,1.54 GB/s,0 kB/s,6 kB/s,959 MB/s,0 kB/s,1.54 GB/s,959 MB/s,0 kB/s,4.20 kB/s,1.54 GB/s,0 kB/s,959 MB/s
2023-04-16 14:30:00,926 MB/s,0 kB/s,73.3 kB/s,569 MB/s,0 kB/s,927 MB/s,568 MB/s,0 kB/s,305 kB/s,928 MB/s,0 kB/s,568 MB/s
2023-04-16 14:30:05,926 MB/s,0 kB/s,73.3 kB/s,569 MB/s,0 kB/s,927 MB/s,568 MB/s,0 kB/s,305 kB/s,928 MB/s,0 kB/s,568 MB/s
2023-04-16 14:30:10,999 MB/s,0 kB/s,16.8 kB/s,616 MB/s,0 kB/s,1.00 GB/s,616 MB/s,0 kB/s,15 kB/s,1.00 GB/s,0 kB/s,616 MB/s
2023-04-16 14:30:15,999 MB/s,0 kB/s,16.8 kB/s,616 MB/s,0 kB/s,1.00 GB/s,616 MB/s,0 kB/s,15 kB/s,1.00 GB/s,0 kB/s,616 MB/s
2023-04-16 14:30:20,139 MB/s,0 kB/s,0 kB/s,125 MB/s,0 kB/s,143 MB/s,125 MB/s,0 kB/s,0 kB/s,144 MB/s,0 kB/s,125 MB/s
2023-04-16 14:30:25,139 MB/s,0 kB/s,0 kB/s,125 MB/s,0 kB/s,143 MB/s,125 MB/s,0 kB/s,0 kB/s,144 MB/s,0 kB/s,125 MB/s
2023-04-16 14:30:30,54.7 MB/s,0 kB/s,50.8 kB/s,60.7 MB/s,0 kB/s,56.4 MB/s,60.7 MB/s,0 kB/s,39.6 kB/s,57.4 MB/s,0 kB/s,60.7 MB/s
2023-04-16 14:30:35,54.7 MB/s,0 kB/s,50.8 kB/s,60.7 MB/s,0 kB/s,56.4 MB/s,60.7 MB/s,0 kB/s,39.6 kB/s,57.4 MB/s,0 kB/s,60.7 MB/s
2023-04-16 14:30:40,691 MB/s,0 kB/s,17.0 kB/s,454 MB/s,0 kB/s,697 MB/s,454 MB/s,0 kB/s,10.8 kB/s,698 MB/s,0 kB/s,454 MB/s
2023-04-16 14:30:45,691 MB/s,0 kB/s,17.0 kB/s,454 MB/s,0 kB/s,697 MB/s,454 MB/s,0 kB/s,10.8 kB/s,698 MB/s,0 kB/s,454 MB/s
2023-04-16 14:30:50,708 MB/s,0 kB/s,0 kB/s,492 MB/s,0 kB/s,715 MB/s,492 MB/s,0 kB/s,0 kB/s,716 MB/s,0 kB/s,492 MB/s
2023-04-16 14:30:55,708 MB/s,0 kB/s,0 kB/s,492 MB/s,0 kB/s,715 MB/s,492 MB/s,0 kB/s,0 kB/s,716 MB/s,0 kB/s,492 MB/s
2023-04-16 14:31:00,636 MB/s,0 kB/s,11.6 kB/s,411 MB/s,0 kB/s,639 MB/s,411 MB/s,0 kB/s,9.60 kB/s,640 MB/s,0 kB/s,411 MB/s
2023-04-16 14:31:05,636 MB/s,0 kB/s,11.6 kB/s,411 MB/s,0 kB/s,639 MB/s,411 MB/s,0 kB/s,9.60 kB/s,640 MB/s,0 kB/s,411 MB/s
2023-04-16 14:31:10,563 MB/s,0 kB/s,22.4 kB/s,372 MB/s,0 kB/s,567 MB/s,372 MB/s,0 kB/s,20.4 kB/s,568 MB/s,0 kB/s,372 MB/s
2023-04-16 14:31:15,563 MB/s,0 kB/s,22.4 kB/s,372 MB/s,0 kB/s,567 MB/s,372 MB/s,0 kB/s,20.4 kB/s,568 MB/s,0 kB/s,372 MB/s
2023-04-16 14:31:20,1.16 GB/s,0 kB/s,0 kB/s,731 MB/s,0 kB/s,1.16 GB/s,731 MB/s,0 kB/s,0 kB/s,1.16 GB/s,0 kB/s,731 MB/s
2023-04-16 14:31:25,1.16 GB/s,0 kB/s,0 kB/s,731 MB/s,0 kB/s,1.16 GB/s,731 MB/s,0 kB/s,0 kB/s,1.16 GB/s,0 kB/s,731 MB/s
2023-04-16 14:31:30,654 MB/s,0 kB/s,39.6 kB/s,444 MB/s,0 kB/s,659 MB/s,444 MB/s,0 kB/s,34.2 kB/s,660 MB/s,0 kB/s,444 MB/s
2023-04-16 14:31:35,654 MB/s,0 kB/s,39.6 kB/s,444 MB/s,0 kB/s,659 MB/s,444 MB/s,0 kB/s,34.2 kB/s,660 MB/s,0 kB/s,444 MB/s
2023-04-16 14:31:40,15.1 MB/s,0 kB/s,0 kB/s,17.5 MB/s,0 kB/s,15.5 MB/s,17.4 MB/s,0 kB/s,0 kB/s,16.4 MB/s,0 kB/s,17.4 MB/s
2023-04-16 14:31:45,15.1 MB/s,0 kB/s,0 kB/s,17.5 MB/s,0 kB/s,15.5 MB/s,17.4 MB/s,0 kB/s,0 kB/s,16.4 MB/s,0 kB/s,17.4 MB/s
2023-04-16 14:31:50,84.8 MB/s,0 kB/s,11.2 kB/s,94.9 MB/s,0 kB/s,88.0 MB/s,94.8 MB/s,0 kB/s,10.4 kB/s,89.0 MB/s,0 kB/s,94.8 MB/s
2023-04-16 14:31:55,84.8 MB/s,0 kB/s,11.2 kB/s,94.9 MB/s,0 kB/s,88.0 MB/s,94.8 MB/s,0 kB/s,10.4 kB/s,89.0 MB/s,0 kB/s,94.8 MB/s
2023-04-16 14:32:00,141 MB/s,0 kB/s,73.3 kB/s,117 MB/s,0 kB/s,145 MB/s,117 MB/s,0 kB/s,305 kB/s,146 MB/s,0 kB/s,117 MB/s
2023-04-16 14:32:05,141 MB/s,0 kB/s,73.3 kB/s,117 MB/s,0 kB/s,145 MB/s,117 MB/s,0 kB/s,305 kB/s,146 MB/s,0 kB/s,117 MB/s
2023-04-16 14:32:10,635 MB/s,0 kB/s,22.6 kB/s,399 MB/s,0 kB/s,638 MB/s,399 MB/s,0 kB/s,20.4 kB/s,639 MB/s,0 kB/s,399 MB/s
2023-04-16 14:32:15,635 MB/s,0 kB/s,22.6 kB/s,399 MB/s,0 kB/s,638 MB/s,399 MB/s,0 kB/s,20.4 kB/s,639 MB/s,0 kB/s,399 MB/s
2023-04-16 14:32:20,532 MB/s,0 kB/s,11.6 kB/s,370 MB/s,0 kB/s,536 MB/s,370 MB/s,0 kB/s,10.8 kB/s,537 MB/s,0 kB/s,370 MB/s
2023-04-16 14:32:25,532 MB/s,0 kB/s,11.6 kB/s,370 MB/s,0 kB/s,536 MB/s,370 MB/s,0 kB/s,10.8 kB/s,537 MB/s,0 kB/s,370 MB/s
2023-04-16 14:32:30,991 MB/s,0 kB/s,39.6 kB/s,601 MB/s,0 kB/s,992 MB/s,601 MB/s,0 kB/s,34.2 kB/s,993 MB/s,0 kB/s,601 MB/s
2023-04-16 14:32:35,991 MB/s,0 kB/s,39.6 kB/s,601 MB/s,0 kB/s,992 MB/s,601 MB/s,0 kB/s,34.2 kB/s,993 MB/s,0 kB/s,601 MB/s
2023-04-16 14:32:40,1.01 GB/s,0 kB/s,16.8 kB/s,665 MB/s,0 kB/s,1.02 GB/s,665 MB/s,0 kB/s,10.8 kB/s,1.02 GB/s,0 kB/s,665 MB/s
2023-04-16 14:32:45,1.01 GB/s,0 kB/s,16.8 kB/s,665 MB/s,0 kB/s,1.02 GB/s,665 MB/s,0 kB/s,10.8 kB/s,1.02 GB/s,0 kB/s,665 MB/s
2023-04-16 14:32:50,1.05 GB/s,0 kB/s,31.6 kB/s,658 MB/s,0 kB/s,1.06 GB/s,658 MB/s,0 kB/s,21.6 kB/s,1.06 GB/s,0 kB/s,658 MB/s
2023-04-16 14:32:55,1.05 GB/s,0 kB/s,31.6 kB/s,658 MB/s,0 kB/s,1.06 GB/s,658 MB/s,0 kB/s,21.6 kB/s,1.06 GB/s,0 kB/s,658 MB/s
2023-04-16 14:33:00,1.15 GB/s,0 kB/s,108 kB/s,734 MB/s,0 kB/s,1.15 GB/s,734 MB/s,0 kB/s,110 kB/s,1.15 GB/s,0 kB/s,734 MB/s
2023-04-16 14:33:05,1.15 GB/s,0 kB/s,108 kB/s,734 MB/s,0 kB/s,1.15 GB/s,734 MB/s,0 kB/s,110 kB/s,1.15 GB/s,0 kB/s,734 MB/s
2023-04-16 14:33:10,1.43 GB/s,0 kB/s,16.8 kB/s,877 MB/s,0 kB/s,1.43 GB/s,877 MB/s,0 kB/s,15 kB/s,1.43 GB/s,0 kB/s,877 MB/s
2023-04-16 14:33:15,1.43 GB/s,0 kB/s,16.8 kB/s,877 MB/s,0 kB/s,1.43 GB/s,877 MB/s,0 kB/s,15 kB/s,1.43 GB/s,0 kB/s,877 MB/s
2023-04-16 14:33:20,1.44 GB/s,0 kB/s,22.4 kB/s,896 MB/s,0 kB/s,1.44 GB/s,896 MB/s,0 kB/s,20 kB/s,1.44 GB/s,0 kB/s,896 MB/s
2023-04-16 14:33:25,1.44 GB/s,0 kB/s,22.4 kB/s,896 MB/s,0 kB/s,1.44 GB/s,896 MB/s,0 kB/s,20 kB/s,1.44 GB/s,0 kB/s,896 MB/s
2023-04-16 14:33:30,665 MB/s,0 kB/s,67.8 kB/s,440 MB/s,0 kB/s,670 MB/s,440 MB/s,0 kB/s,50.4 kB/s,671 MB/s,0 kB/s,440 MB/s
2023-04-16 14:33:35,665 MB/s,0 kB/s,67.8 kB/s,440 MB/s,0 kB/s,670 MB/s,440 MB/s,0 kB/s,50.4 kB/s,671 MB/s,0 kB/s,440 MB/s
2023-04-16 14:33:40,1.16 GB/s,0 kB/s,0 kB/s,765 MB/s,0 kB/s,1.17 GB/s,765 MB/s,0 kB/s,0 kB/s,1.17 GB/s,0 kB/s,765 MB/s
2023-04-16 14:33:45,1.16 GB/s,0 kB/s,0 kB/s,765 MB/s,0 kB/s,1.17 GB/s,765 MB/s,0 kB/s,0 kB/s,1.17 GB/s,0 kB/s,765 MB/s
2023-04-16 14:33:50,171 MB/s,0 kB/s,0 kB/s,158 MB/s,0 kB/s,177 MB/s,158 MB/s,0 kB/s,0 kB/s,178 MB/s,0 kB/s,158 MB/s
2023-04-16 14:33:55,171 MB/s,0 kB/s,0 kB/s,158 MB/s,0 kB/s,177 MB/s,158 MB/s,0 kB/s,0 kB/s,178 MB/s,0 kB/s,158 MB/s
2023-04-16 14:34:00,1.92 GB/s,0 kB/s,73.5 kB/s,1.24 GB/s,0 kB/s,1.92 GB/s,1.24 GB/s,0 kB/s,298 kB/s,1.92 GB/s,0 kB/s,1.24 GB/s
2023-04-16 14:34:05,1.92 GB/s,0 kB/s,73.5 kB/s,1.24 GB/s,0 kB/s,1.92 GB/s,1.24 GB/s,0 kB/s,298 kB/s,1.92 GB/s,0 kB/s,1.24 GB/s
2023-04-16 14:34:10,3.41 GB/s,0 kB/s,45 kB/s,2.94 GB/s,0 kB/s,3.43 GB/s,2.94 GB/s,0 kB/s,35.8 kB/s,3.43 GB/s,0 kB/s,2.94 GB/s
2023-04-16 14:34:15,3.41 GB/s,0 kB/s,45 kB/s,2.94 GB/s,0 kB/s,3.43 GB/s,2.94 GB/s,0 kB/s,35.8 kB/s,3.43 GB/s,0 kB/s,2.94 GB/s
2023-04-16 14:34:20,1.92 GB/s,0 kB/s,11.2 kB/s,1.57 GB/s,0 kB/s,1.93 GB/s,1.57 GB/s,0 kB/s,10.00 kB/s,1.93 GB/s,0 kB/s,1.57 GB/s
2023-04-16 14:34:25,1.92 GB/s,0 kB/s,11.2 kB/s,1.57 GB/s,0 kB/s,1.93 GB/s,1.57 GB/s,0 kB/s,10.00 kB/s,1.93 GB/s,0 kB/s,1.57 GB/s
2023-04-16 14:34:30,2.82 GB/s,0 kB/s,16.8 kB/s,1.87 GB/s,0 kB/s,2.83 GB/s,1.87 GB/s,0 kB/s,15 kB/s,2.83 GB/s,0 kB/s,1.87 GB/s
2023-04-16 14:34:35,2.82 GB/s,0 kB/s,16.8 kB/s,1.87 GB/s,0 kB/s,2.83 GB/s,1.87 GB/s,0 kB/s,15 kB/s,2.83 GB/s,0 kB/s,1.87 GB/s
2023-04-16 14:34:40,3.85 GB/s,0 kB/s,17.2 kB/s,2.96 GB/s,0 kB/s,3.87 GB/s,2.96 GB/s,0 kB/s,15.0 kB/s,3.87 GB/s,0 kB/s,2.96 GB/s
2023-04-16 14:34:45,3.85 GB/s,0 kB/s,17.2 kB/s,2.96 GB/s,0 kB/s,3.87 GB/s,2.96 GB/s,0 kB/s,15.0 kB/s,3.87 GB/s,0 kB/s,2.96 GB/s
2023-04-16 14:34:50,5.45 GB/s,0 kB/s,5.80 kB/s,3.71 GB/s,0 kB/s,5.47 GB/s,3.71 GB/s,0 kB/s,5.40 kB/s,5.47 GB/s,0 kB/s,3.71 GB/s
2023-04-16 14:34:55,5.45 GB/s,0 kB/s,5.80 kB/s,3.71 GB/s,0 kB/s,5.47 GB/s,3.71 GB/s,0 kB/s,5.40 kB/s,5.47 GB/s,0 kB/s,3.71 GB/s
2023-04-16 14:35:00,541 MB/s,0 kB/s,11.2 kB/s,2.02 GB/s,0 kB/s,560 MB/s,2.02 GB/s,0 kB/s,5.40 kB/s,561 MB/s,0 kB/s,2.02 GB/s
2023-04-16 14:35:05,541 MB/s,0 kB/s,11.2 kB/s,2.02 GB/s,0 kB/s,560 MB/s,2.02 GB/s,0 kB/s,5.40 kB/s,561 MB/s,0 kB/s,2.02 GB/s
2023-04-16 14:35:10,462 MB/s,0 kB/s,39.2 kB/s,1.32 GB/s,0 kB/s,478 MB/s,1.32 GB/s,0 kB/s,35 kB/s,479 MB/s,0 kB/s,1.32 GB/s
2023-04-16 14:35:15,462 MB/s,0 kB/s,39.2 kB/s,1.32 GB/s,0 kB/s,478 MB/s,1.32 GB/s,0 kB/s,35 kB/s,479 MB/s,0 kB/s,1.32 GB/s
2023-04-16 14:35:20,5.08 GB/s,0 kB/s,6 kB/s,4.25 GB/s,0 kB/s,5.10 GB/s,4.25 GB/s,0 kB/s,4.20 kB/s,5.10 GB/s,0 kB/s,4.25 GB/s
2023-04-16 14:35:25,5.08 GB/s,0 kB/s,6 kB/s,4.25 GB/s,0 kB/s,5.10 GB/s,4.25 GB/s,0 kB/s,4.20 kB/s,5.10 GB/s,0 kB/s,4.25 GB/s
2023-04-16 14:35:30,1.07 GB/s,0 kB/s,22.4 kB/s,1.12 GB/s,0 kB/s,1.09 GB/s,1.12 GB/s,0 kB/s,20.4 kB/s,1.09 GB/s,0 kB/s,1.12 GB/s
2023-04-16 14:35:35,1.07 GB/s,0 kB/s,22.4 kB/s,1.12 GB/s,0 kB/s,1.09 GB/s,1.12 GB/s,0 kB/s,20.4 kB/s,1.09 GB/s,0 kB/s,1.12 GB/s
2023-04-16 14:35:40,1.65 GB/s,0 kB/s,11.2 kB/s,1.00 GB/s,0 kB/s,1.66 GB/s,1.00 GB/s,0 kB/s,5.40 kB/s,1.66 GB/s,0 kB/s,1.00 GB/s
2023-04-16 14:35:45,1.65 GB/s,0 kB/s,11.2 kB/s,1.00 GB/s,0 kB/s,1.66 GB/s,1.00 GB/s,0 kB/s,5.40 kB/s,1.66 GB/s,0 kB/s,1.00 GB/s
2023-04-16 14:35:50,1.92 GB/s,0 kB/s,52.8 kB/s,1.17 GB/s,0 kB/s,1.92 GB/s,1.17 GB/s,0 kB/s,43.2 kB/s,1.92 GB/s,0 kB/s,1.17 GB/s
2023-04-16 14:35:55,1.92 GB/s,0 kB/s,52.8 kB/s,1.17 GB/s,0 kB/s,1.92 GB/s,1.17 GB/s,0 kB/s,43.2 kB/s,1.92 GB/s,0 kB/s,1.17 GB/s
2023-04-16 14:36:00,71.9 MB/s,0 kB/s,62.5 kB/s,63.5 MB/s,0 kB/s,74.1 MB/s,63.4 MB/s,0 kB/s,295 kB/s,75.1 MB/s,0 kB/s,63.4 MB/s
2023-04-16 14:36:05,71.9 MB/s,0 kB/s,62.5 kB/s,63.5 MB/s,0 kB/s,74.1 MB/s,63.4 MB/s,0 kB/s,295 kB/s,75.1 MB/s,0 kB/s,63.4 MB/s
2023-04-16 14:36:10,996 MB/s,0 kB/s,39.2 kB/s,622 MB/s,0 kB/s,998 MB/s,622 MB/s,0 kB/s,35 kB/s,999 MB/s,0 kB/s,622 MB/s
2023-04-16 14:36:15,996 MB/s,0 kB/s,39.2 kB/s,622 MB/s,0 kB/s,998 MB/s,622 MB/s,0 kB/s,35 kB/s,999 MB/s,0 kB/s,622 MB/s
2023-04-16 14:36:20,712 MB/s,0 kB/s,0 kB/s,522 MB/s,0 kB/s,721 MB/s,522 MB/s,0 kB/s,0 kB/s,722 MB/s,0 kB/s,522 MB/s
2023-04-16 14:36:25,712 MB/s,0 kB/s,0 kB/s,522 MB/s,0 kB/s,721 MB/s,522 MB/s,0 kB/s,0 kB/s,722 MB/s,0 kB/s,522 MB/s
2023-04-16 14:36:30,654 MB/s,0 kB/s,22.6 kB/s,434 MB/s,0 kB/s,659 MB/s,434 MB/s,0 kB/s,20.4 kB/s,660 MB/s,0 kB/s,434 MB/s
2023-04-16 14:36:35,654 MB/s,0 kB/s,22.6 kB/s,434 MB/s,0 kB/s,659 MB/s,434 MB/s,0 kB/s,20.4 kB/s,660 MB/s,0 kB/s,434 MB/s
2023-04-16 14:36:40,1.01 GB/s,0 kB/s,19.4 kB/s,658 MB/s,0 kB/s,1.01 GB/s,658 MB/s,0 kB/s,16.2 kB/s,1.01 GB/s,0 kB/s,658 MB/s
2023-04-16 14:36:45,1.01 GB/s,0 kB/s,19.4 kB/s,658 MB/s,0 kB/s,1.01 GB/s,658 MB/s,0 kB/s,16.2 kB/s,1.01 GB/s,0 kB/s,658 MB/s
2023-04-16 14:36:50,723 MB/s,0 kB/s,17.2 kB/s,508 MB/s,0 kB/s,731 MB/s,508 MB/s,0 kB/s,15 kB/s,732 MB/s,0 kB/s,508 MB/s
2023-04-16 14:36:55,723 MB/s,0 kB/s,17.2 kB/s,508 MB/s,0 kB/s,731 MB/s,508 MB/s,0 kB/s,15 kB/s,732 MB/s,0 kB/s,508 MB/s
2023-04-16 14:37:00,989 MB/s,0 kB/s,0 kB/s,620 MB/s,0 kB/s,992 MB/s,620 MB/s,0 kB/s,0 kB/s,993 MB/s,0 kB/s,620 MB/s
2023-04-16 14:37:05,989 MB/s,0 kB/s,0 kB/s,620 MB/s,0 kB/s,992 MB/s,620 MB/s,0 kB/s,0 kB/s,993 MB/s,0 kB/s,620 MB/s
2023-04-16 14:37:10,1.03 GB/s,0 kB/s,39.2 kB/s,636 MB/s,0 kB/s,1.03 GB/s,636 MB/s,0 kB/s,35 kB/s,1.03 GB/s,0 kB/s,636 MB/s
2023-04-16 14:37:15,1.03 GB/s,0 kB/s,39.2 kB/s,636 MB/s,0 kB/s,1.03 GB/s,636 MB/s,0 kB/s,35 kB/s,1.03 GB/s,0 kB/s,636 MB/s
2023-04-16 14:37:20,1.59 GB/s,0 kB/s,0 kB/s,980 MB/s,0 kB/s,1.59 GB/s,980 MB/s,0 kB/s,0 kB/s,1.59 GB/s,0 kB/s,980 MB/s
2023-04-16 14:37:25,1.59 GB/s,0 kB/s,0 kB/s,980 MB/s,0 kB/s,1.59 GB/s,980 MB/s,0 kB/s,0 kB/s,1.59 GB/s,0 kB/s,980 MB/s
2023-04-16 14:37:30,990 MB/s,0 kB/s,41.4 kB/s,645 MB/s,0 kB/s,995 MB/s,645 MB/s,0 kB/s,30 kB/s,996 MB/s,0 kB/s,645 MB/s
2023-04-16 14:37:35,990 MB/s,0 kB/s,41.4 kB/s,645 MB/s,0 kB/s,995 MB/s,645 MB/s,0 kB/s,30 kB/s,996 MB/s,0 kB/s,645 MB/s
2023-04-16 14:37:40,516 MB/s,0 kB/s,7 kB/s,340 MB/s,0 kB/s,519 MB/s,340 MB/s,0 kB/s,0 kB/s,519 MB/s,0 kB/s,340 MB/s
2023-04-16 14:37:45,516 MB/s,0 kB/s,7 kB/s,340 MB/s,0 kB/s,519 MB/s,340 MB/s,0 kB/s,0 kB/s,519 MB/s,0 kB/s,340 MB/s
2023-04-16 14:37:50,1.13 GB/s,0 kB/s,5.60 kB/s,704 MB/s,0 kB/s,1.13 GB/s,704 MB/s,0 kB/s,5.40 kB/s,1.13 GB/s,0 kB/s,704 MB/s
2023-04-16 14:37:55,1.13 GB/s,0 kB/s,5.60 kB/s,704 MB/s,0 kB/s,1.13 GB/s,704 MB/s,0 kB/s,5.40 kB/s,1.13 GB/s,0 kB/s,704 MB/s
2023-04-16 14:38:00,1.55 GB/s,0 kB/s,56.5 kB/s,959 MB/s,0 kB/s,1.55 GB/s,959 MB/s,0 kB/s,290 kB/s,1.55 GB/s,0 kB/s,959 MB/s
2023-04-16 14:38:05,1.55 GB/s,0 kB/s,56.5 kB/s,959 MB/s,0 kB/s,1.55 GB/s,959 MB/s,0 kB/s,290 kB/s,1.55 GB/s,0 kB/s,959 MB/s
2023-04-16 14:38:10,994 MB/s,0 kB/s,33.6 kB/s,620 MB/s,0 kB/s,995 MB/s,619 MB/s,0 kB/s,30 kB/s,996 MB/s,0 kB/s,619 MB/s
2023-04-16 14:38:15,994 MB/s,0 kB/s,33.6 kB/s,620 MB/s,0 kB/s,995 MB/s,619 MB/s,0 kB/s,30 kB/s,996 MB/s,0 kB/s,619 MB/s
2023-04-16 14:38:20,1.53 GB/s,0 kB/s,11.2 kB/s,946 MB/s,0 kB/s,1.53 GB/s,946 MB/s,0 kB/s,5.40 kB/s,1.53 GB/s,0 kB/s,946 MB/s
2023-04-16 14:38:25,1.53 GB/s,0 kB/s,11.2 kB/s,946 MB/s,0 kB/s,1.53 GB/s,946 MB/s,0 kB/s,5.40 kB/s,1.53 GB/s,0 kB/s,946 MB/s
2023-04-16 14:38:30,1.49 GB/s,0 kB/s,5.60 kB/s,913 MB/s,0 kB/s,1.49 GB/s,913 MB/s,0 kB/s,5.40 kB/s,1.49 GB/s,0 kB/s,913 MB/s
2023-04-16 14:38:35,1.49 GB/s,0 kB/s,5.60 kB/s,913 MB/s,0 kB/s,1.49 GB/s,913 MB/s,0 kB/s,5.40 kB/s,1.49 GB/s,0 kB/s,913 MB/s
2023-04-16 14:38:40,653 MB/s,0 kB/s,0 kB/s,432 MB/s,0 kB/s,657 MB/s,432 MB/s,0 kB/s,0 kB/s,658 MB/s,0 kB/s,432 MB/s
2023-04-16 14:38:45,653 MB/s,0 kB/s,0 kB/s,432 MB/s,0 kB/s,657 MB/s,432 MB/s,0 kB/s,0 kB/s,658 MB/s,0 kB/s,432 MB/s
2023-04-16 14:38:50,2.00 GB/s,0 kB/s,0 kB/s,1.24 GB/s,0 kB/s,2.00 GB/s,1.24 GB/s,0 kB/s,0 kB/s,2.01 GB/s,0 kB/s,1.24 GB/s
2023-04-16 14:38:55,2.00 GB/s,0 kB/s,0 kB/s,1.24 GB/s,0 kB/s,2.00 GB/s,1.24 GB/s,0 kB/s,0 kB/s,2.01 GB/s,0 kB/s,1.24 GB/s
2023-04-16 14:39:00,1.58 GB/s,0 kB/s,11.2 kB/s,972 MB/s,0 kB/s,1.58 GB/s,972 MB/s,0 kB/s,5.40 kB/s,1.58 GB/s,0 kB/s,972 MB/s
