timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680342789440,2646,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-51,text,true,,23358,179,13,13,https://rcie.nuttchai.app/api/v1/search?offset=18547&limit=82&isHiddenRequired=true,2615,0,131
1680342790070,3101,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-52,text,true,,1663745,181,13,13,https://rcie.nuttchai.app/api/v1/search?offset=10484&limit=5836&isHiddenRequired=true,2702,0,121
1680342773619,20030,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-26,text,true,,666014,324,13,13,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=19425&limit=2415,19826,0,134
1680342791338,2815,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-54,text,true,,8470,179,13,13,https://rcie.nuttchai.app/api/v1/search?offset=20321&limit=30&isHiddenRequired=true,2815,0,119
1680342791967,3308,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-55,text,true,,1852247,181,14,14,https://rcie.nuttchai.app/api/v1/search?offset=13703&limit=6614&isHiddenRequired=true,3018,0,110
1680342792600,2762,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-56,text,true,,14220,179,13,13,https://rcie.nuttchai.app/api/v1/search?offset=36066&limit=50&isHiddenRequired=true,2729,0,139
1680342787540,9086,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-48,text,true,,310016,321,14,14,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=2575&limit=1130,8956,0,124
1680342794500,2555,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-59,text,true,,17171,179,14,14,https://rcie.nuttchai.app/api/v1/search?offset=34873&limit=58&isHiddenRequired=true,2525,0,110
1680342767306,29958,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-16,text,true,,1222435,328,13,13,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=20762&limit=4367,29662,0,145
1680342795134,2475,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-60,text,true,,3191,179,12,12,https://rcie.nuttchai.app/api/v1/search?offset=42040&limit=10&isHiddenRequired=true,2474,0,120
1680342772355,25708,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-24,text,true,,913483,331,12,12,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=20781&limit=3230,25388,0,116
