sep=,
"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive"
2023-03-24 13:35:15,2.99 GB/s,0 kB/s,43.3 MB/s,2.23 GB/s,0 kB/s,3.00 GB/s
2023-03-24 13:35:30,2.95 GB/s,0 kB/s,29.4 MB/s,2.33 GB/s,0 kB/s,2.96 GB/s
2023-03-24 13:35:45,3.18 GB/s,0 kB/s,46.4 MB/s,2.19 GB/s,0 kB/s,3.19 GB/s
2023-03-24 13:36:00,3.27 GB/s,0 kB/s,41.8 MB/s,2.47 GB/s,0 kB/s,3.29 GB/s
2023-03-24 13:36:15,2.74 GB/s,0 kB/s,33.8 MB/s,2.06 GB/s,0 kB/s,2.75 GB/s
2023-03-24 13:36:30,3.01 GB/s,0 kB/s,48.4 MB/s,1.87 GB/s,0 kB/s,3.01 GB/s
2023-03-24 13:36:45,3.27 GB/s,0 kB/s,34.9 MB/s,2.36 GB/s,0 kB/s,3.28 GB/s
2023-03-24 13:37:00,3.49 GB/s,0 kB/s,52.8 MB/s,2.41 GB/s,0 kB/s,3.50 GB/s
2023-03-24 13:37:15,3.07 GB/s,0 kB/s,38.7 MB/s,2.25 GB/s,0 kB/s,3.08 GB/s
2023-03-24 13:37:30,3.24 GB/s,0 kB/s,37.3 MB/s,2.38 GB/s,147 kB/s,3.26 GB/s
2023-03-24 13:37:45,2.61 GB/s,0 kB/s,31.3 MB/s,2.01 GB/s,0 kB/s,2.62 GB/s
2023-03-24 13:38:00,2.89 GB/s,0 kB/s,36.4 MB/s,2.14 GB/s,0 kB/s,2.90 GB/s
2023-03-24 13:38:15,3.24 GB/s,0 kB/s,31.3 MB/s,2.48 GB/s,0 kB/s,3.25 GB/s
2023-03-24 13:38:30,3.35 GB/s,0 kB/s,37.4 MB/s,2.19 GB/s,0 kB/s,3.36 GB/s
2023-03-24 13:38:45,3.13 GB/s,0 kB/s,42.6 MB/s,2.27 GB/s,0 kB/s,3.14 GB/s
2023-03-24 13:39:00,3.08 GB/s,0 kB/s,41.7 MB/s,2.17 GB/s,0 kB/s,3.09 GB/s
2023-03-24 13:39:15,3.30 GB/s,0 kB/s,42.8 MB/s,2.36 GB/s,0 kB/s,3.32 GB/s
2023-03-24 13:39:30,3.14 GB/s,0 kB/s,29.7 MB/s,2.46 GB/s,0 kB/s,3.15 GB/s
2023-03-24 13:39:45,3.28 GB/s,0 kB/s,40.2 MB/s,2.30 GB/s,0 kB/s,3.29 GB/s
2023-03-24 13:40:00,3.40 GB/s,0 kB/s,33.5 MB/s,2.38 GB/s,0 kB/s,3.41 GB/s
2023-03-24 13:40:15,2.98 GB/s,0 kB/s,32.5 MB/s,2.31 GB/s,0 kB/s,3.00 GB/s
2023-03-24 13:40:30,3.21 GB/s,0 kB/s,32.8 MB/s,2.40 GB/s,0 kB/s,3.23 GB/s
2023-03-24 13:40:45,3.44 GB/s,0 kB/s,40.3 MB/s,2.11 GB/s,0 kB/s,3.46 GB/s
2023-03-24 13:41:00,3.22 GB/s,0 kB/s,31.7 MB/s,2.30 GB/s,0 kB/s,3.23 GB/s
2023-03-24 13:41:15,3.11 GB/s,0 kB/s,34.0 MB/s,2.21 GB/s,0 kB/s,3.12 GB/s
2023-03-24 13:41:30,3.25 GB/s,0 kB/s,36.0 MB/s,2.46 GB/s,0 kB/s,3.27 GB/s
2023-03-24 13:41:45,3.17 GB/s,0 kB/s,33.1 MB/s,2.30 GB/s,0 kB/s,3.19 GB/s
2023-03-24 13:42:00,3.38 GB/s,0 kB/s,44.8 MB/s,2.43 GB/s,0 kB/s,3.40 GB/s
2023-03-24 13:42:15,3.18 GB/s,0 kB/s,34.9 MB/s,2.41 GB/s,0 kB/s,3.19 GB/s
2023-03-24 13:42:30,3.18 GB/s,0 kB/s,37.3 MB/s,2.35 GB/s,0 kB/s,3.19 GB/s
2023-03-24 13:42:45,2.98 GB/s,0 kB/s,30.0 MB/s,2.17 GB/s,0 kB/s,2.99 GB/s
2023-03-24 13:43:00,5.46 GB/s,0 kB/s,64.2 MB/s,3.90 GB/s,0 kB/s,5.48 GB/s
2023-03-24 13:43:15,5.67 GB/s,0 kB/s,60.6 MB/s,4.48 GB/s,0 kB/s,5.70 GB/s
2023-03-24 13:43:30,5.74 GB/s,0 kB/s,67.9 MB/s,4.10 GB/s,0 kB/s,5.77 GB/s
2023-03-24 13:43:45,5.89 GB/s,0 kB/s,62.0 MB/s,4.19 GB/s,0 kB/s,5.92 GB/s
2023-03-24 13:44:00,5.27 GB/s,0 kB/s,58.5 MB/s,3.65 GB/s,0 kB/s,5.29 GB/s
2023-03-24 13:44:15,5.79 GB/s,0 kB/s,63.4 MB/s,4.04 GB/s,0 kB/s,5.82 GB/s
2023-03-24 13:44:30,5.72 GB/s,0 kB/s,78.1 MB/s,4.03 GB/s,0 kB/s,5.74 GB/s
2023-03-24 13:44:45,5.68 GB/s,0 kB/s,65.6 MB/s,4.31 GB/s,0 kB/s,5.70 GB/s
2023-03-24 13:45:00,6.10 GB/s,0 kB/s,79.2 MB/s,4.42 GB/s,0 kB/s,6.12 GB/s

