sep=,
"Time","iowait","irq","nice","softirq","steal","system","user"
2023-03-24 13:16:30,0%,0%,0%,1.40%,1.50%,0.600%,4.80%
2023-03-24 13:16:45,0%,0%,0%,1.60%,2.00%,0.700%,5.60%
2023-03-24 13:17:00,0%,0%,0%,1.50%,1.40%,0.600%,4.20%
2023-03-24 13:17:15,0.100%,0%,0%,1.60%,1.60%,1.00%,6.00%
2023-03-24 13:17:30,0%,0%,0%,1.70%,1.80%,0.700%,4.80%
2023-03-24 13:17:45,0.1000%,0%,0%,1.20%,1.70%,0.800%,5.90%
2023-03-24 13:18:00,0%,0%,0%,1.60%,1.60%,1.40%,6.50%
2023-03-24 13:18:15,0%,0%,0%,2.00%,1.90%,0.700%,5.90%
2023-03-24 13:18:30,0%,0%,0%,1.30%,1.30%,0.500%,4.40%
2023-03-24 13:18:45,0%,0%,0%,1.60%,2.10%,0.800%,5.80%
2023-03-24 13:19:00,0%,0%,0%,1.70%,1.10%,1.000%,4.90%
2023-03-24 13:19:15,0%,0%,0%,1.30%,2.10%,0.600%,6.00%
2023-03-24 13:19:30,0%,0%,0%,1.40%,1.30%,0.600%,4.70%
2023-03-24 13:19:45,0%,0%,0%,2.00%,1.70%,1.10%,5.90%
2023-03-24 13:20:00,0%,0%,0%,1.90%,1.50%,1.10%,4.80%
2023-03-24 13:20:15,0%,0%,0%,1.10%,1.90%,0.700%,5.50%
2023-03-24 13:20:30,0%,0%,0%,2.00%,2.30%,0.700%,5.90%
2023-03-24 13:20:45,0%,0%,0%,1.70%,2.70%,0.600%,6.00%
2023-03-24 13:21:00,0%,0%,0%,1.70%,1.00%,0.700%,4.50%
2023-03-24 13:21:15,0%,0%,0%,1.10%,2.00%,0.800%,5.50%
2023-03-24 13:21:30,0%,0%,0%,1.20%,1.70%,0.400%,5.20%
2023-03-24 13:21:45,0%,0%,0%,1.50%,1.40%,0.400%,6.00%
2023-03-24 13:22:00,0%,0%,0%,1.30%,1.70%,0.800%,5.20%
2023-03-24 13:22:15,0%,0%,0%,1.80%,1.70%,0.500%,5%
2023-03-24 13:22:30,0%,0%,0%,1.000%,2.20%,0.500%,5.60%
2023-03-24 13:22:45,0%,0%,0%,1.50%,1.70%,0.500%,4.60%
2023-03-24 13:23:00,0%,0%,0%,2.10%,1.90%,0.700%,5%
2023-03-24 13:23:15,0%,0%,0%,1.80%,1.70%,0.800%,5.20%
2023-03-24 13:23:30,0%,0%,0%,1.50%,2.30%,1.00%,6.10%
2023-03-24 13:23:45,0%,0%,0%,1.50%,2.00%,0.900%,5.70%
2023-03-24 13:24:00,0%,0%,0%,1.40%,1.90%,1.000%,5.60%
2023-03-24 13:24:15,0%,0%,0%,2.20%,2.00%,0.700%,4.40%
2023-03-24 13:24:30,0%,0%,0%,1.80%,1.30%,0.600%,5.30%
2023-03-24 13:24:45,0%,0%,0%,1.40%,1.50%,0.600%,4.60%
2023-03-24 13:25:00,0%,0%,0%,8.10%,4.70%,2.80%,20.8%
2023-03-24 13:25:15,0.100%,0%,0%,7.10%,9.30%,3.20%,13.6%
2023-03-24 13:25:30,0%,0%,0%,3.20%,3.90%,3.50%,7.10%
2023-03-24 13:25:45,0.100%,0%,0%,2.20%,2.60%,1.60%,4.30%
2023-03-24 13:26:00,0%,0%,0%,5.90%,4.70%,2.30%,13.2%
2023-03-24 13:26:15,0%,0%,0%,7.00%,12.8%,2.20%,11.6%
2023-03-24 13:26:30,0%,0%,0%,2.70%,6.00%,1.40%,6.70%
2023-03-24 13:26:45,0%,0%,0%,3.40%,4.30%,1.70%,12.2%
2023-03-24 13:27:00,0%,0%,0%,1.40%,1.90%,0.900%,2.70%
2023-03-24 13:27:15,0%,0%,0%,1.20%,2.80%,1.00%,3.20%
2023-03-24 13:27:30,0%,0%,0%,1.000%,1.60%,0.800%,1.20%
2023-03-24 13:27:45,0%,0%,0%,2.20%,2.60%,1.10%,5.70%
2023-03-24 13:28:00,0%,0%,0%,1.10%,1.20%,0.500%,5%
2023-03-24 13:28:15,0%,0%,0%,1.90%,2.30%,0.600%,5%
2023-03-24 13:28:30,0%,0%,0%,1.50%,1.50%,0.900%,5.60%
2023-03-24 13:28:45,0%,0%,0%,1.60%,1.40%,0.600%,6.10%
2023-03-24 13:29:00,0%,0%,0%,1.80%,1.20%,0.600%,6.00%
2023-03-24 13:29:15,0%,0%,0%,1.20%,1.60%,0.700%,5.30%
2023-03-24 13:29:30,0%,0%,0%,1.70%,2.10%,0.500%,5.50%
2023-03-24 13:29:45,0%,0%,0%,1.60%,1.80%,0.800%,5.40%
2023-03-24 13:30:00,0%,0%,0%,1.50%,1.10%,0.800%,5.60%
2023-03-24 13:30:15,0%,0%,0%,1.70%,2.60%,0.800%,5.10%
